timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
471665984,0,800000.0,0.05,0.0,0.0,1.006389,0,0,0,0,4,5,0,0,0,1,44
472540812,472538256,1200.0,0.40324232,0.050690483,0.5367228,0.0,255,190,6,4,1,0,1,1,0,1,36
472668993,0,800000.0,0.05,0.0,0.0,0.60623187,0,0,0,0,4,5,0,0,0,1,44
473550608,472538256,1200.0,0.40324232,0.07242717,0.654821,0.0,255,190,6,4,1,0,1,1,0,1,36
473591651,473584533,1200.0,0.40324232,0.07242717,0.654821,0.0,255,190,6,4,1,0,1,1,0,1,36
473670740,0,800000.0,0.05,0.0,0.0,0.8553628,0,0,0,0,4,5,0,0,0,1,44
474593671,473584533,1200.0,0.40324232,0.05090196,0.53896195,0.0,255,190,6,4,1,0,1,1,0,1,36
474613862,474611545,1200.0,0.40324232,0.05090196,0.53896195,0.0,255,190,6,4,1,0,1,1,0,1,36
474671223,0,800000.0,0.05,0.0,0.0,0.6735565,0,0,0,0,4,5,0,0,0,1,44
475538750,475532259,1200.0,0.40324232,0.050951086,0.51150894,0.0,255,190,6,4,1,0,1,1,0,1,36
475672176,0,800000.0,0.05,0.0,0.0,1.0511601,0,0,0,0,4,5,0,0,0,1,44
476544994,475532259,1200.0,0.40324232,0.05069547,0.47315773,0.0,255,190,6,4,1,0,1,1,0,1,36
476586985,476580547,1200.0,0.40324232,0.05069547,0.47315773,0.0,255,190,6,4,1,0,1,1,0,1,36
476675540,0,800000.0,0.05,0.0,0.0,0.56145984,0,0,0,0,4,5,0,0,0,1,44
477591856,476580547,1200.0,0.40324232,0.0507111,0.58168614,0.0,255,190,6,4,1,0,1,1,0,1,36
477611651,477603552,1200.0,0.40324232,0.0507111,0.58168614,0.0,255,190,6,4,1,0,1,1,0,1,36
477675782,0,800000.0,0.05,0.0,0.0,0.90094584,0,0,0,0,4,5,0,0,0,1,44
478532961,478526575,1200.0,0.40324232,0.10384267,1.6405145,0.0,255,190,6,4,1,0,1,1,0,1,36
478677552,0,800000.0,0.05,0.0,0.0,0.5611963,0,0,0,0,4,5,0,0,0,1,44
479534734,478526575,1200.0,0.40324232,0.08492483,0.56749773,0.0,255,190,6,4,1,0,1,1,0,1,36
479584777,479578587,1200.0,0.40324232,0.08492483,0.56749773,0.0,255,190,6,4,1,0,1,1,0,1,36
479678921,0,800000.0,0.05,0.0,0.0,1.0065973,0,0,0,0,4,5,0,0,0,1,44
480587649,479578587,1200.0,0.40324232,0.050502248,0.47927624,0.0,255,190,6,4,1,0,1,1,0,1,36
480599039,480598787,1200.0,0.40324232,0.050502248,0.47927624,0.0,255,190,6,4,1,0,1,1,0,1,36
480680048,0,800000.0,0.05,0.0,0.0,0.60616106,0,0,0,0,4,5,0,0,0,1,44
481522587,481518547,1200.0,0.40324232,0.050993316,0.47593763,0.0,255,190,6,4,1,0,1,1,0,1,36
481682915,0,800000.0,0.05,0.0,0.0,0.85547805,0,0,0,0,4,5,0,0,0,1,44
482526739,481518547,1200.0,0.40324232,0.050861098,0.5834067,0.0,255,190,6,4,1,0,1,1,0,1,36
482576786,482569548,1200.0,0.40324232,0.050861098,0.5834067,0.0,255,190,6,4,1,0,1,1,0,1,36
482685745,0,800000.0,0.05,0.0,0.0,0.606112,0,0,0,0,4,5,0,0,0,1,44
483580199,482569548,1200.0,0.40324232,0.07275097,0.5680555,0.0,255,190,6,4,1,0,1,1,0,1,36
483599707,483592535,1200.0,0.40324232,0.07275097,0.5680555,0.0,255,190,6,4,1,0,1,1,0,1,36
483688197,0,800000.0,0.05,0.0,0.0,1.0046511,0,0,0,0,4,5,0,0,0,1,44
484518586,484513547,1200.0,0.40324232,0.0505027,0.56246144,0.0,255,190,6,4,1,0,1,1,0,1,36
484690806,0,800000.0,0.05,0.0,0.0,0.5713886,0,0,0,0,4,5,0,0,0,1,44
485526854,484513547,1200.0,0.40324232,0.050601862,0.4802216,0.0,255,190,6,4,1,0,1,1,0,1,36
485567850,485562492,1200.0,0.40324232,0.050601862,0.4802216,0.0,255,190,6,4,1,0,1,1,0,1,36
485693237,0,800000.0,0.05,0.0,0.0,0.89907795,0,0,0,0,4,5,0,0,0,1,44
486574588,485562492,1200.0,0.40324232,0.050592624,0.52179843,0.0,255,190,6,4,1,0,1,1,0,1,36
486594820,486585564,1200.0,0.40324232,0.050592624,0.52179843,0.0,255,190,6,4,1,0,1,1,0,1,36
486693417,0,800000.0,0.05,0.0,0.0,0.56151706,0,0,0,0,4,5,0,0,0,1,44
487596906,486585564,1200.0,0.40324232,0.050490245,0.55737275,0.0,255,190,6,4,1,0,1,1,0,1,36
487648090,487646510,1200.0,0.40324232,0.050490245,0.55737275,0.0,255,190,6,4,1,0,1,1,0,1,36
487696329,0,800000.0,0.05,0.0,0.0,1.0489078,0,0,0,0,4,5,0,0,0,1,44
488560641,488553642,1200.0,0.40324232,0.0507497,0.4816246,0.0,255,190,6,4,1,0,1,1,0,1,36
488698124,0,800000.0,0.05,0.0,0.0,0.56116945,0,0,0,0,4,5,0,0,0,1,44
489564910,488553642,1200.0,0.40324232,0.050750308,0.5652191,0.0,255,190,6,4,1,0,1,1,0,1,36
489584800,489580175,1200.0,0.40324232,0.050750308,0.5652191,0.0,255,190,6,4,1,0,1,1,0,1,36
489698590,0,800000.0,0.05,0.0,0.0,0.8548278,0,0,0,0,4,5,0,0,0,1,44
490508228,490500545,1200.0,0.40324232,0.050750308,0.5652191,0.0,255,190,6,4,1,0,1,1,0,1,36
490700823,0,800000.0,0.05,0.0,0.0,0.6064196,0,0,0,0,4,5,0,0,0,1,44
491511660,490500545,1200.0,0.40324232,0.06778059,0.48243833,0.0,255,190,6,4,1,0,1,1,0,1,36
491582589,491576006,1200.0,0.40324232,0.03383532,0.63490987,0.0,255,190,6,4,1,0,1,1,0,1,36
491701717,0,800000.0,0.05,0.0,0.0,1.004985,0,0,0,0,4,5,0,0,0,1,44
492582028,492573699,1200.0,0.40324232,0.05060056,0.5278333,0.0,255,190,6,4,1,0,1,1,0,1,36
492706649,0,800000.0,0.05,0.0,0.0,0.60694414,0,0,0,0,4,5,0,0,0,1,44
493591655,492573699,1200.0,0.40324232,0.07290821,0.4604203,0.0,255,190,6,4,1,0,1,1,0,1,36
493621815,493619735,1200.0,0.40324232,0.07290821,0.4604203,0.0,255,190,6,4,1,0,1,1,0,1,36
493706838,0,800000.0,0.05,0.0,0.0,0.8556105,0,0,0,0,4,5,0,0,0,1,44
494535282,494534533,1200.0,0.40324232,0.07290821,0.4604203,0.0,255,190,6,4,1,0,1,1,0,1,36
494707707,0,800000.0,0.05,0.0,0.0,0.6741189,0,0,0,0,4,5,0,0,0,1,44
495537669,494534533,1200.0,0.40324232,0.06779397,0.636067,0.0,255,190,6,4,1,0,1,1,0,1,36
495567765,495567559,1200.0,0.40324232,0.033883102,0.4125766,0.0,255,190,6,4,1,0,1,1,0,1,36
495710609,0,800000.0,0.05,0.0,0.0,1.0484499,0,0,0,0,4,5,0,0,0,1,44
496570996,495567559,1200.0,0.40324232,0.050881088,0.63651246,0.0,255,190,6,4,1,0,1,1,0,1,36
496620892,496614327,1200.0,0.40324232,0.050881088,0.63651246,0.0,255,190,6,4,1,0,1,1,0,1,36
496711218,0,800000.0,0.05,0.0,0.0,0.56147164,0,0,0,0,4,5,0,0,0,1,44
497549381,497547581,1200.0,0.40324232,0.050881088,0.63651246,0.0,255,190,6,4,1,0,1,1,0,1,36
497715456,0,800000.0,0.05,0.0,0.0,0.8996402,0,0,0,0,4,5,0,0,0,1,44
498557723,497547581,1200.0,0.40324232,0.06745991,0.49206054,0.0,255,190,6,4,1,0,1,1,0,1,36
498717805,0,800000.0,0.05,0.0,0.0,0.5602308,0,0,0,0,4,5,0,0,0,1,44
499558639,497547581,1200.0,0.40324232,0.050541535,0.43505362,0.0,255,190,6,4,1,0,1,1,0,1,36
499719830,0,800000.0,0.05,0.0,0.0,1.0063106,0,0,0,0,4,5,0,0,0,1,44
500562739,497547581,1200.0,0.40324232,0.03397136,0.6374626,0.0,255,190,6,4,1,0,1,1,0,1,36
500723539,0,800000.0,0.05,0.0,0.0,0.60466594,0,0,0,0,4,5,0,0,0,1,44
501567794,497547581,1200.0,0.40324232,0.067657985,0.4397769,0.0,255,190,6,4,1,0,1,1,0,1,36
501725776,0,800000.0,0.05,0.0,0.0,0.85491395,0,0,0,0,4,5,0,0,0,1,44
502571655,497547581,1200.0,0.40324232,0.05079438,0.60754067,0.0,255,190,6,4,0,0,1,1,0,1,36
502725818,0,800000.0,0.05,0.0,0.0,0.6064396,0,0,0,0,4,5,0,0,0,1,44
503536968,503526484,1200.0,0.40324232,0.03386562,0.56575507,0.0,255,190,6,4,0,0,1,1,0,1,36
503726593,0,800000.0,0.05,0.0,0.0,1.0068802,0,0,0,0,4,5,0,0,0,1,44
504546647,503526484,1200.0,0.40324232,0.08946153,0.42245722,0.0,255,190,6,4,1,0,1,1,0,1,36
504556834,504549566,1200.0,0.40324232,0.08946153,0.42245722,0.0,255,190,6,4,1,0,1,1,0,1,36
504726947,0,800000.0,0.05,0.0,0.0,0.57093686,0,0,0,0,4,5,0,0,0,1,44
505560392,504549566,1200.0,0.40324232,0.050549548,0.6323649,0.0,255,190,6,4,1,0,1,1,0,1,36
505610585,505602492,1200.0,0.40324232,0.050797116,0.44024166,0.0,255,190,6,4,1,0,1,1,0,1,36
505728635,0,800000.0,0.05,0.0,0.0,0.90020317,0,0,0,0,4,5,0,0,0,1,44
506544629,506535549,1200.0,0.40324232,0.050797116,0.44024166,0.0,255,190,6,4,1,0,1,1,0,1,36
506730656,0,800000.0,0.05,0.0,0.0,0.56147164,0,0,0,0,4,5,0,0,0,1,44
507545969,507544593,1200.0,0.40324232,0.050689727,0.6062889,0.0,255,190,6,4,1,0,1,1,0,1,36
507731261,0,800000.0,0.05,0.0,0.0,1.0516939,0,0,0,0,4,5,0,0,0,1,44
508550842,507544593,1200.0,0.40324232,0.050548147,0.5272866,0.0,255,190,6,4,1,0,1,1,0,1,36
508652633,508643549,1200.0,0.40324232,0.12015316,1.5510681,0.0,255,190,6,4,1,0,1,1,0,1,36
508735792,0,800000.0,0.05,0.0,0.0,0.56042016,0,0,0,0,4,5,0,0,0,1,44
509523724,509519546,1200.0,0.40324232,0.12015316,1.5510681,0.0,255,190,6,4,1,0,1,1,0,1,36
509738765,0,800000.0,0.05,0.0,0.0,0.8567986,0,0,0,0,4,5,0,0,0,1,44
510527232,509519546,1200.0,0.40324232,0.06771242,0.60742027,0.0,255,190,6,4,1,0,1,1,0,1,36
510537201,510536908,1200.0,0.40324232,0.06771242,0.60742027,0.0,255,190,6,4,1,0,1,1,0,1,36
510738770,0,800000.0,0.05,0.0,0.0,0.606602,0,0,0,0,4,5,0,0,0,1,44
511540641,510536908,1200.0,0.40324232,0.050862364,0.44080716,0.0,255,190,6,4,1,0,1,1,0,1,36
511591327,511588517,1200.0,0.40324232,0.050862364,0.44080716,0.0,255,190,6,4,1,0,1,1,0,1,36
511742640,0,800000.0,0.05,0.0,0.0,1.0069406,0,0,0,0,4,5,0,0,0,1,44
512529157,512522487,1200.0,0.40324232,0.05094966,0.6453624,0.0,255,190,6,4,1,0,1,1,0,1,36
512745054,0,800000.0,0.05,0.0,0.0,0.60633844,0,0,0,0,4,5,0,0,0,1,44
513533647,513531036,1200.0,0.40324232,0.1367646,1.6481125,0.0,255,190,6,4,1,0,1,1,0,1,36
513748115,0,800000.0,0.05,0.0,0.0,0.85534996,0,0,0,0,4,5,0,0,0,1,44
514538617,513531036,1200.0,0.40324232,0.07246398,0.49434334,0.0,255,190,6,4,1,0,1,1,0,1,36
514578644,514574576,1200.0,0.40324232,0.07246398,0.49434334,0.0,255,190,6,4,1,0,1,1,0,1,36
514748910,0,800000.0,0.05,0.0,0.0,0.6734739,0,0,0,0,4,5,0,0,0,1,44
515580734,514574576,1200.0,0.40324232,0.05079433,0.5627215,0.0,255,190,6,4,1,0,1,1,0,1,36
515601015,515600541,1200.0,0.40324232,0.05079433,0.5627215,0.0,255,190,6,4,1,0,1,1,0,1,36
515750983,0,800000.0,0.05,0.0,0.0,1.0495116,0,0,0,0,4,5,0,0,0,1,44
516521778,516521624,1200.0,0.40324232,0.05090877,0.44120932,0.0,255,190,6,4,1,0,1,1,0,1,36
516754435,0,800000.0,0.05,0.0,0.0,0.5604212,0,0,0,0,4,5,0,0,0,1,44
517530737,516521624,1200.0,0.40324232,0.050899472,0.6367424,0.0,255,190,6,4,1,0,1,1,0,1,36
517580790,517573570,1200.0,0.40324232,0.050899472,0.6367424,0.0,255,190,6,4,1,0,1,1,0,1,36
517754742,0,800000.0,0.05,0.0,0.0,0.90112317,0,0,0,0,4,5,0,0,0,1,44
518587851,517573570,1200.0,0.40324232,0.05071049,0.5707416,0.0,255,190,6,4,1,0,1,1,0,1,36
518597667,518593773,1200.0,0.40324232,0.05071049,0.5707416,0.0,255,190,6,4,1,0,1,1,0,1,36
518755826,0,800000.0,0.05,0.0,0.0,0.5608805,0,0,0,0,4,5,0,0,0,1,44
519520655,519519551,1200.0,0.40324232,0.05092224,0.40538096,0.0,255,190,6,4,1,0,1,1,0,1,36
519756130,0,800000.0,0.05,0.0,0.0,1.0044907,0,0,0,0,4,5,0,0,0,1,44
520526631,519519551,1200.0,0.40324232,0.050471563,0.55914575,0.0,255,190,6,4,1,0,1,1,0,1,36
520566660,520561547,1200.0,0.40324232,0.050471563,0.55914575,0.0,255,190,6,4,1,0,1,1,0,1,36
520758208,0,800000.0,0.05,0.0,0.0,0.60696656,0,0,0,0,4,5,0,0,0,1,44
521576384,520561547,1200.0,0.40324232,0.05079519,0.47608042,0.0,255,190,6,4,1,0,1,1,0,1,36
521596157,521588538,1200.0,0.40324232,0.05079519,0.47608042,0.0,255,190,6,4,1,0,1,1,0,1,36
521758610,0,800000.0,0.05,0.0,0.0,0.85529023,0,0,0,0,4,5,0,0,0,1,44
522511420,522508538,1200.0,0.40324232,0.05047151,0.63138866,0.0,255,190,6,4,1,0,1,1,0,1,36
522759976,0,800000.0,0.05,0.0,0.0,0.6062434,0,0,0,0,4,5,0,0,0,1,44
523512635,522508538,1200.0,0.40324232,0.05056263,0.5690775,0.0,255,190,6,4,1,0,1,1,0,1,36
523564021,523563239,1200.0,0.40324232,0.05056263,0.5690775,0.0,255,190,6,4,1,0,1,1,0,1,36
523760102,0,800000.0,0.05,0.0,0.0,1.0050381,0,0,0,0,4,5,0,0,0,1,44
524575429,523563239,1200.0,0.40324232,0.07284825,0.4271103,0.0,255,190,6,4,1,0,1,1,0,1,36
524584634,524582465,1200.0,0.40324232,0.07284825,0.4271103,0.0,255,190,6,4,1,0,1,1,0,1,36
524760939,0,800000.0,0.05,0.0,0.0,0.57022715,0,0,0,0,4,5,0,0,0,1,44
525507671,525503552,1200.0,0.40324232,0.1364888,0.6725535,0.0,255,190,6,4,1,0,1,1,0,1,36
525761764,0,800000.0,0.05,0.0,0.0,0.90153563,0,0,0,0,4,5,0,0,0,1,44
526515839,525503552,1200.0,0.40324232,0.13722031,1.1037285,0.0,255,190,6,4,1,0,1,1,0,1,36
526566941,526559583,1200.0,0.40324232,0.13722031,1.1037285,0.0,255,190,6,4,1,0,1,1,0,1,36
526763353,0,800000.0,0.05,0.0,0.0,0.56129664,0,0,0,0,4,5,0,0,0,1,44
527569653,526559583,1200.0,0.40324232,0.05064201,1.0654682,0.0,255,190,6,4,1,0,1,1,0,1,36
527579820,527575601,1200.0,0.40324232,0.05064201,1.0654682,0.0,255,190,6,4,1,0,1,1,0,1,36
527764328,0,800000.0,0.05,0.0,0.0,1.0500375,0,0,0,0,4,5,0,0,0,1,44
528585742,527575601,1200.0,0.40324232,0.050999947,0.5739994,0.0,255,190,6,4,1,0,1,1,0,1,36
528636634,528632758,1200.0,0.40324232,0.050999947,0.5739994,0.0,255,190,6,4,1,0,1,1,0,1,36
528764849,0,800000.0,0.05,0.0,0.0,0.56093365,0,0,0,0,4,5,0,0,0,1,44
529553644,529547459,1200.0,0.40324232,0.050648548,0.5640858,0.0,255,190,6,4,1,0,1,1,0,1,36
529767308,0,800000.0,0.05,0.0,0.0,0.85387564,0,0,0,0,4,5,0,0,0,1,44
530562588,529547459,1200.0,0.40324232,0.050737787,0.5093676,0.0,255,190,6,4,1,0,1,1,0,1,36
530574144,530569577,1200.0,0.40324232,0.050737787,0.5093676,0.0,255,190,6,4,1,0,1,1,0,1,36
530768079,0,800000.0,0.05,0.0,0.0,0.6684605,0,0,0,0,4,5,0,0,0,1,44
531576634,530569577,1200.0,0.40324232,0.050650258,0.3664695,0.0,255,190,6,4,1,0,1,1,0,1,36
531637040,531630492,1200.0,0.40324232,0.050650258,0.3664695,0.0,255,190,6,4,1,0,1,1,0,1,36
531768839,0,800000.0,0.05,0.0,0.0,0.94212466,0,0,0,0,4,5,0,0,0,1,44
532647172,532641692,1200.0,0.40324232,0.050545543,0.63231486,0.0,255,190,6,4,1,0,1,1,0,1,36
532770797,0,800000.0,0.05,0.0,0.0,0.67016363,0,0,0,0,4,5,0,0,0,1,44
533565741,533561577,1200.0,0.40324232,0.1368977,1.6913809,0.0,255,190,6,4,1,0,1,1,0,1,36
533770827,0,800000.0,0.05,0.0,0.0,0.79082125,0,0,0,0,4,5,0,0,0,1,44
534571853,533561577,1200.0,0.40324232,0.072786875,0.5882775,0.0,255,190,6,4,1,0,1,1,0,1,36
534613705,534612538,1200.0,0.40324232,0.072786875,0.5882775,0.0,255,190,6,4,1,0,1,1,0,1,36
534771327,0,800000.0,0.05,0.0,0.0,0.782564,0,0,0,0,4,5,0,0,0,1,44
535538748,535529568,1200.0,0.40324232,0.05069552,0.47315818,0.0,255,190,6,4,1,0,1,1,0,1,36
535773839,0,800000.0,0.05,0.0,0.0,0.9411055,0,0,0,0,4,5,0,0,0,1,44
536539797,535529568,1200.0,0.40324232,0.050846945,0.36789262,0.0,255,190,6,4,1,0,1,1,0,1,36
536560971,536555622,1200.0,0.40324232,0.050846945,0.36789262,0.0,255,190,6,4,1,0,1,1,0,1,36
536777130,0,800000.0,0.05,0.0,0.0,0.6253265,0,0,0,0,4,5,0,0,0,1,44
537565711,536555622,1200.0,0.40324232,0.050796863,0.63545877,0.0,255,190,6,4,1,0,1,1,0,1,36
537615770,537611589,1200.0,0.40324232,0.050796863,0.63545877,0.0,255,190,6,4,1,0,1,1,0,1,36
537779772,0,800000.0,0.05,0.0,0.0,0.8364592,0,0,0,0,4,5,0,0,0,1,44
538530587,538529680,1200.0,0.40324232,0.05074692,0.5990127,0.0,255,190,6,4,1,0,1,1,0,1,36
538781934,0,800000.0,0.05,0.0,0.0,0.6244638,0,0,0,0,4,5,0,0,0,1,44
539537972,538529680,1200.0,0.40324232,0.0506312,0.57183474,0.0,255,190,6,4,1,0,1,1,0,1,36
539557670,539549570,1200.0,0.40324232,0.0506312,0.57183474,0.0,255,190,6,4,1,0,1,1,0,1,36
539784735,0,800000.0,0.05,0.0,0.0,0.987524,0,0,0,0,4,5,0,0,0,1,44
540560655,539549570,1200.0,0.40324232,0.05076041,0.5095947,0.0,255,190,6,4,1,0,1,1,0,1,36
540601859,540596583,1200.0,0.40324232,0.05076041,0.5095947,0.0,255,190,6,4,1,0,1,1,0,1,36
540788942,0,800000.0,0.05,0.0,0.0,0.62472486,0,0,0,0,4,5,0,0,0,1,44
541522933,541520546,1200.0,0.40324232,0.05069834,0.40061632,0.0,255,190,6,4,1,0,1,1,0,1,36
541790558,0,800000.0,0.05,0.0,0.0,0.7909893,0,0,0,0,4,5,0,0,0,1,44
542532962,541520546,1200.0,0.40324232,0.050896067,0.5668425,0.0,255,190,6,4,1,0,1,1,0,1,36
542542650,542542496,1200.0,0.40324232,0.050896067,0.5668425,0.0,255,190,6,4,1,0,1,1,0,1,36
542790990,0,800000.0,0.05,0.0,0.0,0.67047095,0,0,0,0,4,5,0,0,0,1,44
543550172,542542496,1200.0,0.40324232,0.050697938,0.5984345,0.0,255,190,6,4,1,0,1,1,0,1,36
543599649,543598448,1200.0,0.40324232,0.050697938,0.5984345,0.0,255,190,6,4,1,0,1,1,0,1,36
543792020,0,800000.0,0.05,0.0,0.0,0.9398449,0,0,0,0,4,5,0,0,0,1,44
544609329,543598448,1200.0,0.40324232,0.07236887,0.5571411,0.0,255,190,6,4,1,0,1,1,0,1,36
544618795,544615548,1200.0,0.40324232,0.07236887,0.5571411,0.0,255,190,6,4,1,0,1,1,0,1,36
544795647,0,800000.0,0.05,0.0,0.0,0.6794169,0,0,0,0,4,5,0,0,0,1,44
545541451,545536879,1200.0,0.40324232,0.050932717,0.5113245,0.0,255,190,6,4,1,0,1,1,0,1,36
545797753,0,800000.0,0.05,0.0,0.0,0.792222,0,0,0,0,4,5,0,0,0,1,44
546544798,545536879,1200.0,0.40324232,0.050742883,0.4288271,0.0,255,190,6,4,1,0,1,1,0,1,36
546586659,546584139,1200.0,0.40324232,0.050742883,0.4288271,0.0,255,190,6,4,1,0,1,1,0,1,36
546800166,0,800000.0,0.05,0.0,0.0,0.7159921,0,0,0,0,4,5,0,0,0,1,44
547518776,547518547,1200.0,0.40324232,0.05054765,0.5352104,0.0,255,190,6,4,1,0,1,1,0,1,36
547802652,0,800000.0,0.05,0.0,0.0,0.89564085,0,0,0,0,4,5,0,0,0,1,44
548529225,547518547,1200.0,0.40324232,0.05061326,0.63316196,0.0,255,190,6,4,1,0,1,1,0,1,36
548538625,548530543,1200.0,0.40324232,0.05061326,0.63316196,0.0,255,190,6,4,1,0,1,1,0,1,36
548802918,0,800000.0,0.05,0.0,0.0,0.6248559,0,0,0,0,4,5,0,0,0,1,44
549542639,548530543,1200.0,0.40324232,0.05055296,0.53526664,0.0,255,190,6,4,1,0,1,1,0,1,36
549593711,549585565,1200.0,0.40324232,0.05055296,0.53526664,0.0,255,190,6,4,1,0,1,1,0,1,36
549803754,0,800000.0,0.05,0.0,0.0,0.8375418,0,0,0,0,4,5,0,0,0,1,44
550506644,550502486,1200.0,0.40324232,0.050666057,0.5086475,0.0,255,190,6,4,1,0,1,1,0,1,36
550806048,0,800000.0,0.05,0.0,0.0,0.7154812,0,0,0,0,4,5,0,0,0,1,44
551516954,550502486,1200.0,0.40324232,0.050597746,0.4722456,0.0,255,190,6,4,1,0,1,1,0,1,36
551527245,551525560,1200.0,0.40324232,0.050597746,0.4722456,0.0,255,190,6,4,1,0,1,1,0,1,36
551806782,0,800000.0,0.05,0.0,0.0,0.85108757,0,0,0,0,4,5,0,0,0,1,44
552529709,551525560,1200.0,0.40324232,0.050846945,0.5832444,0.0,255,190,6,4,1,0,1,1,0,1,36
552569648,552567604,1200.0,0.40324232,0.050846945,0.5832444,0.0,255,190,6,4,1,0,1,1,0,1,36
552806965,0,800000.0,0.05,0.0,0.0,0.66892296,0,0,0,0,4,5,0,0,0,1,44
553496067,553495600,1200.0,0.40324232,0.050945945,0.5114573,0.0,255,190,6,4,1,0,1,1,0,1,36
553808208,0,800000.0,0.05,0.0,0.0,0.82020026,0,0,0,0,4,5,0,0,0,1,44
554501359,553495600,1200.0,0.40324232,0.072359756,0.58482546,0.0,255,190,6,4,1,0,1,1,0,1,36
554532538,554525827,1200.0,0.40324232,0.072359756,0.58482546,0.0,255,190,6,4,1,0,1,1,0,1,36
554808797,0,800000.0,0.05,0.0,0.0,0.87231463,0,0,0,0,4,5,0,0,0,1,44
555533808,554525827,1200.0,0.40324232,0.13689266,1.602041,0.0,255,190,6,4,1,0,1,1,0,1,36
555573672,555568533,1200.0,0.40324232,0.13689266,1.602041,0.0,255,190,6,4,1,0,1,1,0,1,36
555811452,0,800000.0,0.05,0.0,0.0,0.8508719,0,0,0,0,4,5,0,0,0,1,44
556582750,555568533,1200.0,0.40324232,0.050964985,0.47567317,0.0,255,190,6,4,1,0,1,1,0,1,36
556592821,556590488,1200.0,0.40324232,0.050964985,0.47567317,0.0,255,190,6,4,1,0,1,1,0,1,36
556811746,0,800000.0,0.05,0.0,0.0,0.6256546,0,0,0,0,4,5,0,0,0,1,44
557515830,557511549,1200.0,0.40324232,0.050570454,0.6157696,0.0,255,190,6,4,1,0,1,1,0,1,36
557811849,0,800000.0,0.05,0.0,0.0,0.8371636,0,0,0,0,4,5,0,0,0,1,44
558525744,557511549,1200.0,0.40324232,0.050854046,0.51053476,0.0,255,190,6,4,1,0,1,1,0,1,36
558668230,558662484,1200.0,0.40324232,0.050854046,0.51053476,0.0,255,190,6,4,1,0,1,1,0,1,36
558812625,0,800000.0,0.05,0.0,0.0,0.77524257,0,0,0,0,4,5,0,0,0,1,44
559584759,559584546,1200.0,0.40324232,0.05069572,0.56461114,0.0,255,190,6,4,1,0,1,1,0,1,36
559812821,0,800000.0,0.05,0.0,0.0,0.8363415,0,0,0,0,4,5,0,0,0,1,44
560508062,560504527,1200.0,0.40324232,0.050949764,0.48352325,0.0,255,190,6,4,1,0,1,1,0,1,36
560813700,0,800000.0,0.05,0.0,0.0,0.62537897,0,0,0,0,4,5,0,0,0,1,44
561512640,560504527,1200.0,0.40324232,0.050955664,0.52554274,0.0,255,190,6,4,1,0,1,1,0,1,36
561554419,561552616,1200.0,0.40324232,0.050955664,0.52554274,0.0,255,190,6,4,1,0,1,1,0,1,36
561814753,0,800000.0,0.05,0.0,0.0,0.83034754,0,0,0,0,4,5,0,0,0,1,44
562561221,561552616,1200.0,0.40324232,0.050841577,0.5612511,0.0,255,190,6,4,1,0,1,1,0,1,36
562581792,562576770,1200.0,0.40324232,0.050841577,0.5612511,0.0,255,190,6,4,1,0,1,1,0,1,36
562818929,0,800000.0,0.05,0.0,0.0,0.82099336,0,0,0,0,4,5,0,0,0,1,44
563502587,563498519,1200.0,0.40324232,0.050931137,0.4833465,0.0,255,190,6,4,1,0,1,1,0,1,36
563822382,0,800000.0,0.05,0.0,0.0,0.79199255,0,0,0,0,4,5,0,0,0,1,44
564504029,563498519,1200.0,0.40324232,0.072662406,0.5872715,0.0,255,190,6,4,1,0,1,1,0,1,36
564554915,564551814,1200.0,0.40324232,0.072662406,0.5872715,0.0,255,190,6,4,1,0,1,1,0,1,36
564822620,0,800000.0,0.05,0.0,0.0,0.6798056,0,0,0,0,4,5,0,0,0,1,44
565563175,564551814,1200.0,0.40324232,0.050595384,0.48016012,0.0,255,190,6,4,1,0,1,1,0,1,36
565572937,565572540,1200.0,0.40324232,0.050595384,0.48016012,0.0,255,190,6,4,1,0,1,1,0,1,36
565823654,0,800000.0,0.05,0.0,0.0,0.79182804,0,0,0,0,4,5,0,0,0,1,44
566581698,565572540,1200.0,0.40324232,0.050697334,0.63421375,0.0,255,190,6,4,1,0,1,1,0,1,36
566621665,566617612,1200.0,0.40324232,0.050697334,0.63421375,0.0,255,190,6,4,1,0,1,1,0,1,36
566825173,0,800000.0,0.05,0.0,0.0,0.77476037,0,0,0,0,4,5,0,0,0,1,44
567549720,567543192,1200.0,0.40324232,0.050797872,0.52989155,0.0,255,190,6,4,1,0,1,1,0,1,36
567826621,0,800000.0,0.05,0.0,0.0,0.83781564,0,0,0,0,4,5,0,0,0,1,44
568559809,567543192,1200.0,0.40324232,0.050692547,0.43635347,0.0,255,190,6,4,1,0,1,1,0,1,36
568570613,568564549,1200.0,0.40324232,0.050692547,0.43635347,0.0,255,190,6,4,1,0,1,1,0,1,36
568826828,0,800000.0,0.05,0.0,0.0,0.6250362,0,0,0,0,4,5,0,0,0,1,44
569577025,568564549,1200.0,0.40324232,0.05082536,0.6358153,0.0,255,190,6,4,1,0,1,1,0,1,36
569617046,569616893,1200.0,0.40324232,0.05082536,0.6358153,0.0,255,190,6,4,1,0,1,1,0,1,36
