timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
788002684,20000.0,1.0,1878.7836,0.0,33642,0,18.9273,410,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788765370,20000.0,1.0,1878.7836,0.0,33674,0,18.9273,411,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789518994,20000.0,1.0,1696.7191,0.0,33711,0,18.985666,412,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790271295,20000.0,1.0,1891.753,0.0,33742,0,18.957441,412,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791027414,20000.0,1.0,1704.2957,0.0,33768,0,18.981018,413,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791786671,20000.0,1.0,1704.2957,0.0,33805,0,18.981018,414,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792542316,20000.0,1.0,1951.9941,0.0,33840,0,18.999943,415,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794055368,20000.0,1.0,1938.4266,0.0,33900,0,18.926056,416,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794811043,20000.0,1.0,1938.4266,0.0,33932,0,18.926056,417,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795571437,20000.0,1.0,1704.0472,0.0,33968,0,18.978252,418,0,0,0,0,0.0,0,0,0,0,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
