timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
546925229,20000.0,1.0,1711.5103,0.0,23548,0,613.7486,8227,38,0,0,0,0.0046189376,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547677014,20000.0,1.0,2153.5059,0.0,23582,0,656.71466,8246,38,0,0,0,0.004608295,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547948006,20000.0,1.0,2153.5059,0.0,23592,0,656.71466,8255,38,0,0,0,0.004603271,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548926617,20000.0,1.0,1714.4618,0.0,23633,0,613.37634,8281,38,0,0,0,0.0045888177,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549945798,20000.0,1.0,1882.6893,0.0,23677,0,706.88336,8313,38,0,0,0,0.004571154,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550924790,20000.0,1.0,1715.9166,0.0,23718,0,636.8556,8340,38,0,0,0,0.004556355,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
551923549,20000.0,1.0,1932.3827,0.0,23764,0,613.8509,8368,38,0,0,0,0.004541109,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
552920007,20000.0,1.0,1713.3407,0.0,23805,0,661.81396,8395,38,0,0,0,0.004526504,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553923057,20000.0,1.0,1875.7427,0.0,23849,0,589.7183,8422,38,0,0,0,0.0045119924,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554918251,20000.0,1.0,1715.8635,0.0,23890,0,636.8359,8449,38,0,0,0,0.0044975737,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555924423,20000.0,1.0,1879.116,0.0,23934,0,613.73145,8476,38,0,0,0,0.0044832467,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556919346,20000.0,1.0,1714.1711,0.0,23977,0,613.2724,8503,38,0,0,0,0.004469011,0,0,0,0,1,1,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
