timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
29733483,29732195,7.625723e-09,4.483351e-05,0.0009264189,0.002288085,0.015262818,0.03328045,1049111,0,0.2518202,0.38779405,0.07134773,0.19445312,0.075574234,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,128,0,895,2,1,2,0,3,0,0,0,0,0,0,0
29939606,29937009,3.7978555e-08,8.168271e-05,0.0017344749,0.0030505362,0.015694093,0.032483302,1049239,0,0.25166082,0.38714036,0.10597166,0.1870825,0.075394236,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
30138605,30136806,4.6818886e-07,0.0002209308,0.0042707515,0.0027765583,0.017426128,0.025385177,1049239,0,0.25161418,0.38889113,0.07339642,0.20002411,0.076991275,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
30338014,30336612,4.4857686e-07,0.00029271524,0.0057210196,0.0031013603,0.038076825,0.028320445,1049239,0,0.25149152,0.3882626,0.09898687,0.21693483,0.06954097,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
30538275,30536421,3.685038e-07,0.0003304412,0.005788204,0.0033059516,0.042621236,0.017594233,1049239,0,0.25140932,0.38763392,0.11505366,0.14275251,0.053535875,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
30738258,30736233,2.8694004e-07,0.0004043279,0.0067354385,0.003746774,0.056613345,0.0324111,1049239,0,0.2514456,0.38700673,0.1263988,0.14010695,0.070271686,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
30937448,30936034,2.0668239e-07,0.0003940232,0.0073790955,0.0031032502,0.046666726,0.0336114,1049239,0,0.25161508,0.3887675,0.07132693,0.09436519,0.07156767,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
31137776,31135843,1.4643511e-07,0.0003611054,0.007725123,0.0030920408,0.028469099,0.03431113,1049239,0,0.25188026,0.3881454,0.13030404,0.06821854,0.071858265,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
31337525,31335648,1.08829454e-07,0.00034299534,0.0075802337,0.0030189888,0.010808007,0.04041947,1049239,0,0.25219363,0.38752002,0.09036729,0.041748933,0.0683603,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
31536887,31535456,8.201866e-08,0.00034074637,0.008089806,0.0025697239,0.022225214,0.050810445,1049239,0,0.25251037,0.3893009,0.10421862,0.028285485,0.06918457,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
31736619,31735262,6.827386e-08,0.00036718254,0.008932726,0.002360465,0.033448182,0.05896863,1049239,0,0.2528017,0.38869563,0.123692214,0.02012595,0.06530079,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
31936412,31935070,5.4942586e-08,0.00036433176,0.008633082,0.0025706668,0.049522758,0.071568936,1049239,0,0.25304985,0.3880921,0.11816288,0.027075192,0.064813055,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
32136599,32134877,5.3621648e-08,0.0003973156,0.008720596,0.0029140082,0.050488643,0.072625756,1049239,0,0.25328374,0.3874899,0.10381006,0.030866358,0.06187709,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
32336028,32334683,4.5182883e-08,0.0003730376,0.008132767,0.0024423373,0.054285984,0.07538849,1049239,0,0.25345385,0.3892824,0.11054947,0.02697698,0.058746237,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
32535818,32534485,3.903421e-08,0.00036858898,0.0087941,0.002611716,0.053341396,0.07382153,1049239,0,0.25355977,0.38867036,0.09451835,0.031465583,0.05583288,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
32736226,32734297,3.1861767e-08,0.00034547475,0.008566651,0.0030157575,0.0507076,0.0706241,1049239,0,0.25360245,0.38806683,0.11627911,0.022080846,0.053572994,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
32936457,32934103,3.059122e-08,0.0003607896,0.008931039,0.0024493134,0.047695428,0.06606185,1049239,0,0.25348797,0.38985986,0.089233056,0.035541456,0.05416504,0.0035490745,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
33135259,33133911,3.4668133e-08,0.0004363223,0.009278779,0.0022807207,0.04097056,0.05707058,1049239,0,0.25346386,0.3892603,0.09154902,0.032795895,0.05250559,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
33335057,33333717,3.6241254e-08,0.00045300237,0.008572227,0.0015428475,0.038784735,0.05419041,1049239,0,0.25337803,0.3886598,0.07962674,0.041037012,0.05095589,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
33535460,33533524,2.9887055e-08,0.00039471406,0.008440098,0.001578462,0.032906763,0.046483934,1049239,0,0.2532354,0.38804987,0.08452568,0.040475287,0.051890887,0.0058787097,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
33734651,33733331,3.1487676e-08,0.00038481402,0.008464477,0.0012142977,0.029833034,0.041512933,1049239,0,0.25308108,0.3898516,0.09156624,0.04240822,0.049227443,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
33935477,33933137,2.9748259e-08,0.0003572926,0.008827701,0.0017966575,0.026405083,0.03616965,1049239,0,0.2527494,0.38922897,0.057426512,0.037051316,0.04742941,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
34134298,34132944,2.6850692e-08,0.0003169624,0.008364655,0.0023116367,0.021629171,0.029450482,1049239,0,0.25250491,0.388621,0.083844885,0.03825823,0.046457797,0.0012201136,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
34334120,34332751,3.3927076e-08,0.0003953543,0.00891585,0.0021653508,0.017809916,0.023983782,1049239,0,0.2522551,0.39042625,0.081822634,0.034223523,0.044954225,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
34533870,34532557,3.3028666e-08,0.00036710524,0.008643564,0.0019833962,0.014139592,0.01853289,1049239,0,0.25199828,0.38981214,0.077546954,0.047495466,0.043187626,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
34743756,34742365,3.172319e-08,0.00034939527,0.008277968,0.001994731,0.011172723,0.013997967,1049239,0,0.25263938,0.38988099,0.050350264,0.04227656,0.03937423,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
34934594,34932170,3.568353e-08,0.00037320564,0.008339081,0.0020696628,0.009374387,0.01266233,1049239,0,0.2512353,0.38857865,0.0451611,0.047633424,0.03821418,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
35133427,35131982,2.9156991e-08,0.00032629233,0.008114219,0.0020558313,0.007340765,0.010800525,1049239,0,0.25090387,0.39037278,0.081997246,0.06387926,0.034788586,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
35333565,35331783,2.8137624e-08,0.00033400135,0.008821579,0.0023846363,0.0061500384,0.010039651,1049239,0,0.25053406,0.389756,0.08632194,0.05535581,0.03522898,1.1754944e-38,0.0,0.0,0.0,0.004997,3801098,3801098,3997714,527625,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
