timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
256518435,256517205,1.7006736e-10,9.0871445e-06,0.0001430252,0.00023710007,0.0013715333,0.00761147,68157975,0,0.2584157,0.38670853,0.01177175,0.012585219,0.029157735,0.004963481,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
256723213,256721982,8.053288e-10,1.7138518e-05,0.000386703,0.0003212415,0.003035225,0.01008393,68157975,0,0.2583284,0.38623184,0.02812422,0.03330906,0.033377506,0.0046589687,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
256923192,256921767,3.482159e-09,4.3988617e-05,0.0007938546,0.00016386465,0.0009405109,0.0069783293,1049111,0,0.25822785,0.38575414,0.005124163,0.0227108,0.03619617,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
257123277,257121552,9.452052e-09,0.00010321214,0.0026331397,0.00030986272,0.0011107409,0.0077971686,1049111,0,0.25805753,0.38763234,0.028750543,0.021629883,0.03687773,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
257323045,257321336,1.37591325e-08,0.00014072549,0.004886982,0.000303704,0.0011598147,0.005427436,1049111,0,0.25803718,0.38714266,0.019977747,0.016996935,0.03305461,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
257522283,257521121,1.6510816e-08,0.00017468254,0.006735315,0.0001957476,0.001909016,0.0063398243,1049111,0,0.25802708,0.38664356,0.02695882,0.03383577,0.0334163,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
257722083,257720906,1.655388e-08,0.00018215191,0.007955901,0.0002134197,0.0017091188,0.0061576045,1049111,0,0.25802574,0.38850674,0.005821824,0.022984728,0.037027378,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
257921857,257920691,2.0411955e-08,0.00020212737,0.009483876,0.00012854871,0.001308668,0.0070611145,1049111,0,0.2579028,0.3879732,0.006195814,0.01729261,0.039820943,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
258122227,258120476,2.6494765e-08,0.00022877504,0.009423178,0.00014871547,0.0029623192,0.0054059112,1049111,0,0.25803187,0.3874454,0.019536065,0.025559932,0.035590846,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
258321654,258320265,2.4936027e-08,0.00023398304,0.009890371,0.00023485956,0.002841032,0.006570617,1049111,0,0.25819945,0.3869022,0.012675302,0.042298075,0.034426745,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
