timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
172634859,172633461,3.195054e-10,1.1886301e-05,0.00018732589,8.668803e-05,0.0006552926,0.0039953436,68157975,0,0.29232967,0.3930231,0.03174899,0.014332641,0.013886223,0.009066977,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
172834542,172833226,1.6798072e-08,8.688354e-05,0.0012755389,0.0003042414,0.004277199,0.008687528,1049111,0,0.29176757,0.39238122,0.048152126,0.03174475,0.011792027,0.0062110103,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
173034339,173032995,2.09409e-08,0.0001247539,0.0019593127,3.2872667e-05,0.0035895896,0.008592302,1049111,0,0.29125288,0.39173737,0.014953886,0.017249998,0.01452113,0.009621297,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
173234466,173232756,2.8905735e-08,0.00020000068,0.0033616023,0.00011635582,0.0054029743,0.015811285,1049111,0,0.29067808,0.39109975,0.016353965,0.044353493,0.013449939,0.005184957,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
173434354,173432521,4.760797e-08,0.00030035785,0.0065568886,5.9953712e-05,0.005498375,0.018526383,1049111,0,0.28988948,0.39291346,0.014471046,0.02990878,0.013972578,0.009510656,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
173634078,173632286,9.2141924e-08,0.00046980657,0.009132867,0.0002749028,0.0043771057,0.016128566,1049111,0,0.28917408,0.3922685,0.021866577,0.021788202,0.016441165,0.015804514,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
173833420,173832052,1.0857883e-07,0.0005492831,0.011819314,0.00013066307,0.004700847,0.012634189,1049111,0,0.28866747,0.39162996,0.0122408755,0.034475,0.01580006,0.001857721,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
174033611,174031817,1.108272e-07,0.00057307835,0.012275573,0.00016074335,0.005722436,0.01747353,1049111,0,0.28824237,0.39344355,0.011513231,0.043652683,0.014936787,0.010980287,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
174233542,174231582,1.09473746e-07,0.0005589254,0.011524733,9.45229e-05,0.0055997786,0.02030045,1049111,0,0.28784603,0.39278024,0.021971779,0.050478183,0.017194577,0.0045750164,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
174433051,174431347,9.528253e-08,0.00053440576,0.011140819,0.00021773379,0.004157729,0.012322873,1049111,0,0.28747532,0.392115,0.040924177,0.04612892,0.014850904,0.019713715,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
