timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
382741360,382739561,1.3236808e-09,1.720684e-05,0.00035663342,3.267739e-05,0.0012716053,0.004757394,68157975,0,0.2673342,0.39045864,0.018117547,0.021508252,0.035881482,0.009594371,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
382940661,382939347,4.4880717e-09,4.1999214e-05,0.00082664285,8.925332e-05,0.002823417,0.007350492,1049111,0,0.2672374,0.389789,0.014302327,0.01230173,0.036280554,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
383140828,383139133,1.4658253e-08,9.5376854e-05,0.0024082249,0.00010036646,0.0021992058,0.007265948,1049111,0,0.26715848,0.38911882,0.0172389,0.023472253,0.036299013,0.007154033,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
383350906,383348907,2.2741087e-08,0.00014052703,0.0043840404,9.6658376e-05,0.0013795028,0.004231204,1049111,0,0.267909,0.38911408,0.033896785,0.010644512,0.039807893,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
383550474,383548693,3.9465473e-08,0.00020028366,0.0059088054,6.306033e-05,0.0019151135,0.0039034856,1049111,0,0.26782945,0.39086556,0.016145261,0.029381003,0.03961484,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
383744696,383743485,5.9007228e-08,0.0002604643,0.007120429,7.447298e-05,0.0024052944,0.0060512368,1049111,0,0.2670482,0.38952258,0.001951293,0.013123908,0.035949882,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
383945130,383943271,5.4087746e-08,0.00025600757,0.0076849395,0.0001351342,0.0039600683,0.008670874,1049111,0,0.26731238,0.38885584,0.006447107,0.027954143,0.029461803,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
384144786,384143061,4.662408e-08,0.00027712111,0.008351803,0.00023053076,0.0065649343,0.011280919,1049111,0,0.26761153,0.39061517,0.011804539,0.031086124,0.031516477,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
384344612,384342846,4.7579878e-08,0.00031872117,0.009106306,0.000118710595,0.0036192914,0.0069079692,1049111,0,0.26797307,0.38995114,0.02276855,0.020406602,0.027921522,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
384543866,384542630,1.06950175e-07,0.00037198837,0.009795408,5.204992e-05,0.0030208093,0.00873708,1049111,0,0.26832506,0.38928658,0.0019748083,0.02210376,0.025104452,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
384744299,384742416,2.0349592e-07,0.00043671738,0.012548605,0.00012836262,0.003172901,0.0040123947,1049111,0,0.2686653,0.38862944,0.0052377773,0.024717124,0.029585905,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
384943401,384942202,1.8763457e-07,0.00053565163,0.014701586,0.00014701954,0.0036063257,0.00458583,1049111,0,0.2690287,0.39038548,0.0058053704,0.030883305,0.024527684,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
385143219,385141992,1.6982135e-07,0.00058053626,0.01567799,6.312584e-05,0.0028791463,0.0043237326,1049111,0,0.26937753,0.38972288,0.013766596,0.017798431,0.028393203,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
