timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1233916798,1233915499,3.1654057e-10,1.43463585e-05,0.00025147104,5.1277762e-05,0.0043149753,0.01497805,68157975,0,0.24158642,0.38978487,0.04035354,0.026311241,0.06840629,0.00565625,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1234117104,1234115268,1.0096224e-09,3.565306e-05,0.00072488724,0.00037043903,0.0033555564,0.012568275,1049111,0,0.24151118,0.38911802,0.02464729,0.024261147,0.06824171,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1234316841,1234315036,5.4353566e-09,0.000102946986,0.0017158805,0.00017836846,0.0037410464,0.012888262,1049111,0,0.24144684,0.38845864,0.05085186,0.022906862,0.07123831,0.0031889484,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1234516020,1234514804,8.830058e-09,0.00014537333,0.0027117387,0.0001702269,0.0026772819,0.011206229,1049111,0,0.2414855,0.39021596,0.01191137,0.029979605,0.07393847,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1234725908,1234724561,1.14034835e-08,0.00017261991,0.0038359514,7.839643e-05,0.002616329,0.01053264,1049111,0,0.24226832,0.39021456,0.005188563,0.02610991,0.07303835,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1234926090,1234924338,1.2062046e-08,0.0001824439,0.004375208,0.00017005343,0.0020886494,0.009607701,1049111,0,0.24222131,0.38954797,0.014057408,0.029049553,0.072017364,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1235115545,1235114110,1.4519232e-08,0.00019773356,0.0044142995,0.00010000388,0.0021242548,0.0035043457,1049111,0,0.24154033,0.38821164,0.010218813,0.051426604,0.06380197,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1235315115,1235313880,1.8297033e-08,0.00021933962,0.004652809,0.00011383291,0.0037221787,0.009928864,1049111,0,0.24190749,0.3899517,0.023273272,0.010385063,0.061460856,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1235514857,1235513648,2.1862661e-08,0.00023988352,0.0049111834,0.00012981481,0.0041277874,0.009326016,1049111,0,0.24226528,0.3892893,0.0019288422,0.026905132,0.056263927,0.011950146,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1235714649,1235713417,2.2251793e-08,0.000240123,0.0049058967,1.990854e-05,0.0043811146,0.011240576,1049111,0,0.24265127,0.38861823,0.0193155,0.03291881,0.0556059,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1235915207,1235913185,2.0677547e-08,0.0002375872,0.0046847714,9.9248995e-05,0.0045570023,0.01032303,1049111,0,0.24302293,0.387955,0.012220543,0.0363959,0.05658904,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1236124163,1236122942,1.9721053e-08,0.00025701043,0.004764179,0.000117188814,0.003547686,0.008043476,1049111,0,0.24426115,0.3903562,0.01599014,0.022600021,0.05773279,0.004491642,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1236323925,1236322711,1.5844874e-08,0.00022287555,0.004638104,6.1661434e-05,0.0014679646,0.0014227119,1049111,0,0.24463959,0.38968688,0.0025783917,0.028421149,0.05796341,0.013421354,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1236523850,1236522480,1.4880801e-08,0.00021046746,0.004570127,0.000119545,0.0031297847,0.0028409946,1049111,0,0.24500234,0.38900936,0.024024095,0.028025167,0.05855664,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1236723662,1236722249,1.4274665e-08,0.00020275763,0.0043305783,6.338094e-05,0.0010958032,0.0032215281,1049111,0,0.2453505,0.38833994,0.00021021022,0.025043251,0.05912739,5.545901e-05,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1236923241,1236922018,1.4874455e-08,0.00021886914,0.0040852213,6.929543e-05,0.0015795602,0.0025182194,1049111,0,0.24568537,0.3900868,0.009504188,0.035538036,0.059460737,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
1237123015,1237121793,1.3259142e-08,0.00021085686,0.0039458633,0.00017976371,0.0016305128,0.0041785864,1049111,0,0.24600832,0.38941252,0.005116038,0.031684965,0.060561594,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,6,0,0,0,0,0,0,0
