timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
82280926,-0.36603084,0.00079068256,0.08078433,0.9270894,-0.027873458,-0.0023096264,-0.006354877,0.31981632,0.035535283,0.14826693,2.0830343e-05,-1.2354892e-05,2.9964085e-06,0.0,0.0,0.001221557,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.379832e-11,9.059479e-06,0.00018885464,3.8153867e-05,3.970139e-06,3.6984989e-06,5.7897632e-06,0.0092297215,0.0092367325,0.011360522,0.03385522,0.033858158,0.1528431,2.310425e-11,2.3572007e-11,4.787753e-11,0.0,0.0,5.0000224e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005113442,0.002070963,0.007962418,67109399,0.26021793,0.39095154,0.039574653,0.013141742,0.019419342,0.019419342,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
82290949,-0.3660646,0.0007915365,0.08078224,0.9270762,-0.028072903,-0.0022354403,-0.006279299,0.31953222,0.035514645,0.14819336,2.0829772e-05,-1.2356832e-05,2.9838984e-06,0.0,0.0,0.0012215294,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.291211e-11,8.998588e-06,0.00018696464,3.8096652e-05,3.9799975e-06,3.7088062e-06,5.781269e-06,0.009293862,0.009300955,0.011402337,0.03409745,0.034100473,0.15337531,2.3114231e-11,2.358178e-11,4.7878094e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005687804,0.0020834857,0.007754052,67109399,0.26114732,0.3916316,0.049537227,0.013141742,0.019419342,0.019419342,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
82481385,-0.36599213,0.0007661882,0.08080927,0.9271025,-0.02833803,-0.004808118,-0.0064379205,0.31421286,0.027267067,0.14675592,2.0779476e-05,-1.2365e-05,3.006482e-06,0.0,0.0,0.0012226698,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.567738e-11,8.866587e-06,0.00019181085,3.7837748e-05,3.9528454e-06,3.6834963e-06,5.7433913e-06,0.009175847,0.009182806,0.011337416,0.033750836,0.033753756,0.15236625,2.2994006e-11,2.3466076e-11,4.798345e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016589877,0.00025758048,0.0047952826,67109399,0.25981647,0.3903412,0.024706649,0.022690263,0.025028927,0.025028927,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
82681845,-0.36568555,0.0007860847,0.08083161,0.92722154,-0.02879117,-0.008558069,-0.0055488343,0.30685478,0.01713049,0.1492184,2.0740568e-05,-1.234517e-05,3.1119353e-06,0.0,0.0,0.0012236731,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.262252e-11,8.693927e-06,0.00019755888,3.753645e-05,3.9452893e-06,3.6781612e-06,5.699239e-06,0.009166582,0.009173533,0.011323231,0.033730485,0.03373344,0.15191004,2.2899765e-11,2.3375761e-11,4.8087173e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007048305,0.0007568393,0.0059609907,67109399,0.25973818,0.38975638,0.07238449,0.017477863,0.029070534,0.029070534,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
82882306,-0.3653954,0.00083757663,0.08084441,0.9273348,-0.03280949,-0.010723832,-0.0065662423,0.29484937,0.007558804,0.14795168,2.0739613e-05,-1.230568e-05,3.2213698e-06,0.0,0.0,0.0012253048,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.043275e-11,8.632387e-06,0.00019222329,3.7248174e-05,3.940518e-06,3.6754673e-06,5.6581393e-06,0.00917116,0.009178145,0.011369345,0.033740576,0.033743575,0.1533653,2.2811055e-11,2.329078e-11,4.8188384e-11,0.0,0.0,5.0000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010897908,0.0015427936,0.006034511,67109399,0.25977713,0.39161882,0.02326475,0.011362329,0.0290782,0.0290782,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
83082766,-0.36518404,0.0008188989,0.08084823,0.9274177,-0.032834344,-0.011741719,-0.003115044,0.28772405,-0.001014199,0.15527469,2.0703003e-05,-1.2327741e-05,3.3030979e-06,0.0,0.0,0.0012226484,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,7.900628e-11,8.624312e-06,0.00017754636,3.697422e-05,3.9377546e-06,3.674785e-06,5.6184113e-06,0.009185978,0.009193005,0.011360259,0.03377824,0.033781283,0.15292177,2.2727006e-11,2.3210317e-11,4.828703e-11,0.0,0.0,5.0000228e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00095867104,0.00160325,0.0068389876,67109399,0.25992215,0.39105213,0.03265211,0.02914793,0.029306853,0.029306853,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
83283226,-0.36480287,0.0008360725,0.080848776,0.9275676,-0.034924157,-0.013940415,-0.0010560909,0.27676466,-0.011400171,0.1637063,2.0692121e-05,-1.2303736e-05,3.4480954e-06,0.0,0.0,0.001221559,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.1641596e-11,8.801906e-06,0.00017182522,3.6713176e-05,3.9342585e-06,3.6732517e-06,5.5806013e-06,0.009197793,0.0092048505,0.011350095,0.03381282,0.033815917,0.15247393,2.2643519e-11,2.3130348e-11,4.838294e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011620106,0.0020310956,0.009214992,67109399,0.26005527,0.3904791,0.011699565,0.013240455,0.033193287,0.033193287,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
83483686,-0.36454818,0.0008757491,0.08086978,0.9276659,-0.036363464,-0.015455641,-0.0008044943,0.26581892,-0.022016415,0.16770856,2.0677904e-05,-1.2293234e-05,3.5392661e-06,0.0,0.0,0.0012217385,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,8.1942085e-11,8.832072e-06,0.00017543878,3.6464975e-05,3.9327165e-06,3.6734518e-06,5.5440555e-06,0.00921925,0.009226342,0.011342257,0.033872664,0.033875808,0.15203442,2.2564348e-11,2.3054532e-11,4.8476216e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009793375,0.0017943335,0.008587391,67109399,0.26028538,0.3899159,0.11174481,0.0151617825,0.033169553,0.033169553,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
83684200,-0.3643714,0.00086701364,0.08087644,0.92773473,-0.035551846,-0.015786039,-0.0004767615,0.25737116,-0.032714263,0.16904132,2.0647429e-05,-1.2314354e-05,3.610917e-06,0.0,0.0,0.0012215753,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,7.8578304e-11,8.826776e-06,0.00016633315,3.622842e-05,3.925152e-06,3.6677034e-06,5.509701e-06,0.009211261,0.009218356,0.011386057,0.033870302,0.033873472,0.1534907,2.2478588e-11,2.297218e-11,4.8566522e-11,0.0,0.0,5.000028e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007447313,0.0011361341,0.004385824,67109399,0.26027635,0.3917789,0.011074598,0.02752769,0.036261313,0.036261313,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
83884607,-0.36419553,0.0008630518,0.08086279,0.92780507,-0.036373667,-0.015594977,-0.0013413845,0.2465046,-0.04311426,0.1706105,2.0640413e-05,-1.2317729e-05,3.6865397e-06,0.0,0.0,0.0012232884,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,7.830737e-11,8.7467715e-06,0.00016865211,3.600295e-05,3.9202846e-06,3.664576e-06,5.477484e-06,0.009215855,0.009222972,0.011374562,0.03389619,0.033899404,0.15304442,2.2398581e-11,2.2895408e-11,4.8654154e-11,0.0,0.0,5.000023e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305102,0.0010517967,0.003753348,67109399,0.26037586,0.39120892,0.010348464,0.016898734,0.036152083,0.036152083,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
