timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
598121578,-0.92719597,0.0013959109,0.062377386,0.36934388,-0.01467766,-0.018357297,0.04389349,-0.04722369,-1.7854536,1.5994415,2.439239e-05,-1.3937554e-05,8.14671e-06,-0.00016679864,-0.0002841219,0.0010965692,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.0175337e-10,8.761513e-06,0.00018052875,5.422803e-06,3.4457737e-06,3.3266265e-06,3.2185635e-05,0.0076140244,0.0076114684,0.010416551,0.025228739,0.0252277,0.14943619,1.9506773e-11,1.9349923e-11,3.3280177e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258305,0.0019190843,0.005762352,67109399,0.22462511,0.38656977,0.005143711,0.018248381,0.024419626,0.024419626,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
598131603,-0.92720413,0.001402729,0.062380344,0.36932266,-0.014767761,-0.018363724,0.043854274,-0.047370173,-1.7856388,1.5998789,2.4390836e-05,-1.3938032e-05,8.133515e-06,-0.00016679864,-0.0002841219,0.001096555,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.00925185e-10,8.696718e-06,0.00017846918,5.417877e-06,3.454963e-06,3.3359413e-06,3.2156095e-05,0.007669152,0.007666565,0.010454237,0.025415316,0.025414249,0.1499363,1.9516468e-11,1.9359894e-11,3.3268163e-11,0.0,0.0,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029274615,0.0018507411,0.005588343,67109399,0.22545414,0.3872161,0.03420108,0.018248381,0.024419626,0.024419626,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
598322090,-0.92723274,0.0013706281,0.062344193,0.36925703,-0.01570282,-0.018768815,0.045154314,-0.054215007,-1.7935321,1.6067109,2.4386025e-05,-1.3945527e-05,8.071476e-06,-0.00016679864,-0.0002841219,0.0010959478,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.0120339e-10,8.636034e-06,0.0001828636,5.4212524e-06,3.4465943e-06,3.3275605e-06,3.2183554e-05,0.00761927,0.00761671,0.010454442,0.02523318,0.025232133,0.15078281,1.950782e-11,1.9350996e-11,3.327887e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034535272,0.00097388105,0.0040203417,67109399,0.22464485,0.38830763,0.013229586,0.012008198,0.025140977,0.025140977,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
598522505,-0.9271893,0.0013976068,0.06234165,0.36936662,-0.017309025,-0.019649936,0.04595173,-0.061122973,-1.8021826,1.612082,2.4395307e-05,-1.3949747e-05,8.104791e-06,-0.00016679864,-0.0002841219,0.0010960135,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.043977e-10,8.98858e-06,0.0001871415,5.4204497e-06,3.4473273e-06,3.328233e-06,3.2180535e-05,0.007623908,0.007621346,0.010441108,0.025237441,0.02523639,0.15028973,1.9508591e-11,1.9351784e-11,3.327752e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5494708e-05,0.0004308569,0.0026717943,67109399,0.22466382,0.3876722,0.0040451526,0.011295158,0.025848754,0.025848754,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
598722969,-0.9271762,0.0013972656,0.062354144,0.3693974,-0.017211663,-0.020771956,0.04750238,-0.067800224,-1.8108894,1.6184758,2.4392803e-05,-1.3950401e-05,8.1049075e-06,-0.00016679864,-0.0002841219,0.0010954444,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.0483618e-10,9.019665e-06,0.00018838869,5.4189636e-06,3.4501966e-06,3.3310039e-06,3.2178203e-05,0.0076388763,0.007636306,0.01043014,0.025263695,0.025262639,0.14980069,1.9511665e-11,1.935491e-11,3.3276208e-11,0.0,0.0,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7507812e-05,0.00032148024,0.0022053525,67109399,0.22478063,0.38704094,0.022238705,0.012767048,0.02645706,0.02645706,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
598923436,-0.9271792,0.0013777339,0.062347975,0.3693908,-0.016777284,-0.021311713,0.050404068,-0.07382586,-1.819662,1.6291742,2.4383242e-05,-1.3951115e-05,8.066496e-06,-0.00016679864,-0.0002841219,0.0010932038,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.0002359e-10,9.074715e-06,0.00017490551,5.418115e-06,3.4500006e-06,3.330812e-06,3.217537e-05,0.0076402994,0.0076377336,0.010416664,0.025265517,0.025264457,0.14931242,1.9511419e-11,1.9354683e-11,3.3274897e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010583609,0.0015565051,0.0040382426,67109399,0.22478873,0.38640967,0.008644467,0.01928403,0.02690036,0.02690036,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
599123898,-0.9271724,0.0013784906,0.06234056,0.36940914,-0.01631839,-0.023129666,0.05004712,-0.08006707,-1.8286725,1.6326213,2.4375551e-05,-1.395407e-05,8.043484e-06,-0.00016679864,-0.0002841219,0.0010947795,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,9.765747e-11,8.90728e-06,0.00017790617,5.4173106e-06,3.4497573e-06,3.3305955e-06,3.217244e-05,0.0076415446,0.007638985,0.010454898,0.025267158,0.0252661,0.15066592,1.9511105e-11,1.9354412e-11,3.3273568e-11,0.0,0.0,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014403209,0.0009517164,0.0028154545,67109399,0.22479604,0.3881571,0.020053657,0.014276908,0.027362816,0.027362816,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
599324392,-0.9271418,0.0013767878,0.06234683,0.36948493,-0.016146192,-0.024718532,0.05123871,-0.086110145,-1.8387798,1.6414355,2.4380135e-05,-1.3951505e-05,8.057188e-06,-0.00016679864,-0.0002841219,0.0010939084,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,9.497646e-11,8.428174e-06,0.00018514042,5.416489e-06,3.4495142e-06,3.3303065e-06,3.216958e-05,0.007642828,0.007640268,0.0104414625,0.02526865,0.025267594,0.15017605,1.951074e-11,1.935409e-11,3.327229e-11,0.0,0.0,5.0000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294224e-05,0.0005389038,0.0027720095,67109399,0.22480269,0.38752556,0.025611274,0.010558703,0.027686292,0.027686292,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
599519859,-0.9271313,0.0013709099,0.06234981,0.36951074,-0.015440392,-0.023938192,0.052902382,-0.092064425,-1.8472257,1.6477059,2.4364115e-05,-1.39612885e-05,8.0566615e-06,-0.00016679864,-0.0002841219,0.0010930569,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,9.672863e-11,8.596297e-06,0.0001806062,5.4149887e-06,3.4469256e-06,3.3276751e-06,3.2167463e-05,0.0076323464,0.0076297973,0.0104256645,0.025247682,0.025246633,0.14968668,1.950779e-11,1.9351147e-11,3.3271014e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16892625e-05,0.0009743033,0.0014288438,67109399,0.22470939,0.38689363,0.027480002,0.021117643,0.027515627,0.027515627,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
599720279,-0.9271303,0.0013890159,0.06235077,0.36951318,-0.016080005,-0.024894629,0.05326774,-0.09828032,-1.8569517,1.6530098,2.4361196e-05,-1.3968776e-05,8.021898e-06,-0.00016679864,-0.0002841219,0.0010934189,0.16481707,-0.06268678,-0.16078968,0.0,0.0,0.0,0.0,0.0,1.0363139e-10,8.76494e-06,0.00017883739,5.423073e-06,3.4481684e-06,3.328667e-06,3.221823e-05,0.007615608,0.0076130456,0.01046361,0.025252167,0.025251113,0.1510404,1.9509198e-11,1.935235e-11,3.3291793e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02537e-05,0.00091764063,0.0027948178,67109399,0.22472934,0.38863918,0.017164484,0.014123475,0.028352752,0.028352752,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
