timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1493474678,1493473263,5.5054206e-10,1.5826965e-05,0.00024991398,0.00021165953,0.0005854208,0.0022142981,68157975,0,0.2687902,0.3921873,0.040687256,0.03638668,0.04262137,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1493674812,1493673032,6.890952e-09,5.8030266e-05,0.0007857885,0.0001136235,0.0017133858,0.0038994846,1049111,0,0.26891884,0.3915026,0.003366417,0.020104734,0.04586928,0.0034935616,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1493874191,1493872802,1.3546673e-08,0.000110444766,0.0019959793,0.00017041934,0.0004362697,0.00236102,1049111,0,0.26902607,0.393294,0.03924413,0.033199504,0.047939856,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1494073939,1494072570,1.5592942e-08,0.00015163088,0.0037329919,0.0002003863,0.0016757211,0.004814922,1049111,0,0.26907814,0.39261228,0.0027657112,0.02204328,0.051069357,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1494273677,1494272340,1.5829212e-08,0.0001837034,0.0049886745,9.78165e-05,0.0015075699,0.0057073585,1049111,0,0.26911977,0.39192158,0.03170973,0.036977433,0.052574094,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1494473480,1494472109,1.6183783e-08,0.00021562898,0.0060712183,9.382182e-05,0.0017451317,0.00690004,1049111,0,0.26915222,0.39370668,0.012519202,0.037936747,0.050978918,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1494673599,1494671883,1.4733184e-08,0.00022263826,0.006132173,0.00022926909,0.0014864509,0.006151661,1049111,0,0.2691777,0.39301133,0.07503606,0.023068553,0.050404374,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1494873057,1494871650,1.298337e-08,0.00020904832,0.0049743066,0.00020148062,0.0013560399,0.0059500053,1049111,0,0.26919746,0.3923246,0.026242388,0.041802555,0.04921466,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1495073272,1495071423,9.700153e-09,0.00017343707,0.0038355903,0.0001250116,0.002179215,0.007886013,1049111,0,0.26921266,0.3916374,0.015799252,0.029823972,0.048034668,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1495272599,1495271189,7.133366e-09,0.00013960578,0.0030628222,0.00013914739,0.0024000024,0.008745073,535,0,0.2691867,0.39341235,0.01456439,0.03134514,0.047017988,2.772741e-05,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
1495477187,1495475953,5.507427e-09,0.00011022466,0.0023677193,0.00022227358,0.0024879246,0.009573055,535,0,0.26916772,0.3927212,0.03862487,0.026378198,0.04644317,0.0110632405,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
