timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
796214440,796213126,1.8633614e-10,9.254487e-06,0.00015540804,0.00010867098,0.004957166,0.01485618,68157975,0,0.26027474,0.3906985,0.005439331,0.023940895,0.011966915,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
796404288,796402917,1.6842169e-09,2.8687014e-05,0.000551761,0.00016233578,0.0043621385,0.015665239,1049111,0,0.25940937,0.39181936,0.008557828,0.016187482,0.010562385,0.020158412,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
796604022,796602698,5.081673e-09,6.124995e-05,0.0012799826,0.00015392377,0.0053959,0.014961378,1049111,0,0.25947472,0.39116248,0.00049598416,0.043406907,0.0049228836,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
796803934,796802479,1.6612418e-08,0.0001651244,0.0033217112,0.0002729789,0.003593674,0.013653737,1049111,0,0.2595691,0.39050254,0.035243202,0.021566698,0.009329078,0.0110355755,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
797003457,797002258,2.2665528e-08,0.00023156196,0.0047161076,0.00017795178,0.0035362518,0.010491486,1049111,0,0.2596886,0.39229763,0.026757998,0.026086606,0.0065040523,0.006460715,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
797203239,797202038,2.7720528e-08,0.00025835834,0.005646407,0.00013360048,0.003549225,0.009302126,1049111,0,0.2598296,0.39164463,0.002760813,0.03686764,0.005033507,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
797403019,797401819,3.2016942e-08,0.00029923112,0.007230006,0.00010455015,0.001797692,0.0048278575,1049111,0,0.25998864,0.39098042,0.00037721853,0.018300189,0.005893508,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
797603017,797601603,4.3944695e-08,0.00040981887,0.008964881,9.8535565e-05,0.001487347,0.0036076496,1049111,0,0.2600891,0.39031395,0.03847517,0.016982593,0.004056552,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
797802586,797801389,4.7469655e-08,0.00042904032,0.0096913595,0.0001196124,0.0016502867,0.0041716476,1049111,0,0.26013577,0.39209127,0.011555046,0.0114572,0.007420737,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
798002547,798001166,4.9830245e-08,0.00044006723,0.010598827,0.000116783725,0.0017700702,0.003337715,1049111,0,0.26013705,0.39141724,0.014443665,0.0142224375,0.0069230082,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
798202135,798200940,4.7090648e-08,0.000428777,0.0096169505,3.8284663e-05,0.00084448984,0.0017073539,1049111,0,0.26009896,0.39074996,0.009162743,0.013905412,0.0051677115,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
798401917,798400721,4.317296e-08,0.00040424432,0.008745963,8.135503e-05,0.0011058403,0.0028230336,1049111,0,0.26006368,0.39252642,0.009107019,0.019564603,0.00707418,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
798601791,798600502,5.034426e-08,0.00047777698,0.009125781,9.041979e-05,0.0012019533,0.0015522838,1049111,0,0.25989234,0.39184442,0.011323328,0.011689952,0.002697485,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
798806656,798805276,5.323501e-08,0.00046130168,0.009258258,0.00011067051,0.0009712227,0.002818578,1049111,0,0.25984037,0.3911605,0.010054265,0.014573065,0.0031983366,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
799006792,799005056,5.9999735e-08,0.0004953546,0.009618206,0.00016872433,0.0015288007,0.0015592971,1049111,0,0.259799,0.39050058,0.020697478,0.008865551,0.0046674623,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
799206623,799204837,5.5220546e-08,0.00051798,0.01042592,2.0343701e-05,0.0018292378,0.0026266258,1049111,0,0.25995463,0.39228827,0.0078927325,0.010249074,0.0039728587,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
799405955,799404617,5.170831e-08,0.00047936616,0.010196983,0.00014080899,0.0028574262,0.004123215,1049111,0,0.26031244,0.391621,0.006086169,0.0407719,0.004869778,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
799605758,799604398,5.3702806e-08,0.0005041158,0.009165261,0.00019792239,0.0030310731,0.0061615137,1049111,0,0.26069707,0.3909439,0.025203919,0.03772559,0.004071856,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
799805938,799804178,4.8781605e-08,0.00047572333,0.009850935,0.000113230606,0.0019402743,0.005392117,1049111,0,0.2611027,0.39027423,0.015925651,0.01559953,0.0008679,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
800005736,800003958,5.293002e-08,0.000525325,0.010120623,0.00015660023,0.003690985,0.006561411,1049111,0,0.26152486,0.39205697,0.016094185,0.027256504,0.0012053337,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
800205506,800203739,5.2844474e-08,0.0005071823,0.009967967,1.5672249e-05,0.0025967616,0.0064934804,1049111,0,0.26192588,0.3913808,0.016895043,0.010148683,0.008555136,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
800404859,800403519,4.8025512e-08,0.0004599318,0.010773213,5.0295625e-05,0.002718661,0.004282347,1049111,0,0.26230615,0.39071214,0.027191576,0.01693499,0.007342494,0.010425725,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
800605109,800603300,4.97436e-08,0.0004888192,0.010250643,0.00027462875,0.0019667228,0.005355386,1049111,0,0.2626675,0.39248717,0.013922033,0.007507091,0.0140527645,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
800804309,800803091,4.6190333e-08,0.0004549765,0.0098258415,0.00015152822,0.0024991112,0.0058651757,1049111,0,0.26301268,0.39181253,0.020195099,0.020257346,0.014930916,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
801004240,801002861,4.3204434e-08,0.00045469336,0.010568055,0.00010469432,0.0022291238,0.0061117993,1049111,0,0.26334286,0.3911288,0.039913774,0.017650815,0.017387886,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
801209444,801207636,4.3128484e-08,0.00042469642,0.0091323275,4.2513282e-05,0.0025536802,0.007521244,1049111,0,0.2636233,0.39045295,0.01689064,0.009959104,0.022751143,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
801408749,801407417,4.09887e-08,0.0004056571,0.009082997,0.00025728604,0.004019019,0.009620289,1049111,0,0.26386228,0.39224148,0.033500955,0.013750062,0.020796737,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
