timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
717883397,717882081,5.4343174e-10,1.5048131e-05,0.0003099331,0.0001369778,0.012558281,0.044710815,1049111,0,0.28145,0.3930405,0.0141787715,0.015547489,0.07792964,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
718083264,718081876,5.4024754e-09,4.4918695e-05,0.0010487374,3.0222896e-05,0.012773904,0.046551175,1049111,0,0.28143525,0.39235106,0.0013261638,0.040832363,0.07800925,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
718283426,718281634,2.993316e-08,0.0001094228,0.003022258,8.945185e-05,0.011812352,0.04398048,1049111,0,0.28128728,0.3916614,0.0134591935,0.05130863,0.08877125,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
718482639,718481409,4.728663e-08,0.00017534822,0.0058060456,0.00017738197,0.010701016,0.04015838,1049111,0,0.28098613,0.3934514,0.0012443542,0.025146037,0.105607904,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
718682469,718681185,5.875184e-08,0.0002160999,0.008209529,2.6141135e-05,0.009914929,0.037210017,1049111,0,0.28061968,0.39276543,0.022406064,0.052910525,0.10096302,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
718882175,718880960,5.434838e-08,0.00025802254,0.009381999,0.00016380115,0.009993679,0.036200568,1049111,0,0.2803077,0.3920793,0.023337238,0.03123985,0.100467026,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
719082016,719080735,4.9887824e-08,0.00027140015,0.00986723,0.00012899107,0.009427133,0.033845957,1049111,0,0.28000325,0.3938634,0.030305816,0.03802376,0.098539576,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
719281720,719280511,5.55137e-08,0.0002728231,0.010458286,4.3163272e-05,0.008432144,0.030538023,1049111,0,0.279743,0.39317283,0.0039547286,0.049979985,0.09430154,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
719481655,719480285,6.810393e-08,0.00028976813,0.010725584,0.00011878568,0.007353184,0.027084803,1049111,0,0.27955988,0.39247394,0.00702352,0.038505152,0.08777147,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
719681489,719680060,6.848254e-08,0.00029906,0.010928685,7.8412704e-05,0.0072181975,0.025562068,1049111,0,0.2794065,0.3917837,0.0073630153,0.066322684,0.081612095,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
719881172,719879835,5.638379e-08,0.0003026206,0.010883179,6.682707e-05,0.0065749222,0.02383226,1049111,0,0.2792135,0.39356744,0.0024939228,0.032274228,0.08009403,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
720080894,720079609,5.1485966e-08,0.00031779826,0.011611826,0.00022100429,0.0056895413,0.020674847,1049111,0,0.2790807,0.39286464,0.03187,0.052198697,0.07596607,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
720280683,720279399,4.3107978e-08,0.00029449395,0.012313967,0.000110453184,0.0048715933,0.018884862,1049111,0,0.2790662,0.39217845,0.009595911,0.0420582,0.07176509,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
720480485,720479158,4.31441e-08,0.00029022052,0.011251848,0.000151801,0.0042085494,0.01658015,1049111,0,0.2791284,0.3939645,0.011753439,0.053641926,0.0639288,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
720680240,720678933,4.7342674e-08,0.00030240152,0.010637836,8.414335e-05,0.0037512253,0.015100672,1049111,0,0.27901816,0.39325735,0.008667542,0.04890586,0.06380988,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
720879925,720878707,5.124709e-08,0.00030600914,0.011647804,0.0002733985,0.0025890495,0.011562841,1049111,0,0.27874592,0.39255926,0.04118916,0.024870217,0.07601767,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
721079916,721078482,4.8097984e-08,0.00030778657,0.011510739,0.0001545076,0.0021432568,0.0104662245,1049111,0,0.27857506,0.3918693,0.017193472,0.04135233,0.07037483,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
721291174,721288244,5.3927824e-08,0.00030382763,0.011117662,0.00014174296,0.0029559908,0.0011282889,1049111,0,0.26200888,0.3875305,0.011638671,0.049208064,0.061349537,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
721489389,721488019,4.71261e-08,0.00029789022,0.011925666,7.824758e-05,0.0018793298,0.01124977,1049111,0,0.27940184,0.3936479,0.0012999335,0.049208064,0.061349537,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
721679099,721677808,4.5151232e-08,0.00028333964,0.011420676,5.3939002e-05,0.0022353963,0.011527746,1049111,0,0.27832517,0.3922586,0.045414217,0.041060004,0.058625724,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
721878799,721877579,4.6487443e-08,0.0002885225,0.011158909,0.00027539494,0.0021969103,0.011092374,1049111,0,0.27800795,0.39403045,0.016617034,0.03933104,0.059131574,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
722083569,722082347,4.5624375e-08,0.00031926282,0.011404819,0.00012310264,0.0026797403,0.011442546,1049111,0,0.27769628,0.39332467,0.010627256,0.046419196,0.056456465,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
722283501,722282122,4.750889e-08,0.0003184455,0.011746929,0.00017854996,0.0013463392,0.008589415,1049111,0,0.27746356,0.3926444,0.03197768,0.015348367,0.057799816,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
722483609,722481898,4.7966576e-08,0.00030761404,0.012732268,8.392403e-05,0.00049356755,0.0076392787,1049111,0,0.27722672,0.39197206,0.011855783,0.024928782,0.053695552,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
722682898,722681680,1.0394746e-07,0.0003393288,0.012645431,7.0049e-05,0.0024968311,0.009825479,1049111,0,0.27706578,0.39376786,0.0008291791,0.01997418,0.05368054,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
722883148,722881445,1.7236341e-07,0.0004256725,0.012988205,8.791289e-05,0.0014209741,0.010677535,1049111,0,0.27696392,0.39309007,0.009055656,0.047000337,0.047611423,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
723082500,723081219,3.7664492e-07,0.0004901301,0.013758371,7.52083e-05,0.003234779,0.0128650395,1049239,0,0.2768829,0.39241987,0.013764882,0.050284535,0.04435278,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
723282447,723280995,3.2776703e-07,0.00055892224,0.014346896,0.00018055803,0.00378925,0.009465994,1049239,0,0.27681944,0.3917408,0.0130062,0.03275172,0.04998956,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
723482057,723480767,2.8846867e-07,0.00064207084,0.017717117,0.000106693806,0.0024849884,0.008838276,1049239,0,0.2768777,0.39353427,0.022536913,0.025573354,0.046722442,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
723681852,723680541,2.9817593e-07,0.00073797576,0.021928007,0.0001785164,0.0017678957,0.009534781,1049239,0,0.27697212,0.39285058,0.027521214,0.039776765,0.045143846,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
723881663,723880314,3.910353e-07,0.0010389993,0.032673117,0.00035081306,0.0022017881,0.007648996,1049239,0,0.27714428,0.39216688,0.045841478,0.014138564,0.047858775,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
724081833,724080091,7.3238175e-07,0.0014509025,0.046378996,0.0002370035,0.0023555935,0.007847877,1049239,0,0.27741447,0.39149168,6.86918e-05,0.04111866,0.042076223,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
724281617,724279861,7.1197553e-07,0.0016446387,0.051200848,9.585564e-05,0.0023026885,0.009326104,1049239,0,0.2774739,0.3932841,0.015008406,0.035056688,0.045786608,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
724480969,724479635,7.6034104e-07,0.0017782436,0.0549601,6.3182386e-05,0.0016719841,0.0058941096,1049239,0,0.2775451,0.3926028,0.00843781,0.044215094,0.0471506,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
724681085,724679409,7.7417815e-07,0.0024055112,0.06468758,2.8660319e-05,0.0024806783,0.007840563,1049239,0,0.27751553,0.39191288,0.010278729,0.044756997,0.0447506,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
724880945,724879182,7.4500394e-07,0.0025286786,0.06488711,6.443853e-05,0.0016657568,0.0063147573,1049239,0,0.27746776,0.39370757,0.008036278,0.02840912,0.047007326,1.1754944e-38,0.0,0.0,0.0,0.0,3801098,3801098,3997714,527625,0,0,895,2,1,2,0,8,0,0,0,0,0,0,0
