timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
75353951,0.5033201,-0.016279068,-0.0047971993,0.8639333,-0.03040713,0.016089058,0.012301893,0.84600466,0.6545016,-0.020530557,-3.0764564e-05,8.635061e-06,-1.0635859e-05,0.0,0.0,0.0009435649,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.0782361e-10,8.965926e-06,0.00018545287,3.606556e-05,3.402361e-06,3.4143598e-06,1.2129314e-05,0.008199376,0.00819901,0.011137963,0.028423065,0.0284229,0.15124418,1.9562905e-11,1.957062e-11,5.4441156e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017449843,0.0009831908,0.005568625,67109399,0.23842391,0.38890123,0.014353294,0.016520282,0.030949168,0.030949168,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
75363974,0.5033143,-0.016285,-0.004790471,0.86393666,-0.030541675,0.016047496,0.012191366,0.84569925,0.65466267,-0.020407822,-3.0764564e-05,8.635061e-06,-1.0635859e-05,0.0,0.0,0.0009435649,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.0766785e-10,8.93461e-06,0.00018462635,3.6097535e-05,3.4118098e-06,3.4238326e-06,1.213982e-05,0.008257251,0.00825688,0.0111795245,0.028630635,0.028630465,0.15176523,1.9572906e-11,1.958062e-11,5.4451155e-11,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016449281,0.00090119406,0.0051250467,67109399,0.23929292,0.38957056,0.014353294,0.016520282,0.030949168,0.030949168,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
75564429,0.5033186,-0.01626611,-0.0048180716,0.8639344,-0.031117616,0.016341122,0.011689833,0.8451234,0.66427475,-0.024532307,-3.0733536e-05,8.619053e-06,-1.05964655e-05,0.0,0.0,0.00094347075,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.1320493e-10,9.44212e-06,0.00019596735,3.6036963e-05,3.411589e-06,3.4235286e-06,1.2119374e-05,0.00825775,0.008257387,0.011166662,0.028627764,0.028627597,0.15128769,1.9568736e-11,1.9576393e-11,5.4109665e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013518869,0.00081580266,0.0041172663,67109399,0.23928092,0.38895717,0.0060011093,0.011715452,0.03155562,0.03155562,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
75754864,0.5032289,-0.01629913,-0.004776139,0.8639863,-0.031107873,0.015761059,0.010992603,0.8458668,0.6739179,-0.028511235,-3.0687905e-05,8.602622e-06,-1.0652067e-05,0.0,0.0,0.0009434299,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.1964259e-10,9.363162e-06,0.00020711013,3.5944075e-05,3.401849e-06,3.4138097e-06,1.2088835e-05,0.008199878,0.008199525,0.011168372,0.028418006,0.028417848,0.15217593,1.9554634e-11,1.9562256e-11,5.376304e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019161384,0.0013328122,0.0033258216,67109399,0.23840271,0.39009735,0.02803617,0.017292809,0.031784397,0.031784397,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
75955318,0.5032003,-0.01630106,-0.004834668,0.8640026,-0.032473903,0.014581327,0.010664416,0.84483916,0.6829578,-0.03936396,-3.066011e-05,8.585497e-06,-1.0659187e-05,0.0,0.0,0.000944189,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.1710813e-10,9.291307e-06,0.00020659153,3.5882327e-05,3.3992926e-06,3.411186e-06,1.2069186e-05,0.008187703,0.008187353,0.011152255,0.02839177,0.02839161,0.1516901,1.9548021e-11,1.9555609e-11,5.3431135e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018117038,0.0013343161,0.0066663222,67109399,0.23829263,0.38947412,0.006363874,0.013957064,0.03187745,0.03187745,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
76155775,0.50309795,-0.016345263,-0.0048553683,0.8640611,-0.032364603,0.015357757,0.009168706,0.8465948,0.69343084,-0.050644632,-3.0594227e-05,8.569541e-06,-1.074883e-05,0.0,0.0,0.00094555,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.2234269e-10,1.0015669e-05,0.00021984059,3.5819376e-05,3.3995311e-06,3.4114369e-06,1.205047e-05,0.008189394,0.008189051,0.011138755,0.02839285,0.0283927,0.15120733,1.9544717e-11,1.9552273e-11,5.3103917e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032742842,0.0027747096,0.009660497,67109399,0.2382972,0.38885388,0.010880467,0.02556824,0.032419242,0.032419242,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
76356233,0.50304234,-0.016350014,-0.0048346734,0.86409366,-0.03337339,0.014041823,0.00921225,0.8459611,0.7028771,-0.053443164,-3.05571e-05,8.554239e-06,-1.0770394e-05,0.0,0.0,0.0009445589,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.278475e-10,1.0157635e-05,0.0002307929,3.575794e-05,3.3996623e-06,3.4115506e-06,1.2030129e-05,0.008190986,0.008190646,0.011181288,0.0283942,0.028394049,0.15261285,1.9541398e-11,1.9548911e-11,5.2781425e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028923538,0.0014855186,0.003609722,67109399,0.23830286,0.39065695,0.006164205,0.013799562,0.03229297,0.03229297,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
76556688,0.5029705,-0.016388144,-0.004808545,0.8641348,-0.034920342,0.012928019,0.008307101,0.84474796,0.7118511,-0.061761457,-3.0524825e-05,8.538728e-06,-1.0809351e-05,0.0,0.0,0.00094470737,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.353488e-10,1.0454926e-05,0.00022666906,3.5696128e-05,3.4018929e-06,3.4138243e-06,1.2009869e-05,0.008202383,0.008202047,0.011170892,0.028409991,0.028409837,0.15213823,1.9540548e-11,1.9548023e-11,5.246344e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023629703,0.0008208891,0.0035167767,67109399,0.23836909,0.390049,0.031251606,0.012991799,0.03273139,0.03273139,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
76757149,0.5028555,-0.016378274,-0.004891462,0.8642014,-0.0336143,0.012648051,0.008556743,0.8459156,0.7219965,-0.07013886,-3.0463421e-05,8.52154e-06,-1.0855657e-05,0.0,0.0,0.00094561535,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.2062636e-10,9.8465825e-06,0.00022279327,3.5711597e-05,3.40138e-06,3.4132245e-06,1.2013322e-05,0.008199669,0.008199333,0.0111574605,0.028400408,0.028400257,0.15166186,1.953664e-11,1.9544104e-11,5.2206815e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026834122,0.0019618485,0.0042164735,67109399,0.2383289,0.38943788,0.0066497168,0.023948751,0.03313796,0.03313796,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
76957601,0.50278497,-0.016384343,-0.004833085,0.8642428,-0.034343958,0.013247285,0.0084062815,0.8448179,0.731649,-0.08357285,-3.0426992e-05,8.511662e-06,-1.0874687e-05,0.0,0.0,0.0009456819,0.16380014,-0.06229999,-0.12175663,0.0,0.0,0.0,0.0,0.0,1.1880656e-10,9.48874e-06,0.00023013006,3.565043e-05,3.400873e-06,3.4127347e-06,1.1991789e-05,0.008197516,0.008197183,0.011143573,0.028392179,0.028392024,0.15118267,1.9532887e-11,1.954032e-11,5.189737e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021664146,0.0013395541,0.0076508014,67109399,0.23829436,0.38882214,0.007865905,0.017635405,0.03317675,0.03317675,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
