timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
1233494538,1,0,1,0,0,0,0,0
1234001287,1,0,1,0,0,0,0,0
1234509940,1,0,1,0,0,0,0,0
1235019986,1,0,1,0,0,0,0,0
1235208515,1,0,1,0,0,0,0,0
1235709212,1,0,1,0,0,0,0,0
1236218939,1,0,1,0,0,0,0,0
1236729003,1,0,1,0,0,0,0,0
1237238943,1,0,1,0,0,0,0,0
1237739118,1,0,1,0,0,0,0,0
1238248984,1,0,1,0,0,0,0,0
1238749293,1,0,1,0,0,0,0,0
1239260142,1,0,1,0,0,0,0,0
1239769939,1,0,1,0,0,0,0,0
1240281142,1,0,1,0,0,0,0,0
1240790942,1,0,1,0,0,0,0,0
1241301200,1,0,1,0,0,0,0,0
1241810946,1,0,1,0,0,0,0,0
1242320203,1,0,1,0,0,0,0,0
1242830954,1,0,1,0,0,0,0,0
1243341017,1,0,1,0,0,0,0,0
1243852022,1,0,1,0,0,0,0,0
1244352946,1,0,1,0,0,0,0,0
1244852974,1,0,1,0,0,0,0,0
1245364057,1,0,1,0,0,0,0,0
1245873628,1,0,1,0,0,0,0,0
1246384206,1,0,1,0,0,0,0,0
1246884214,1,0,1,0,0,0,0,0
1247394307,1,0,1,0,0,0,0,0
1247902987,1,0,1,0,0,0,0,0
1248405947,1,0,1,0,0,0,0,0
1248906988,1,0,1,0,0,0,0,0
1249407029,1,0,1,0,0,0,0,0
1249907114,1,0,1,0,0,0,0,0
1250412442,1,0,1,0,0,0,0,0
1250921613,1,0,1,0,0,0,0,0
1251422065,1,0,1,0,0,0,0,0
1251924354,1,0,1,0,0,0,0,0
1252427288,1,0,1,0,0,0,0,0
1252939497,1,0,1,0,0,0,0,0
1253449052,1,0,1,0,0,0,0,0
1253959173,1,0,1,0,0,0,0,0
1254469948,1,0,1,0,0,0,0,0
1254973159,1,0,1,0,0,0,0,0
1255478938,1,0,1,0,0,0,0,0
1255988941,1,0,1,0,0,0,0,0
1256488982,1,0,1,0,0,0,0,0
1256995941,1,0,1,0,0,0,0,0
1257502026,1,0,1,0,0,0,0,0
1258010948,1,0,1,0,0,0,0,0
1258515992,1,0,1,0,0,0,0,0
1259018949,1,0,1,0,0,0,0,0
1259520269,1,0,1,0,0,0,0,0
1260031467,1,0,1,0,0,0,0,0
1260532022,1,0,1,0,0,0,0,0
1261040141,1,0,1,0,0,0,0,0
1261546025,1,0,1,0,0,0,0,0
1262051054,1,0,1,0,0,0,0,0
1262555032,1,0,1,0,0,0,0,0
1263067837,1,0,1,0,0,0,0,0
1263574306,1,0,1,0,0,0,0,0
1264080120,1,0,1,0,0,0,0,0
1264588099,1,0,1,0,0,0,0,0
1265091485,1,0,1,0,0,0,0,0
1265600939,1,0,1,0,0,0,0,0
1266105531,1,0,1,0,0,0,0,0
1266615000,1,0,1,0,0,0,0,0
1267116942,1,0,1,0,0,0,0,0
1267617251,1,0,1,0,0,0,0,0
1268127030,1,0,1,0,0,0,0,0
1268627943,1,0,1,0,0,0,0,0
