timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
670774115,1,0,1,0,0,0,0,0
671274268,1,0,1,0,0,0,0,0
671784416,1,0,1,0,0,0,0,0
672292953,1,0,1,0,0,0,0,0
672793210,1,0,1,0,0,0,0,0
673305121,1,0,1,0,0,0,0,0
673592497,1,0,1,0,0,0,0,0
674100994,1,0,1,0,0,0,0,0
674611297,1,0,1,0,0,0,0,0
675122668,1,0,1,0,0,0,0,0
675632943,1,0,1,0,0,0,0,0
676143231,1,0,1,0,0,0,0,0
676652062,1,0,1,0,0,0,0,0
677152289,1,0,1,0,0,0,0,0
677662020,1,0,1,0,0,0,0,0
678172946,1,0,1,0,0,0,0,0
678684535,1,0,1,0,0,0,0,0
679195017,1,0,1,0,0,0,0,0
679698151,1,0,1,0,0,0,0,0
680206968,1,0,1,0,0,0,0,0
680716746,1,0,1,0,0,0,0,0
681224943,1,0,1,0,0,0,0,0
681726274,1,0,1,0,0,0,0,0
682227994,1,0,1,0,0,0,0,0
682728941,1,0,1,0,0,0,0,0
683238992,1,0,1,0,0,0,0,0
683750073,1,0,1,0,0,0,0,0
684258943,1,0,1,0,0,0,0,0
684759023,1,0,1,0,0,0,0,0
685192954,1,0,1,0,0,0,0,0
685701824,1,0,1,0,0,0,0,0
686204064,1,0,1,0,0,0,0,0
686297456,1,0,1,0,0,0,0,0
686800949,1,0,1,0,0,0,0,0
687302983,1,0,1,0,0,0,0,0
687809071,1,0,1,0,0,0,0,0
688316080,1,0,1,0,0,0,0,0
688818480,1,0,1,0,0,0,0,0
689329060,1,0,1,0,0,0,0,0
689838981,1,0,1,0,0,0,0,0
690347978,1,0,1,0,0,0,0,0
690857946,1,0,1,0,0,0,0,0
691358165,1,0,1,0,0,0,0,0
691869261,1,0,1,0,0,0,0,0
692378941,1,0,1,0,0,0,0,0
692879011,1,0,1,0,0,0,0,0
693387981,1,0,1,0,0,0,0,0
693899173,1,0,1,0,0,0,0,0
694409953,1,0,1,0,0,0,0,0
694912097,1,0,1,0,0,0,0,0
695412116,1,0,1,0,0,0,0,0
695689988,1,0,1,0,0,0,0,0
696195690,1,0,1,0,0,0,0,0
696702025,1,0,1,0,0,0,0,0
697204941,1,0,1,0,0,0,0,0
697705980,1,0,1,0,0,0,0,0
698214103,1,0,1,0,0,0,0,0
698714210,1,0,1,0,0,0,0,0
699220597,1,0,1,0,0,0,0,0
699722306,1,0,1,0,0,0,0,0
700232950,1,0,1,0,0,0,0,0
700733167,1,0,1,0,0,0,0,0
701245063,1,0,1,0,0,0,0,0
701750991,1,0,1,0,0,0,0,0
702251356,1,0,1,0,0,0,0,0
702758508,1,0,1,0,0,0,0,0
703258995,1,0,1,0,0,0,0,0
703764239,1,0,1,0,0,0,0,0
704264341,1,0,1,0,0,0,0,0
704427684,1,0,1,0,0,0,0,0
704930988,1,0,1,0,0,0,0,0
705432950,1,0,1,0,0,0,0,0
705942940,1,0,1,0,0,0,0,0
706448312,1,0,1,0,0,0,0,0
706951269,1,0,1,0,0,0,0,0
707457591,1,0,1,0,0,0,0,0
707960183,1,0,1,0,0,0,0,0
708469940,1,0,1,0,0,0,0,0
708972074,1,0,1,0,0,0,0,0
709472259,1,0,1,0,0,0,0,0
709981983,1,0,1,0,0,0,0,0
710492946,1,0,1,0,0,0,0,0
711004233,1,0,1,0,0,0,0,0
711514939,1,0,1,0,0,0,0,0
712025945,1,0,1,0,0,0,0,0
712536939,1,0,1,0,0,0,0,0
713038143,1,0,1,0,0,0,0,0
713547939,1,0,1,0,0,0,0,0
714047965,1,0,1,0,0,0,0,0
714557940,1,0,1,0,0,0,0,0
715068941,1,0,1,0,0,0,0,0
715579259,1,0,1,0,0,0,0,0
716081268,1,0,1,0,0,0,0,0
716593287,1,0,1,0,0,0,0,0
717096929,1,0,1,0,0,0,0,0
717601979,1,0,1,0,0,0,0,0
718112020,1,0,1,0,0,0,0,0
718622237,1,0,1,0,0,0,0,0
719125270,1,0,1,0,0,0,0,0
719634865,1,0,1,0,0,0,0,0
720144951,1,0,1,0,0,0,0,0
720654939,1,0,1,0,0,0,0,0
721166041,1,0,1,0,0,0,0,0
721674943,1,0,1,0,0,0,0,0
722186514,1,0,1,0,0,0,0,0
722686827,1,0,1,0,0,0,0,0
723195943,1,0,1,0,0,0,0,0
723296164,0,0,1,0,0,0,0,0
723805209,0,0,1,0,0,0,0,0
