timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
265364686,265364,1,1,1,0,0,0,0,0
265867230,265364,1,1,1,0,0,0,0,0
266374468,265364,1,1,1,0,0,0,0,0
266883085,265364,1,1,1,0,0,0,0,0
267389087,265364,1,1,1,0,0,0,0,0
267896170,265364,1,1,1,0,0,0,0,0
268402084,265364,1,1,1,0,0,0,0,0
268909084,265364,1,1,1,0,0,0,0,0
269416259,265364,1,1,1,0,0,0,0,0
269923040,265364,1,1,1,0,0,0,0,0
270430210,265364,1,1,1,0,0,0,0,0
270938302,265364,1,1,1,0,0,0,0,0
271445120,265364,1,1,1,0,0,0,0,0
271952573,265364,1,1,1,0,0,0,0,0
272458307,265364,1,1,1,0,0,0,0,0
272966087,265364,1,1,1,0,0,0,0,0
273473145,265364,1,1,1,0,0,0,0,0
273979088,265364,1,1,1,0,0,0,0,0
274485104,265364,1,1,1,0,0,0,0,0
274993085,265364,1,1,1,0,0,0,0,0
275500264,265364,1,1,1,0,0,0,0,0
276006581,265364,1,1,1,0,0,0,0,0
276515084,265364,1,1,1,0,0,0,0,0
277023122,265364,1,1,1,0,0,0,0,0
277531089,265364,1,1,1,0,0,0,0,0
278038185,265364,1,1,1,0,0,0,0,0
278545087,265364,1,1,1,0,0,0,0,0
279051085,265364,1,1,1,0,0,0,0,0
279558109,265364,1,1,1,0,0,0,0,0
280065145,265364,1,1,1,0,0,0,0,0
280429215,265364,1,1,1,0,1,0,0,0
280936179,265364,1,1,1,0,1,0,0,0
281442084,265364,1,1,1,0,1,0,0,0
281662211,0,0,1,1,0,1,0,0,0
282164329,0,0,1,1,0,1,0,0,0
