timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
1507788868,1,0,1,0,0,0,0,0
1508298944,1,0,1,0,0,0,0,0
1508800131,1,0,1,0,0,0,0,0
1509311144,1,0,1,0,0,0,0,0
1509820960,1,0,1,0,0,0,0,0
1510330942,1,0,1,0,0,0,0,0
1510830984,1,0,1,0,0,0,0,0
1511342190,1,0,1,0,0,0,0,0
1511851976,1,0,1,0,0,0,0,0
1512359941,1,0,1,0,0,0,0,0
1512870018,1,0,1,0,0,0,0,0
1513382701,1,0,1,0,0,0,0,0
1513892229,1,0,1,0,0,0,0,0
1514401986,1,0,1,0,0,0,0,0
1514913082,1,0,1,0,0,0,0,0
1515425302,1,0,1,0,0,0,0,0
1515934980,1,0,1,0,0,0,0,0
1516435209,1,0,1,0,0,0,0,0
1516944459,1,0,1,0,0,0,0,0
1517454067,1,0,1,0,0,0,0,0
1517964946,1,0,1,0,0,0,0,0
1518472984,1,0,1,0,0,0,0,0
1518974236,1,0,1,0,0,0,0,0
1519475702,1,0,1,0,0,0,0,0
1519986055,1,0,1,0,0,0,0,0
1520495994,1,0,1,0,0,0,0,0
1521004990,1,0,1,0,0,0,0,0
1521505942,1,0,1,0,0,0,0,0
1522015022,1,0,1,0,0,0,0,0
1522525029,1,0,1,0,0,0,0,0
1523036326,1,0,1,0,0,0,0,0
1523536338,1,0,1,0,0,0,0,0
1524046947,1,0,1,0,0,0,0,0
1524557155,1,0,1,0,0,0,0,0
1525066948,1,0,1,0,0,0,0,0
1525574941,1,0,1,0,0,0,0,0
1526075028,1,0,1,0,0,0,0,0
1526577312,1,0,1,0,0,0,0,0
1527086887,1,0,1,0,0,0,0,0
1527586988,1,0,1,0,0,0,0,0
1528097031,1,0,1,0,0,0,0,0
1528609212,1,0,1,0,0,0,0,0
1529110660,1,0,1,0,0,0,0,0
1529620194,1,0,1,0,0,0,0,0
1530120942,1,0,1,0,0,0,0,0
1530628020,1,0,1,0,0,0,0,0
