timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
1686494301,1686494,1,1,1,0,0,0,0,0
1687000113,1686494,1,1,1,0,0,0,0,0
1687507115,1686494,1,1,1,0,0,0,0,0
1688014132,1686494,1,1,1,0,0,0,0,0
1688522034,1686494,1,1,1,0,0,0,0,0
1689029212,1686494,1,1,1,0,0,0,0,0
1689535180,1686494,1,1,1,0,0,0,0,0
1690043182,1686494,1,1,1,0,0,0,0,0
1690550102,1686494,1,1,1,0,0,0,0,0
1691057099,1686494,1,1,1,0,0,0,0,0
1691566141,1686494,1,1,1,0,0,0,0,0
1692076080,1686494,1,1,1,0,0,0,0,0
1692582723,1686494,1,1,1,0,0,0,0,0
1693088887,1686494,1,1,1,0,0,0,0,0
1693596114,1686494,1,1,1,0,0,0,0,0
1694103119,1686494,1,1,1,0,0,0,0,0
1694610082,1686494,1,1,1,0,0,0,0,0
1695118079,1686494,1,1,1,0,0,0,0,0
1695627097,1686494,1,1,1,0,0,0,0,0
1696135179,1686494,1,1,1,0,0,0,0,0
1696641342,1686494,1,1,1,0,0,0,0,0
1697147230,1686494,1,1,1,0,0,0,0,0
1697655419,1686494,1,1,1,0,0,0,0,0
1698161119,1686494,1,1,1,0,0,0,0,0
1698668146,1686494,1,1,1,0,0,0,0,0
1699175098,1686494,1,1,1,0,0,0,0,0
1699681194,1686494,1,1,1,0,0,0,0,0
1700187091,1686494,1,1,1,0,0,0,0,0
1700694218,1686494,1,1,1,0,0,0,0,0
1701202080,1686494,1,1,1,0,0,0,0,0
1701709221,1686494,1,1,1,0,0,0,0,0
1702215085,1686494,1,1,1,0,0,0,0,0
1702721080,1686494,1,1,1,0,0,0,0,0
1703229229,1686494,1,1,1,0,0,0,0,0
1703735081,1686494,1,1,1,0,0,0,0,0
1704242940,1686494,1,1,1,0,0,0,0,0
1704749188,1686494,1,1,1,0,0,0,0,0
1705255224,1686494,1,1,1,0,0,0,0,0
1705761972,1686494,1,1,1,0,0,0,0,0
1706268080,1686494,1,1,1,0,0,0,0,0
1706774208,1686494,1,1,1,0,0,0,0,0
1707282081,1686494,1,1,1,0,0,0,0,0
1707788098,1686494,1,1,1,0,0,0,0,0
1708295081,1686494,1,1,1,0,0,0,0,0
1708802114,1686494,1,1,1,0,0,0,0,0
1709310079,1686494,1,1,1,0,0,0,0,0
1709817085,1686494,1,1,1,0,0,0,0,0
1710160200,1686494,1,1,1,0,0,0,0,0
1710403097,1686494,1,1,1,0,0,0,0,0
1710911103,1686494,1,1,1,0,0,0,0,0
1711418144,1686494,1,1,1,0,0,0,0,0
1711925127,1686494,1,1,1,0,0,0,0,0
1712431130,1686494,1,1,1,0,0,0,0,0
1712939186,1686494,1,1,1,0,0,0,0,0
1713445077,1686494,1,1,1,0,0,0,0,0
1713753491,1686494,1,1,1,0,0,0,0,0
1714262166,1686494,1,1,1,0,0,0,0,0
1714769250,1686494,1,1,1,0,0,0,0,0
1715276493,1686494,1,1,1,0,0,0,0,0
1715784086,1686494,1,1,1,0,0,0,0,0
1716290187,1686494,1,1,1,0,0,0,0,0
1716796213,1686494,1,1,1,0,0,0,0,0
1717303080,1686494,1,1,1,0,0,0,0,0
1717809239,1686494,1,1,1,0,0,0,0,0
1718315223,1686494,1,1,1,0,0,0,0,0
1718823094,1686494,1,1,1,0,0,0,0,0
1719331083,1686494,1,1,1,0,0,0,0,0
1719837114,1686494,1,1,1,0,0,0,0,0
1720345108,1686494,1,1,1,0,0,0,0,0
1720853084,1686494,1,1,1,0,0,0,0,0
1721361084,1686494,1,1,1,0,0,0,0,0
1721868401,1686494,1,1,1,0,0,0,0,0
1722376157,1686494,1,1,1,0,0,0,0,0
1722883199,1686494,1,1,1,0,0,0,0,0
1723390081,1686494,1,1,1,0,0,0,0,0
1723897079,1686494,1,1,1,0,0,0,0,0
1724374269,1686494,1,1,1,0,1,0,0,0
1724882196,1686494,1,1,1,0,1,0,0,0
1725390080,1686494,1,1,1,0,1,0,0,0
1725898084,1686494,1,1,1,0,1,0,0,0
1726406108,1686494,1,1,1,0,1,0,0,0
1726914165,1686494,1,1,1,0,1,0,0,0
1727421325,1686494,1,1,1,0,1,0,0,0
1727928081,1686494,1,1,1,0,1,0,0,0
1728436123,1686494,1,1,1,0,1,0,0,0
1728944081,1686494,1,1,1,0,1,0,0,0
1729395356,0,0,1,1,0,1,0,0,0
1729896114,0,0,1,1,0,1,0,0,0
