timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
211690593,211690,1,1,1,0,0,0,0,0
212195535,211690,1,1,1,0,0,0,0,0
212703163,211690,1,1,1,0,0,0,0,0
213211253,211690,1,1,1,0,0,0,0,0
213718083,211690,1,1,1,0,0,0,0,0
214224209,211690,1,1,1,0,0,0,0,0
214731418,211690,1,1,1,0,0,0,0,0
215239081,211690,1,1,1,0,0,0,0,0
215745081,211690,1,1,1,0,0,0,0,0
216252176,211690,1,1,1,0,0,0,0,0
216759117,211690,1,1,1,0,0,0,0,0
217267323,211690,1,1,1,0,0,0,0,0
217775099,211690,1,1,1,0,0,0,0,0
218282082,211690,1,1,1,0,0,0,0,0
218789218,211690,1,1,1,0,0,0,0,0
219296254,211690,1,1,1,0,0,0,0,0
219802086,211690,1,1,1,0,0,0,0,0
220309381,211690,1,1,1,0,0,0,0,0
220819149,211690,1,1,1,0,0,0,0,0
221328081,211690,1,1,1,0,0,0,0,0
221834217,211690,1,1,1,0,0,0,0,0
222342119,211690,1,1,1,0,0,0,0,0
222849088,211690,1,1,1,0,0,0,0,0
223358082,211690,1,1,1,0,0,0,0,0
223866370,211690,1,1,1,0,0,0,0,0
224373140,211690,1,1,1,0,0,0,0,0
224880094,211690,1,1,1,0,0,0,0,0
225388147,211690,1,1,1,0,0,0,0,0
225897954,211690,1,1,1,0,0,0,0,0
226403085,211690,1,1,1,0,0,0,0,0
226910138,211690,1,1,1,0,0,0,0,0
227417271,211690,1,1,1,0,0,0,0,0
227924141,211690,1,1,1,0,0,0,0,0
228430082,211690,1,1,1,0,0,0,0,0
228937082,211690,1,1,1,0,0,0,0,0
229444219,211690,1,1,1,0,0,0,0,0
229951121,211690,1,1,1,0,0,0,0,0
230457082,211690,1,1,1,0,0,0,0,0
230964742,211690,1,1,1,0,0,0,0,0
231470559,211690,1,1,1,0,0,0,0,0
231978083,211690,1,1,1,0,0,0,0,0
232485199,211690,1,1,1,0,0,0,0,0
232991181,211690,1,1,1,0,0,0,0,0
233498081,211690,1,1,1,0,0,0,0,0
234004085,211690,1,1,1,0,0,0,0,0
234512085,211690,1,1,1,0,0,0,0,0
235019401,211690,1,1,1,0,0,0,0,0
235526337,211690,1,1,1,0,0,0,0,0
235625923,211690,1,1,1,0,1,0,0,0
236132176,211690,1,1,1,0,1,0,0,0
236640084,211690,1,1,1,0,1,0,0,0
237148083,211690,1,1,1,0,1,0,0,0
237655498,211690,1,1,1,0,1,0,0,0
238162231,211690,1,1,1,0,1,0,0,0
238672633,211690,1,1,1,0,1,0,0,0
239180147,211690,1,1,1,0,1,0,0,0
239689144,211690,1,1,1,0,1,0,0,0
240195085,211690,1,1,1,0,1,0,0,0
240637912,0,0,1,1,0,1,0,0,0
241138563,0,0,1,1,0,1,0,0,0
