timestamp,armed_time_ms,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
126108968,126108,1,1,1,0,0,0,0,0
126615407,126108,1,1,1,0,0,0,0,0
127121080,126108,1,1,1,0,0,0,0,0
127627079,126108,1,1,1,0,0,0,0,0
128134081,126108,1,1,1,0,0,0,0,0
128643083,126108,1,1,1,0,0,0,0,0
129151328,126108,1,1,1,0,0,0,0,0
129657116,126108,1,1,1,0,0,0,0,0
130164113,126108,1,1,1,0,0,0,0,0
130671613,126108,1,1,1,0,0,0,0,0
131178148,126108,1,1,1,0,0,0,0,0
131685235,126108,1,1,1,0,0,0,0,0
132191219,126108,1,1,1,0,0,0,0,0
132699136,126108,1,1,1,0,0,0,0,0
133206082,126108,1,1,1,0,0,0,0,0
133716139,126108,1,1,1,0,0,0,0,0
134223177,126108,1,1,1,0,0,0,0,0
134729164,126108,1,1,1,0,0,0,0,0
135235438,126108,1,1,1,0,0,0,0,0
135741082,126108,1,1,1,0,0,0,0,0
136247078,126108,1,1,1,0,0,0,0,0
136754104,126108,1,1,1,0,0,0,0,0
137261322,126108,1,1,1,0,0,0,0,0
137767978,126108,1,1,1,0,0,0,0,0
138275287,126108,1,1,1,0,0,0,0,0
138782087,126108,1,1,1,0,0,0,0,0
138826215,126108,1,1,1,0,1,0,0,0
139334145,126108,1,1,1,0,1,0,0,0
139841083,126108,1,1,1,0,1,0,0,0
140348396,126108,1,1,1,0,1,0,0,0
140854093,126108,1,1,1,0,1,0,0,0
141363120,126108,1,1,1,0,1,0,0,0
141870114,126108,1,1,1,0,1,0,0,0
142376086,126108,1,1,1,0,1,0,0,0
142882185,126108,1,1,1,0,1,0,0,0
143388080,126108,1,1,1,0,1,0,0,0
143839356,0,0,1,1,0,1,0,0,0
144340083,0,0,1,1,0,1,0,0,0
