timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1635579095,24.746536,24.66369,0.0,4.95801e-06,0.0,0.1019666,1.0,1.0,nan,6,4.1106153,4.1106153,4.1106153,4.1106153,4.1106153,4.1106153,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1635589098,24.746536,24.66451,0.0,4.860794e-06,0.0,0.1019666,1.0,1.0,nan,6,4.1107516,4.1107516,4.1107516,4.1107516,4.1107516,4.1107516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1635879132,24.556963,24.642542,0.0,2.7371732e-06,0.0,0.1019666,1.0,1.0,nan,6,4.1070905,4.1070905,4.1070905,4.1070905,4.1070905,4.1070905,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1636179704,24.586128,24.634434,0.0,1.5111135e-06,0.0,0.1019666,1.0,1.0,nan,6,4.105739,4.105739,4.105739,4.105739,4.105739,4.105739,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1636479091,24.629875,24.62876,0.0,8.34242e-07,0.0,0.1019666,1.0,1.0,nan,6,4.104793,4.104793,4.104793,4.104793,4.104793,4.104793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1636779275,24.615294,24.616077,0.0,4.6056067e-07,0.0,0.1019666,1.0,1.0,nan,6,4.1026797,4.1026797,4.1026797,4.1026797,4.1026797,4.1026797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1637079156,24.513214,24.607819,0.0,2.5426218e-07,0.0,0.1019666,1.0,1.0,nan,6,4.101303,4.101303,4.101303,4.101303,4.101303,4.101303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1637379124,24.454885,24.60446,0.0,1.4037076e-07,0.0,0.1019666,1.0,1.0,nan,6,4.1007433,4.1007433,4.1007433,4.1007433,4.1007433,4.1007433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1637679188,24.513214,24.60059,0.0,7.749459e-08,0.0,0.1019666,1.0,1.0,nan,6,4.100098,4.100098,4.100098,4.100098,4.100098,4.100098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1637979650,24.542381,24.58435,0.0,4.2782514e-08,0.0,0.1019666,1.0,1.0,nan,6,4.0973916,4.0973916,4.0973916,4.0973916,4.0973916,4.0973916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1638279091,24.381973,24.58244,0.0,2.3618977e-08,0.0,0.1019666,1.0,1.0,nan,6,4.097073,4.097073,4.097073,4.097073,4.097073,4.097073,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1638579122,24.790283,24.591768,0.0,1.3039347e-08,0.0,0.1019666,1.0,1.0,nan,6,4.098628,4.098628,4.098628,4.098628,4.098628,4.098628,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1638879094,24.556963,24.594095,0.0,7.1986443e-09,0.0,0.1019666,1.0,1.0,nan,6,4.0990157,4.0990157,4.0990157,4.0990157,4.0990157,4.0990157,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1639179127,24.556963,24.596066,0.0,0.00053076225,0.0,0.102047965,1.0,1.0,nan,6,4.0993443,4.0993443,4.0993443,4.0993443,4.0993443,4.0993443,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1639479094,24.513214,24.573204,0.0,0.00029301833,0.0,0.102047965,1.0,1.0,nan,6,4.095534,4.095534,4.095534,4.095534,4.095534,4.095534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1639779306,24.265312,24.549587,0.0,0.00016176687,0.0,0.102047965,1.0,1.0,nan,6,4.091598,4.091598,4.091598,4.091598,4.091598,4.091598,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1640080025,24.338224,24.540962,0.0,8.9306806e-05,0.0,0.102047965,1.0,1.0,nan,6,4.0901604,4.0901604,4.0901604,4.0901604,4.0901604,4.0901604,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1640379138,24.731953,24.541931,0.0,4.9303693e-05,0.0,0.102047965,1.0,1.0,nan,6,4.090322,4.090322,4.090322,4.090322,4.090322,4.090322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1640679149,24.454885,24.53647,0.0,2.721914e-05,0.0,0.102047965,1.0,1.0,nan,6,4.0894117,4.0894117,4.0894117,4.0894117,4.0894117,4.0894117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1640979129,24.65904,24.51897,0.0,1.5026898e-05,0.0,0.102047965,1.0,1.0,nan,6,4.086495,4.086495,4.086495,4.086495,4.086495,4.086495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1641279121,24.42572,24.52613,0.0,8.295911e-06,0.0,0.102047965,1.0,1.0,nan,6,4.0876884,4.0876884,4.0876884,4.0876884,4.0876884,4.0876884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
