timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
1333093966,19.206,19.541544,0.96690005,0.09462494,-1.0,2590.8223,1.0,1.0,nan,4,4.885386,4.885386,4.885386,4.885386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1333293960,19.393,19.508396,1.8752,0.6122377,-1.0,2590.9163,1.0,1.0,nan,4,4.877099,4.877099,4.877099,4.877099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1333494163,19.437,19.483139,0.0,0.6722018,-1.0,2590.9636,1.0,1.0,nan,4,4.8707848,4.8707848,4.8707848,4.8707848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1333693961,19.393,19.466875,0.0586,0.55066764,-1.0,2590.9807,1.0,1.0,nan,4,4.866719,4.866719,4.866719,4.866719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1333893959,19.338,19.456034,0.0293,0.4014925,-1.0,2590.9856,1.0,1.0,nan,4,4.8640084,4.8640084,4.8640084,4.8640084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1334083971,19.404,19.449594,0.0,0.31778833,-1.0,2590.9922,1.0,1.0,nan,4,4.8623986,4.8623986,4.8623986,4.8623986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1334284015,19.415,19.446022,0.0,0.25175,-1.0,2590.9988,1.0,1.0,nan,4,4.8615055,4.8615055,4.8615055,4.8615055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1334485157,19.492,19.440329,0.1758,0.22332744,-1.0,2591.008,1.0,1.0,nan,4,4.860082,4.860082,4.860082,4.860082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1334696447,19.327002,19.438766,0.49809998,0.16831121,-1.0,2591.0117,1.0,1.0,nan,4,4.8596916,4.8596916,4.8596916,4.8596916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1334895779,19.426,19.436594,0.0,0.20224944,-1.0,2591.027,1.0,1.0,nan,4,4.8591485,4.8591485,4.8591485,4.8591485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335095955,19.404,19.4307,0.0,0.2538554,-1.0,2591.0469,1.0,1.0,nan,4,4.857675,4.857675,4.857675,4.857675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335295968,19.437,19.426435,0.3809,0.26691812,-1.0,2591.0625,1.0,1.0,nan,4,4.856609,4.856609,4.856609,4.856609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335495557,19.206,19.41748,1.4943,0.45161656,-1.0,2591.1074,1.0,1.0,nan,4,4.85437,4.85437,4.85437,4.85437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335695000,19.415,19.407179,2.2268,0.9428013,-1.0,2591.2146,1.0,1.0,nan,4,4.8517947,4.8517947,4.8517947,4.8517947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1335894776,19.305,19.386404,3.2816,1.5586262,-1.0,2591.3696,1.0,1.0,nan,4,4.846601,4.846601,4.846601,4.846601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1336094945,18.963999,19.354923,5.5963,2.4921281,-1.0,2591.613,1.0,1.0,nan,4,4.838731,4.838731,4.838731,4.838731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1336294820,19.107,19.314373,7.5301,3.8238065,-1.0,2591.9734,1.0,1.0,nan,4,4.8285933,4.8285933,4.8285933,4.8285933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1336494607,18.843,19.250761,9.932699,5.632255,-1.0,2592.4893,1.0,1.0,nan,4,4.8126903,4.8126903,4.8126903,4.8126903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1336694176,18.832,19.173775,14.064,7.900142,-1.0,2593.1782,1.0,1.0,nan,4,4.7934437,4.7934437,4.7934437,4.7934437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
