timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
652885166,20.130001,20.032433,0.0,0.14808539,-1.0,845.13477,1.0,1.0,nan,4,5.008108,5.008108,5.008108,5.008108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653085043,19.844,20.020723,1.2305999,0.3444918,-1.0,845.17346,1.0,1.0,nan,4,5.005181,5.005181,5.005181,5.005181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653284967,19.943,19.990017,0.7325,1.2774147,-1.0,845.35474,1.0,1.0,nan,4,4.997504,4.997504,4.997504,4.997504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653474970,19.734,19.97692,1.3771,1.2521291,-1.0,845.4171,1.0,1.0,nan,4,4.99423,4.99423,4.99423,4.99423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653684958,19.943,19.973427,0.0,0.99067783,-1.0,845.4461,1.0,1.0,nan,4,4.9933567,4.9933567,4.9933567,4.9933567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653884970,19.932001,19.969065,0.1758,0.8645205,-1.0,845.48016,1.0,1.0,nan,4,4.992266,4.992266,4.992266,4.992266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654085196,19.91,19.953678,1.3478,1.1802249,-1.0,845.58215,1.0,1.0,nan,4,4.9884195,4.9884195,4.9884195,4.9884195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654284985,19.678999,19.938478,2.4026,1.5156913,-1.0,845.70386,1.0,1.0,nan,4,4.9846196,4.9846196,4.9846196,4.9846196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654474981,19.678999,19.913435,3.1351001,2.1583438,-1.0,845.89026,1.0,1.0,nan,4,4.9783587,4.9783587,4.9783587,4.9783587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654674958,19.635,19.88269,7.0027003,3.0024674,-1.0,846.1459,1.0,1.0,nan,4,4.9706726,4.9706726,4.9706726,4.9706726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654874967,19.558,19.843517,8.79,3.9681528,-1.0,846.4725,1.0,1.0,nan,4,4.9608793,4.9608793,4.9608793,4.9608793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655084961,19.503,19.795126,9.6397,5.5306087,-1.0,846.9661,1.0,1.0,nan,4,4.9487815,4.9487815,4.9487815,4.9487815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655285123,19.426,19.729906,12.0130005,7.550951,-1.0,847.61536,1.0,1.0,nan,4,4.9324765,4.9324765,4.9324765,4.9324765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655484958,19.25,19.654337,15.9978,9.909477,-1.0,848.42896,1.0,1.0,nan,4,4.913584,4.913584,4.913584,4.913584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655684960,18.963999,19.551271,20.9202,12.537548,-1.0,849.41986,1.0,1.0,nan,4,4.887818,4.887818,4.887818,4.887818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655874955,19.129,19.471163,20.275599,14.896757,-1.0,850.47925,1.0,1.0,nan,4,4.8677907,4.8677907,4.8677907,4.8677907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
656074958,19.195,19.401646,18.4004,16.439878,-1.0,851.57166,1.0,1.0,nan,4,4.8504114,4.8504114,4.8504114,4.8504114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
656274958,19.063,19.337164,21.4183,17.29983,-1.0,852.62726,1.0,1.0,nan,4,4.834291,4.834291,4.834291,4.834291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
656485364,18.975,19.282137,20.1584,17.854696,-1.0,853.73486,1.0,1.0,nan,4,4.820534,4.820534,4.820534,4.820534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
656685178,19.096,19.247305,18.5176,18.152239,-1.0,854.77606,1.0,1.0,nan,4,4.811826,4.811826,4.811826,4.811826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
656884958,19.096,19.211655,18.3125,18.472368,-1.0,855.8402,1.0,1.0,nan,4,4.8029137,4.8029137,4.8029137,4.8029137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
657084959,19.085001,19.186516,18.5762,18.509666,-1.0,856.87256,1.0,1.0,nan,4,4.796629,4.796629,4.796629,4.796629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
657275069,19.063,19.168127,17.7558,18.537266,-1.0,857.8547,1.0,1.0,nan,4,4.792032,4.792032,4.792032,4.792032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
657474959,19.085001,19.142593,18.1367,18.706364,-1.0,858.9137,1.0,1.0,nan,4,4.7856483,4.7856483,4.7856483,4.7856483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
657675190,18.953001,19.123657,19.1915,18.801773,-1.0,859.96704,1.0,1.0,nan,4,4.7809143,4.7809143,4.7809143,4.7809143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
657884958,18.997002,19.100628,20.9202,18.912018,-1.0,861.07916,1.0,1.0,nan,4,4.775157,4.775157,4.775157,4.775157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658084958,19.074,19.082077,18.664099,19.01403,-1.0,862.15204,1.0,1.0,nan,4,4.7705193,4.7705193,4.7705193,4.7705193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658284959,19.283,19.070368,17.1991,19.083355,-1.0,863.22266,1.0,1.0,nan,4,4.767592,4.767592,4.767592,4.767592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658484955,19.547,19.107393,11.8372,17.470316,-1.0,864.01855,1.0,1.0,nan,4,4.7768483,4.7768483,4.7768483,4.7768483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658674958,19.415,19.168888,8.1161,14.906243,-1.0,864.5166,1.0,1.0,nan,4,4.792222,4.792222,4.792222,4.792222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
658875175,19.283,19.211765,12.4232,13.433261,-1.0,865.08685,1.0,1.0,nan,4,4.8029413,4.8029413,4.8029413,4.8029413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
659075120,19.129,19.198284,17.8144,14.223389,-1.0,865.9582,1.0,1.0,nan,4,4.799571,4.799571,4.799571,4.799571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
659274958,19.173,19.166262,18.4004,15.951181,-1.0,867.04016,1.0,1.0,nan,4,4.7915654,4.7915654,4.7915654,4.7915654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
659474958,19.162,19.160194,16.9061,16.365705,-1.0,867.99475,1.0,1.0,nan,4,4.7900486,4.7900486,4.7900486,4.7900486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
659674955,19.293999,19.145031,17.609299,17.019041,-1.0,869.0214,1.0,1.0,nan,4,4.7862577,4.7862577,4.7862577,4.7862577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
659884961,18.876,19.125542,21.4183,17.764534,-1.0,870.13525,1.0,1.0,nan,4,4.7813854,4.7813854,4.7813854,4.7813854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660075088,19.019,19.094288,22.7075,18.624575,-1.0,871.2168,1.0,1.0,nan,4,4.773572,4.773572,4.773572,4.773572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660274955,18.821,19.058002,20.9788,19.579401,-1.0,872.4125,1.0,1.0,nan,4,4.7645006,4.7645006,4.7645006,4.7645006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660474958,18.821,19.022568,21.975,20.460058,-1.0,873.6498,1.0,1.0,nan,4,4.755642,4.755642,4.755642,4.755642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660684959,18.733,18.977888,21.857801,21.332151,-1.0,874.9951,1.0,1.0,nan,4,4.744472,4.744472,4.744472,4.744472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660884999,18.975,18.974964,21.0667,20.970545,-1.0,876.1207,1.0,1.0,nan,4,4.743741,4.743741,4.743741,4.743741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
