timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1591999097,24.5278,24.663979,0.0,0.000106740954,0.0,0.09809994,1.0,1.0,nan,6,4.110663,4.110663,4.110663,4.110663,4.110663,4.110663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1592009113,24.542381,24.662775,0.0,0.000104647996,0.0,0.09809994,1.0,1.0,nan,6,4.1104627,4.1104627,4.1104627,4.1104627,4.1104627,4.1104627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1592299735,24.556963,24.647783,0.0,5.8928574e-05,0.0,0.09809994,1.0,1.0,nan,6,4.107964,4.107964,4.107964,4.107964,4.107964,4.107964,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1592599105,24.556963,24.626917,0.0,3.2532746e-05,0.0,0.09809994,1.0,1.0,nan,6,4.104486,4.104486,4.104486,4.104486,4.104486,4.104486,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1592899216,24.396555,24.616766,0.0,1.7960381e-05,0.0,0.09809994,1.0,1.0,nan,6,4.102794,4.102794,4.102794,4.102794,4.102794,4.102794,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1593199116,24.586128,24.612928,0.0,9.915404e-06,0.0,0.09809994,1.0,1.0,nan,6,4.1021547,4.1021547,4.1021547,4.1021547,4.1021547,4.1021547,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1593499096,24.761118,24.61347,0.0,5.474006e-06,0.0,0.09809994,1.0,1.0,nan,6,4.102245,4.102245,4.102245,4.102245,4.102245,4.102245,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1593799139,24.819448,24.617117,0.0,3.0220397e-06,0.0,0.09809994,1.0,1.0,nan,6,4.102853,4.102853,4.102853,4.102853,4.102853,4.102853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1594099746,24.600712,24.602491,0.0,1.6683802e-06,0.0,0.09809994,1.0,1.0,nan,6,4.100415,4.100415,4.100415,4.100415,4.100415,4.100415,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1594399119,24.5278,24.597607,0.0,9.210641e-07,0.0,0.09809994,1.0,1.0,nan,6,4.0996013,4.0996013,4.0996013,4.0996013,4.0996013,4.0996013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1594699092,24.600712,24.599846,0.0,5.084927e-07,0.0,0.09809994,1.0,1.0,nan,6,4.099974,4.099974,4.099974,4.099974,4.099974,4.099974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1594999091,24.7757,24.599182,0.0,2.8072395e-07,0.0,0.09809994,1.0,1.0,nan,6,4.0998635,4.0998635,4.0998635,4.0998635,4.0998635,4.0998635,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1595299372,24.586128,24.587858,0.0,1.549795e-07,0.0,0.09809994,1.0,1.0,nan,6,4.097976,4.097976,4.097976,4.097976,4.097976,4.097976,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1595599097,24.440302,24.582504,0.0,8.555966e-08,0.0,0.09809994,1.0,1.0,nan,6,4.097084,4.097084,4.097084,4.097084,4.097084,4.097084,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1595899096,24.513214,24.586725,0.0,4.7235e-08,0.0,0.09809994,1.0,1.0,nan,6,4.0977874,4.0977874,4.0977874,4.0977874,4.0977874,4.0977874,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
