timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
382745351,20.053,20.38423,0.7618,0.029588552,-1.0,653.4235,1.0,1.0,nan,4,5.0960574,5.0960574,5.0960574,5.0960574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382945145,20.207,20.346338,1.7873,0.8085755,-1.0,653.55853,1.0,1.0,nan,4,5.0865846,5.0865846,5.0865846,5.0865846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383145030,20.196,20.318352,0.49809998,1.0576477,-1.0,653.6489,1.0,1.0,nan,4,5.079588,5.079588,5.079588,5.079588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383344959,20.306,20.306158,0.9376,0.8953744,-1.0,653.67975,1.0,1.0,nan,4,5.0765395,5.0765395,5.0765395,5.0765395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383545012,20.262001,20.29476,0.1172,0.6875073,-1.0,653.6943,1.0,1.0,nan,4,5.07369,5.07369,5.07369,5.07369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383745170,20.262001,20.28805,0.2051,0.574798,-1.0,653.71387,1.0,1.0,nan,4,5.0720124,5.0720124,5.0720124,5.0720124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
383945256,20.229,20.279116,0.0293,0.54187,-1.0,653.74,1.0,1.0,nan,4,5.069779,5.069779,5.069779,5.069779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384144958,20.141,20.274012,1.0255,0.44822973,-1.0,653.75397,1.0,1.0,nan,4,5.068503,5.068503,5.068503,5.068503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384344958,20.251,20.264666,0.8497,0.6275482,-1.0,653.80994,1.0,1.0,nan,4,5.0661664,5.0661664,5.0661664,5.0661664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384544961,20.130001,20.249847,2.1682,0.9628154,-1.0,653.89655,1.0,1.0,nan,4,5.062462,5.062462,5.062462,5.062462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384745004,20.163,20.23458,2.6956,1.3871273,-1.0,654.0201,1.0,1.0,nan,4,5.058645,5.058645,5.058645,5.058645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
384945205,19.987001,20.211748,4.102,2.0415044,-1.0,654.20636,1.0,1.0,nan,4,5.052937,5.052937,5.052937,5.052937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385145043,20.097,20.178043,5.0982003,2.9461436,-1.0,654.4711,1.0,1.0,nan,4,5.044511,5.044511,5.044511,5.044511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385344966,19.953999,20.13939,7.5008,4.1945515,-1.0,654.8418,1.0,1.0,nan,4,5.0348477,5.0348477,5.0348477,5.0348477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385544958,19.789,20.07993,11.5149,5.8189263,-1.0,655.34406,1.0,1.0,nan,4,5.0199823,5.0199823,5.0199823,5.0199823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385744958,19.789,20.015009,13.302199,7.872797,-1.0,656.01154,1.0,1.0,nan,4,5.003752,5.003752,5.003752,5.003752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
385945002,19.459,19.919277,16.9647,10.438878,-1.0,656.8785,1.0,1.0,nan,4,4.9798193,4.9798193,4.9798193,4.9798193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386145165,19.382,19.813318,21.0667,13.166378,-1.0,657.91583,1.0,1.0,nan,4,4.9533296,4.9533296,4.9533296,4.9533296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386344978,19.096,19.7191,20.8323,15.363236,-1.0,659.0185,1.0,1.0,nan,4,4.929775,4.929775,4.929775,4.929775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386544955,19.404,19.648792,17.9902,16.460676,-1.0,660.06244,1.0,1.0,nan,4,4.912198,4.912198,4.912198,4.912198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386744994,19.371,19.598093,18.2832,17.125223,-1.0,661.09076,1.0,1.0,nan,4,4.8995233,4.8995233,4.8995233,4.8995233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
386944958,19.283,19.555382,18.6934,17.632479,-1.0,662.12775,1.0,1.0,nan,4,4.8888454,4.8888454,4.8888454,4.8888454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387144977,19.272001,19.518906,19.1036,17.96677,-1.0,663.1641,1.0,1.0,nan,4,4.8797264,4.8797264,4.8797264,4.8797264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387345414,19.25,19.480877,18.4883,18.2775,-1.0,664.2183,1.0,1.0,nan,4,4.870219,4.870219,4.870219,4.870219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387545187,19.283,19.46038,18.781301,18.557344,-1.0,665.2797,1.0,1.0,nan,4,4.865095,4.865095,4.865095,4.865095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387744969,19.272001,19.430862,20.217001,18.714813,-1.0,666.3354,1.0,1.0,nan,4,4.8577156,4.8577156,4.8577156,4.8577156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387944955,19.195,19.411537,19.1329,18.74243,-1.0,667.3804,1.0,1.0,nan,4,4.8528843,4.8528843,4.8528843,4.8528843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
