timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
1508023979,19.283,19.41048,0.0,0.0017028303,-1.0,3218.4563,1.0,1.0,nan,4,4.85262,4.85262,4.85262,4.85262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1508214010,19.36,19.401257,0.6739,0.01776207,-1.0,3218.4587,1.0,1.0,nan,4,4.850314,4.850314,4.850314,4.850314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1508414186,19.206,19.360434,1.6701,0.8798157,-1.0,3218.609,1.0,1.0,nan,4,4.8401084,4.8401084,4.8401084,4.8401084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1508613969,19.206,19.33372,0.6446,1.0097815,-1.0,3218.6833,1.0,1.0,nan,4,4.83343,4.83343,4.83343,4.83343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1508813959,19.316,19.317034,0.0,0.8453683,-1.0,3218.7104,1.0,1.0,nan,4,4.8292584,4.8292584,4.8292584,4.8292584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509013956,19.272001,19.307293,0.0,0.63763744,-1.0,3218.7214,1.0,1.0,nan,4,4.826823,4.826823,4.826823,4.826823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509213959,19.316,19.298988,0.293,0.5601588,-1.0,3218.7432,1.0,1.0,nan,4,4.824747,4.824747,4.824747,4.824747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509413959,19.052,19.29017,1.0547999,0.42592934,-1.0,3218.751,1.0,1.0,nan,4,4.8225427,4.8225427,4.8225427,4.8225427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509614110,19.206,19.283154,0.0,0.4200792,-1.0,3218.775,1.0,1.0,nan,4,4.8207884,4.8207884,4.8207884,4.8207884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1509813963,19.36,19.27846,0.1172,0.43245366,-1.0,3218.7986,1.0,1.0,nan,4,4.819615,4.819615,4.819615,4.819615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
