timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
629835234,20.383,20.335096,0.0,9.506439e-05,-1.0,753.7728,1.0,1.0,nan,4,5.083774,5.083774,5.083774,5.083774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630025059,19.965,20.321632,2.3732998,0.08406185,-1.0,753.78485,1.0,1.0,nan,4,5.080408,5.080408,5.080408,5.080408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630224960,20.141,20.274239,2.0217,1.0332305,-1.0,753.9575,1.0,1.0,nan,4,5.0685596,5.0685596,5.0685596,5.0685596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630424959,20.119,20.246954,1.7287,1.2101402,-1.0,754.04614,1.0,1.0,nan,4,5.0617385,5.0617385,5.0617385,5.0617385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630624955,20.207,20.240026,0.586,0.9203177,-1.0,754.0634,1.0,1.0,nan,4,5.0600066,5.0600066,5.0600066,5.0600066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630825003,20.064,20.218401,5.2153997,1.083261,-1.0,754.13446,1.0,1.0,nan,4,5.0546002,5.0546002,5.0546002,5.0546002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631025169,19.25,20.05952,20.0412,6.501758,-1.0,755.1013,1.0,1.0,nan,4,5.01488,5.01488,5.01488,5.01488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631225020,19.426,19.939985,17.1991,10.0628195,-1.0,756.07275,1.0,1.0,nan,4,4.9849963,4.9849963,4.9849963,4.9849963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631424962,19.283,19.801567,20.861599,13.637395,-1.0,757.237,1.0,1.0,nan,4,4.950392,4.950392,4.950392,4.950392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631624958,18.733,19.59499,39.7601,19.039005,-1.0,758.8759,1.0,1.0,nan,4,4.8987474,4.8987474,4.8987474,4.8987474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631824958,18.271,19.352522,39.730797,26.038626,-1.0,761.1153,1.0,1.0,nan,4,4.8381305,4.8381305,4.8381305,4.8381305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
632025003,18.161,19.157764,39.467102,30.445705,-1.0,763.31177,1.0,1.0,nan,4,4.789441,4.789441,4.789441,4.789441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
632225532,19.866,19.141476,7.5008,28.850294,-1.0,764.805,1.0,1.0,nan,4,4.785369,4.785369,4.785369,4.785369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
632425310,20.053,19.30125,1.4064,20.168287,-1.0,764.9377,1.0,1.0,nan,4,4.8253126,4.8253126,4.8253126,4.8253126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
632625106,20.031,19.435854,2.2561,14.210694,-1.0,765.04395,1.0,1.0,nan,4,4.8589635,4.8589635,4.8589635,4.8589635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
632824955,19.348999,19.475327,18.2832,12.667109,-1.0,765.53796,1.0,1.0,nan,4,4.8688316,4.8688316,4.8688316,4.8688316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
633024969,19.03,19.43439,17.4921,14.53459,-1.0,766.55896,1.0,1.0,nan,4,4.8585973,4.8585973,4.8585973,4.8585973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
