timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
1233913973,19.558,19.763945,0.6446,0.015499576,-1.0,2243.7961,1.0,1.0,nan,4,4.940986,4.940986,4.940986,4.940986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1234113963,19.635,19.724476,1.758,0.7251008,-1.0,2243.9194,1.0,1.0,nan,4,4.931119,4.931119,4.931119,4.931119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1234313963,19.678999,19.701525,0.26369998,0.93072736,-1.0,2243.9988,1.0,1.0,nan,4,4.925381,4.925381,4.925381,4.925381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1234514124,19.613,19.68689,1.0841,0.6913795,-1.0,2244.0093,1.0,1.0,nan,4,4.9217224,4.9217224,4.9217224,4.9217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1234723963,19.635,19.675743,0.0,0.55294317,-1.0,2244.0269,1.0,1.0,nan,4,4.918936,4.918936,4.918936,4.918936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1234923959,19.613,19.662062,0.293,0.5463603,-1.0,2244.0557,1.0,1.0,nan,4,4.9155154,4.9155154,4.9155154,4.9155154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235124011,19.623999,19.658049,1.172,0.43089905,-1.0,2244.0652,1.0,1.0,nan,4,4.914512,4.914512,4.914512,4.914512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235314007,19.623999,19.653793,0.26369998,0.3341084,-1.0,2244.072,1.0,1.0,nan,4,4.9134483,4.9134483,4.9134483,4.9134483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235515025,19.678999,19.646206,0.0,0.3289934,-1.0,2244.0913,1.0,1.0,nan,4,4.9115515,4.9115515,4.9115515,4.9115515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235714823,19.701,19.642899,0.0879,0.29170668,-1.0,2244.1035,1.0,1.0,nan,4,4.9107246,4.9107246,4.9107246,4.9107246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1235915333,19.623999,19.634556,1.0547999,0.3115548,-1.0,2244.1226,1.0,1.0,nan,4,4.908639,4.908639,4.908639,4.908639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1236124333,19.558,19.635586,0.1758,0.24822192,-1.0,2244.13,1.0,1.0,nan,4,4.9088964,4.9088964,4.9088964,4.9088964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1236324095,19.613,19.632902,0.0,0.23170203,-1.0,2244.142,1.0,1.0,nan,4,4.9082255,4.9082255,4.9082255,4.9082255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1236524210,19.613,19.624348,0.4102,0.4585047,-1.0,2244.1934,1.0,1.0,nan,4,4.906087,4.906087,4.906087,4.906087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1236724029,19.623999,19.626465,0.4395,0.38930514,-1.0,2244.2068,1.0,1.0,nan,4,4.906616,4.906616,4.906616,4.906616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1236913962,19.657001,19.624002,0.0293,0.45307183,-1.0,2244.2366,1.0,1.0,nan,4,4.9060006,4.9060006,4.9060006,4.9060006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1237113959,19.602001,19.623436,0.0,0.40902647,-1.0,2244.2544,1.0,1.0,nan,4,4.905859,4.905859,4.905859,4.905859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1237313959,19.613,19.625853,0.0,0.36611506,-1.0,2244.2703,1.0,1.0,nan,4,4.906463,4.906463,4.906463,4.906463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1237513970,19.558,19.62463,0.7325,0.34940088,-1.0,2244.2874,1.0,1.0,nan,4,4.9061575,4.9061575,4.9061575,4.9061575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1237724119,19.701,19.627314,0.2344,0.35599846,-1.0,2244.3103,1.0,1.0,nan,4,4.9068284,4.9068284,4.9068284,4.9068284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1237923956,19.635,19.636892,0.0586,0.3592559,-1.0,2244.332,1.0,1.0,nan,4,4.909223,4.909223,4.909223,4.909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1238113960,19.492,19.630314,1.0547999,0.38437876,-1.0,2244.355,1.0,1.0,nan,4,4.9075785,4.9075785,4.9075785,4.9075785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1238313959,19.623999,19.631666,0.1758,0.41276634,-1.0,2244.3838,1.0,1.0,nan,4,4.9079165,4.9079165,4.9079165,4.9079165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1238514000,19.668,19.633226,0.2051,0.41817218,-1.0,2244.407,1.0,1.0,nan,4,4.9083066,4.9083066,4.9083066,4.9083066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
