timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
587723968,20.823,20.96497,1.465,0.06143683,-1.0,196.22655,1.0,1.0,nan,4,5.2412424,5.2412424,5.2412424,5.2412424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
587925469,20.845001,20.91534,2.2854,0.9987249,-1.0,196.394,1.0,1.0,nan,4,5.228835,5.228835,5.228835,5.228835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588125109,20.9,20.881922,1.6701,1.3367896,-1.0,196.50917,1.0,1.0,nan,4,5.2204804,5.2204804,5.2204804,5.2204804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588324537,20.845001,20.869091,0.0293,0.9960991,-1.0,196.52638,1.0,1.0,nan,4,5.2172728,5.2172728,5.2172728,5.2172728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588524699,20.867,20.856106,0.1465,0.9480928,-1.0,196.57367,1.0,1.0,nan,4,5.2140265,5.2140265,5.2140265,5.2140265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588734539,20.889,20.848679,0.293,0.76731414,-1.0,196.59842,1.0,1.0,nan,4,5.2121696,5.2121696,5.2121696,5.2121696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588934483,20.801,20.841276,0.879,0.64986664,-1.0,196.62048,1.0,1.0,nan,4,5.210319,5.210319,5.210319,5.210319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589134062,20.834,20.842905,0.1465,0.54072064,-1.0,196.63823,1.0,1.0,nan,4,5.2107263,5.2107263,5.2107263,5.2107263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589323961,20.801,20.839289,0.0,0.48833424,-1.0,196.6595,1.0,1.0,nan,4,5.209822,5.209822,5.209822,5.209822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589524015,20.855999,20.829197,1.1427,0.5549955,-1.0,196.69627,1.0,1.0,nan,4,5.207299,5.207299,5.207299,5.207299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589723960,20.668999,20.825338,0.879,0.5354605,-1.0,196.72406,1.0,1.0,nan,4,5.2063346,5.2063346,5.2063346,5.2063346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
589924000,20.823,20.818222,0.0,0.60895807,-1.0,196.76817,1.0,1.0,nan,4,5.2045555,5.2045555,5.2045555,5.2045555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590124173,20.834,20.816462,0.7032,0.59044045,-1.0,196.7977,1.0,1.0,nan,4,5.2041154,5.2041154,5.2041154,5.2041154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590324063,20.9,20.818378,0.7032,0.57916033,-1.0,196.82869,1.0,1.0,nan,4,5.2045946,5.2045946,5.2045946,5.2045946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590523963,20.79,20.8196,0.1758,0.5537866,-1.0,196.85645,1.0,1.0,nan,4,5.2049,5.2049,5.2049,5.2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590723959,20.845001,20.817719,0.4395,0.6040556,-1.0,196.89578,1.0,1.0,nan,4,5.2044296,5.2044296,5.2044296,5.2044296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590923959,20.801,20.813063,0.1172,0.58027446,-1.0,196.92596,1.0,1.0,nan,4,5.2032657,5.2032657,5.2032657,5.2032657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
