timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
1728933960,19.118,19.112885,0.0,0.0045394455,-1.0,4271.1343,1.0,1.0,nan,4,4.778221,4.778221,4.778221,4.778221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1729123963,18.953001,19.098782,2.0217,0.18335162,-1.0,4271.1606,1.0,1.0,nan,4,4.7746954,4.7746954,4.7746954,4.7746954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1729323994,18.854,19.05628,3.6917999,0.95012635,-1.0,4271.303,1.0,1.0,nan,4,4.76407,4.76407,4.76407,4.76407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1729524224,18.854,19.034765,0.52739996,1.0682774,-1.0,4271.384,1.0,1.0,nan,4,4.7586913,4.7586913,4.7586913,4.7586913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1729723959,19.019,19.019938,0.7618,1.0333475,-1.0,4271.4365,1.0,1.0,nan,4,4.7549844,4.7549844,4.7549844,4.7549844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1729923959,19.03,19.004086,0.879,1.0296501,-1.0,4271.493,1.0,1.0,nan,4,4.7510214,4.7510214,4.7510214,4.7510214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1730123959,18.04,18.909286,19.4552,4.0081105,-1.0,4272.0205,1.0,1.0,nan,4,4.7273216,4.7273216,4.7273216,4.7273216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1730324000,18.469,18.816994,11.5442,7.020417,-1.0,4272.7656,1.0,1.0,nan,4,4.7042484,4.7042484,4.7042484,4.7042484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1730524212,18.414,18.745,11.5149,8.6020565,-1.0,4273.4263,1.0,1.0,nan,4,4.68625,4.68625,4.68625,4.68625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1730724093,18.447,18.686857,11.7786,9.642614,-1.0,4274.079,1.0,1.0,nan,4,4.6717143,4.6717143,4.6717143,4.6717143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
