timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
43258765,0.2564167,0.002699995,0.0
49222567,0.2584179,0.0024944884,0.0
49227583,0.25971118,0.0026269576,0.0
49423085,0.25868595,0.0008187158,0.0
49623506,0.2613571,0.0013307318,0.0
49823917,0.25897488,0.0011520713,0.0
50024376,0.26603904,0.0007549394,0.0
