timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
211689007,0.21813884,0.00070607464,0.0
240641738,0.21279176,0.00060725666,0.0
240646758,0.20724562,0.0006532109,0.0
240842198,0.19429731,0.00084428553,0.0
241042719,0.19014065,0.0007115979,0.0
241243231,0.19678642,0.0018733457,0.0
241443649,0.20373891,0.0011661064,0.0
