timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
1635527507,0.069379,0.0015088306,0.0
1657234439,0.06926027,0.0011919662,0.0
1657239393,0.06882102,0.0011587177,0.0
1657434944,0.07189898,0.00069650344,0.0
1657635442,0.076119155,0.0011006821,0.0
1657836015,0.06404746,0.0016173418,0.0
1658036506,0.078467675,0.0016399603,0.0
