timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
42201636,0.22981311,0.009220712,0.0
73691970,0.2174336,0.010731288,0.0
73696976,0.20476823,0.012228644,0.0
73897362,0.20250534,0.0402036,0.0
74092816,0.14829224,0.008364728,0.0
74293167,0.13434738,0.0049928585,0.0
74493718,0.16003934,0.005343055,0.0
