timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
75309292,0.25364894,0.0020261435,0.0
88769937,0.2549645,0.0018093047,0.0
88774936,0.25678727,0.001916367,0.0
88970498,0.25669134,0.001909096,0.0
89170938,0.253996,0.0027830773,0.0
89371344,0.26240784,0.0018057637,0.0
89571838,0.26312193,0.0034036671,0.0
