timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
78711852,0.09166386,0.0017657884,0.0
92713923,0.0951693,0.0015806749,0.0
92718963,0.09814472,0.0015690911,0.0
92914467,0.14330001,0.0010342926,0.0
93114885,0.14665441,0.001972402,0.0
93315300,0.15135385,0.0020954171,0.0
93515817,0.15314741,0.0013228058,0.0
