timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
598066933,0.2932993,0.0014931539,0.0
617015780,0.28421882,0.0013986143,0.0
617020779,0.275743,0.001453747,0.0
617216220,0.2117093,0.0018419914,0.0
617416631,0.21774173,0.00090390607,0.0
617617162,0.22612295,0.0017878321,0.0
617817648,0.22234671,0.0019802232,0.0
