timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
582510922,0.2837988,0.002306141,0.0
592579133,0.28233764,0.0024809814,0.0
592584151,0.28132915,0.0021533323,0.0
592779582,0.2830252,0.0018002823,0.0
592980092,0.28393075,0.002175558,0.0
593180564,0.28999004,0.0018508296,0.0
593381087,0.28880003,0.002973026,0.0
