timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
1591867775,0.0819845,0.0015975345,0.0
1595161464,0.08099769,0.0017357935,0.0
1595166552,0.08053278,0.0013284041,0.0
1595361972,0.08053043,0.0011409749,0.0
1595562439,0.07343787,0.0009814634,0.0
1595763076,0.07634764,0.0012157997,0.0
1595963555,0.07205181,0.00094144826,0.0
