timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
275909556,0.26390594,0.0004123903,0.0
276551076,0.26232398,0.0005593708,0.0
276556150,0.26316175,0.0008235179,0.0
276751536,0.2653745,0.0007965828,0.0
276952016,0.26434726,0.0009715544,0.0
277152568,0.2731824,0.00064443937,0.0
277353038,0.2663919,0.0010016392,0.0
