timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
23754259,0.17371117,0.0012590882,0.0
33832461,0.17325473,0.0011197337,0.0
33837507,0.17444712,0.0011344522,0.0
34037988,0.17704645,0.0010941756,0.0
34233327,0.17336565,0.00093025353,0.0
34433761,0.17663857,0.0013499615,0.0
34634325,0.17345561,0.0020123944,0.0
