timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
143515632,0.15513657,0.0014872411,0.0
174572882,0.16560474,0.0010116341,0.0
174577912,0.17538695,0.001212078,0.0
174773380,0.3104394,0.0013358183,0.0
174973794,0.33213943,0.003937167,0.0
175174273,0.29737332,0.010235589,0.0
175374679,0.27010837,0.011750243,0.0
