timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
94807760,0.043585747,0.0011040079,0.0
104871096,0.042583987,0.001111119,0.0
104876161,0.043336008,0.0010236762,0.0
105071547,0.035678986,0.0019166678,0.0
105272004,0.034600433,0.0018806524,0.0
105472425,0.047270663,0.0018531906,0.0
105667882,0.049834106,0.002352598,0.0
