timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
30583002,0.25242755,0.003836047,0.0
40645802,0.25241685,0.0036078268,0.0
40650840,0.25327483,0.004340295,0.0
40846178,0.2642298,0.00429995,0.0
41046639,0.2581316,0.0035150882,0.0
41247031,0.25601536,0.0033246626,0.0
41447544,0.2596845,0.002298308,0.0
