timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
78727070,78709403,3997730,654.91736,32.57,93701.99,1.1133347
78787270,78764581,3997730,654.8275,32.57,93703.0,1.1133467
78947925,78925310,3997730,654.98346,32.57,93701.25,1.1133258
79158651,79138523,3997730,655.00464,32.57,93701.0,1.1133229
79369639,79352024,3997730,654.6505,32.559998,93705.0,1.1133704
79530199,79512591,3997730,655.0706,32.559998,93700.25,1.113314
79751063,79728443,3997730,654.93854,32.559998,93701.75,1.1133318
79961872,79941694,3997730,654.91736,32.559998,93702.0,1.1133348
80172711,80155103,3997730,655.1367,32.559998,93699.5,1.1133051
80333289,80315666,3997730,655.1367,32.559998,93699.5,1.1133051
80554150,80531516,3997730,654.93854,32.559998,93701.75,1.1133318
80764933,80744777,3997730,655.1367,32.559998,93699.5,1.1133051
80975936,80958295,3997730,655.1156,32.559998,93699.75,1.1133081
81136591,81118986,3997730,655.02576,32.559998,93700.75,1.1133199
81357385,81334766,3997730,655.02576,32.559998,93700.75,1.1133199
81568278,81548066,3997730,655.0495,32.559998,93700.49,1.1133169
81729426,81708742,3997730,654.8936,32.55,93702.25,1.1133378
81969850,81949666,3997730,654.98346,32.559998,93701.24,1.1133257
82180738,82163023,3997730,655.18164,32.55,93699.0,1.1132991
82341458,82323844,3997730,654.98346,32.55,93701.25,1.1133258
82562349,82539697,3997730,655.0706,32.55,93700.25,1.113314
82773126,82752996,3997730,654.8936,32.55,93702.25,1.1133378
82933813,82913581,3997730,655.2054,32.55,93698.75,1.1132962
83144667,83127061,3997730,654.98346,32.55,93701.25,1.1133258
83365492,83342852,3997730,654.8936,32.55,93702.25,1.1133378
83576190,83556079,3997730,655.2265,32.55,93698.5,1.1132932
83736872,83716714,3997730,654.8064,32.55,93703.25,1.1133497
83947802,83930177,3997730,654.98346,32.55,93701.25,1.1133258
84168631,84146012,3997730,655.0944,32.55,93700.0,1.113311
84379470,84359285,3997730,654.8936,32.55,93702.25,1.1133378
84540204,84520040,3997730,655.1156,32.55,93699.75,1.1133081
84750998,84733328,3997730,654.95966,32.55,93701.5,1.1133288
84971840,84949200,3997730,654.93854,32.54,93701.74,1.1133317
85132546,85109894,3997730,654.8275,32.55,93703.0,1.1133467
85343445,85323324,3997730,655.00464,32.55,93700.99,1.1133227
85554365,85536722,3997730,655.00464,32.55,93700.99,1.1133227
85775187,85752507,3997730,655.00464,32.55,93700.99,1.1133227
85935867,85913136,3997730,654.7166,32.55,93704.25,1.1133615
86146620,86126507,3997730,654.98346,32.55,93701.25,1.1133258
86357429,86339826,3997730,655.1605,32.54,93699.25,1.1133021
86578322,86555663,3997730,654.93854,32.55,93701.75,1.1133318
86738998,86716373,3997730,655.0706,32.55,93700.25,1.113314
86949877,86929713,3997730,655.2054,32.54,93698.75,1.1132962
87160627,87143021,3997730,655.0495,32.54,93700.5,1.1133169
87321272,87303589,3997730,655.0495,32.54,93700.5,1.1133169
87542709,87519528,3997730,655.02576,32.54,93700.75,1.1133199
87753353,87732874,3997730,654.8725,32.54,93702.5,1.1133407
87923756,87906055,3997730,655.00464,32.54,93700.99,1.1133227
88144713,88121963,3997730,655.2926,32.54,93697.75,1.1132842
88355674,88335561,3997730,654.8725,32.54,93702.5,1.1133407
88566443,88548833,3997730,654.95966,32.54,93701.5,1.1133288
88727044,88709432,3997730,655.1605,32.54,93699.25,1.1133021
88948006,88925333,3997730,654.93854,32.54,93701.74,1.1133317
89158837,89138700,3997730,654.7615,32.54,93703.75,1.1133555
89369620,89352013,3997730,654.8725,32.54,93702.5,1.1133407
89530208,89512593,3997730,654.95966,32.54,93701.5,1.1133288
89751142,89728505,3997730,654.7615,32.54,93703.75,1.1133555
89961947,89941825,3997730,654.93854,32.54,93701.75,1.1133318
90172840,90155164,3997730,655.0706,32.54,93700.25,1.113314
90333617,90315902,3997730,654.8064,32.54,93703.25,1.1133497
90554429,90531789,3997730,654.98346,32.54,93701.24,1.1133257
90765229,90745104,3997730,654.93854,32.54,93701.74,1.1133317
90976136,90958426,3997730,655.0284,32.54,93700.74,1.1133199
91136706,91119090,3997730,654.7615,32.55,93703.75,1.1133555
91357599,91334972,3997730,654.98346,32.54,93701.24,1.1133257
91568341,91548227,3997730,654.8936,32.54,93702.25,1.1133378
91779169,91761467,3997730,655.0284,32.54,93700.74,1.1133199
91939768,91922152,3997730,654.93854,32.54,93701.74,1.1133317
92160688,92138048,3997730,654.8725,32.54,93702.5,1.1133407
92371364,92351253,3997730,654.8275,32.54,93703.0,1.1133467
92531998,92511879,3997730,654.73773,32.54,93704.0,1.1133585
92742888,92725261,3997730,655.00464,32.54,93701.0,1.1133229
92963737,92941111,3997730,655.1367,32.54,93699.5,1.1133051
93174515,93154403,3997730,655.02576,32.54,93700.75,1.1133199
93335364,93315087,3997730,654.6955,32.54,93704.5,1.1133645
93546543,93528497,3997730,654.8275,32.54,93703.0,1.1133467
