timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
29523145,29502889,3997714,6026.6157,31.65,47014.996,0.5586159
29573411,29555728,3997714,6026.4995,31.65,47015.746,0.5586248
29734582,29716900,3997714,6026.304,31.65,47017.0,0.5586397
29895730,29878061,3997714,6026.4204,31.64,47016.25,0.5586308
30117524,30094683,3997714,6026.4595,31.64,47016.0,0.55862784
30328896,30308697,3997714,6026.304,31.64,47017.0,0.5586397
30540319,30522616,3997714,6026.3804,31.63,47016.5,0.5586338
30701480,30683748,3997714,6026.304,31.63,47017.0,0.5586397
30923093,30900376,3997714,6026.264,31.619999,47017.25,0.5586427
31134515,31114303,3997714,6026.227,31.609999,47017.5,0.5586457
31295614,31275436,3997714,6026.4595,31.609999,47016.0,0.55862784
31507287,31489453,3997714,6026.304,31.599998,47017.0,0.5586397
31728719,31706037,3997714,6026.304,31.599998,47017.0,0.5586397
31940118,31919895,3997714,6026.227,31.599998,47017.5,0.5586457
32101253,32080982,3997714,6026.5366,31.599998,47015.5,0.5586219
32312802,32295034,3997714,6026.227,31.59,47017.5,0.5586457
32534225,32511543,3997714,6026.4204,31.59,47016.25,0.5586308
32695407,32672700,3997714,6026.4204,31.59,47016.25,0.5586308
32907121,32886697,3997714,6026.3804,31.58,47016.5,0.5586338
33118496,33100816,3997714,6026.3804,31.58,47016.496,0.55863374
33339908,33317199,3997714,6026.8086,31.58,47013.75,0.55860114
33501008,33478322,3997714,6026.4595,31.58,47015.996,0.5586278
33712668,33692274,3997714,6026.7295,31.57,47014.25,0.5586071
33924066,33906401,3997714,6026.3804,31.57,47016.496,0.55863374
34085175,34067500,3997714,6026.8086,31.57,47013.75,0.55860114
34306608,34283873,3997714,6026.769,31.57,47014.0,0.5586041
34518224,34497912,3997714,6026.7295,31.56,47014.25,0.5586071
34729578,34711897,3997714,6026.304,31.56,47017.0,0.5586397
34890785,34873129,3997714,6026.3804,31.56,47016.5,0.5586338
35112516,35089627,3997714,6026.8457,31.55,47013.496,0.5585981
35323843,35303669,3997714,6025.955,31.55,47019.246,0.5586664
35535210,35517542,3997714,6026.5757,31.55,47015.25,0.55861896
35696416,35678736,3997714,6026.5366,31.55,47015.496,0.5586219
35918115,35895325,3997714,6026.188,31.55,47017.75,0.55864865
36129441,36109263,3997714,6026.304,31.539999,47017.0,0.5586397
36340913,36323210,3997714,6026.111,31.539999,47018.25,0.5586546
36502073,36484358,3997714,6026.227,31.539999,47017.5,0.5586457
36723723,36701038,3997714,6025.762,31.529999,47020.5,0.5586813
36935030,36914859,3997714,6026.4995,31.529999,47015.746,0.5586248
37096236,37076019,3997714,6026.5757,31.529999,47015.25,0.55861896
37307809,37289894,3997714,6026.8457,31.519999,47013.5,0.5585981
37529224,37506513,3997714,6026.4595,31.519999,47016.0,0.55862784
37740730,37720431,3997714,6026.613,31.51,47015.0,0.558616
37901775,37881601,3997714,6027.1177,31.51,47011.75,0.55857736
38113328,38095429,3997714,6026.3804,31.5,47016.5,0.5586338
38334786,38312104,3997714,6026.8853,31.5,47013.25,0.5585952
38495911,38473214,3997714,6026.4966,31.49,47015.75,0.55862486
38707315,38687095,3997714,6027.0044,31.48,47012.496,0.5585862
38918872,38901088,3997714,6026.5757,31.48,47015.246,0.5586189
39140254,39117571,3997714,6026.4595,31.48,47016.0,0.55862784
39301351,39278667,3997714,6026.4204,31.47,47016.246,0.55863076
39512672,39492499,3997714,6026.304,31.47,47017.0,0.5586397
39724277,39706440,3997714,6026.188,31.46,47017.75,0.55864865
39885448,39867639,3997714,6026.5366,31.46,47015.5,0.5586219
40106910,40084225,3997714,6026.3433,31.46,47016.75,0.5586367
40318287,40298074,3997714,6026.304,31.449999,47017.0,0.5586397
40529953,40512226,3997714,6026.3433,31.449999,47016.75,0.5586367
40691012,40673299,3997714,6026.5366,31.439999,47015.5,0.5586219
40912526,40889803,3997714,6026.3433,31.439999,47016.75,0.5586367
41124202,41103841,3997714,6026.3433,31.439999,47016.75,0.5586367
41335600,41317931,3997714,6026.4595,31.429998,47016.0,0.55862784
41496673,41479004,3997714,6026.769,31.429998,47014.0,0.5586041
41718122,41695385,3997714,6026.6157,31.429998,47014.996,0.5586159
41929711,41909425,3997714,6026.4966,31.429998,47015.75,0.55862486
42141102,42123434,3997714,6026.692,31.429998,47014.5,0.55861
42302191,42284530,3997714,6026.5366,31.429998,47015.5,0.5586219
42523655,42500913,3997714,6026.5757,31.429998,47015.25,0.55861896
42735257,42714954,3997714,6026.3433,31.429998,47016.75,0.5586367
42896445,42876180,3997714,6026.4595,31.42,47015.996,0.5586278
43107809,43090150,3997714,6026.5757,31.429998,47015.25,0.55861896
43329545,43306672,3997714,6026.613,31.429998,47015.0,0.558616
43540924,43520752,3997714,6026.613,31.42,47015.0,0.558616
43702051,43681872,3997714,6026.4966,31.42,47015.75,0.55862486
43913424,43895736,3997714,6026.653,31.42,47014.75,0.558613
44135193,44112375,3997714,6026.769,31.42,47014.0,0.5586041
44297510,44274599,3997714,6026.769,31.42,47014.0,0.5586041
44508904,44488719,3997714,6026.5366,31.42,47015.496,0.5586219
44720359,44702655,3997714,6026.692,31.42,47014.5,0.55861
