timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1591965946,1591943315,3997730,644.6996,44.01,93817.24,1.114704
1592016197,1591996021,3997730,644.7656,44.01,93816.5,1.1146952
1592176761,1592156646,3997730,644.6757,44.01,93817.5,1.1147071
1592387589,1592369984,3997730,644.5648,44.02,93818.75,1.1147219
1592548402,1592530746,3997730,644.6546,44.02,93817.74,1.11471
1592769345,1592746653,3997730,644.7418,44.02,93816.75,1.1146982
1592980138,1592960028,3997730,644.4327,44.02,93820.24,1.1147397
1593191373,1593173528,3997730,644.8105,44.02,93816.0,1.1146892
1593351930,1593334293,3997730,644.8105,44.02,93815.99,1.1146892
1593572818,1593550165,3997730,644.6335,44.02,93818.0,1.1147131
1593783565,1593763444,3997730,644.4327,44.02,93820.24,1.1147397
1593994381,1593976772,3997730,644.6546,44.03,93817.75,1.1147101
1594155133,1594137518,3997730,644.58856,44.03,93818.49,1.1147189
1594376039,1594353420,3997730,644.6757,44.03,93817.5,1.1147071
1594586881,1594566749,3997730,644.67834,44.03,93817.49,1.114707
1594797690,1594780082,3997730,644.52246,44.03,93819.24,1.1147279
1594958397,1594940775,3997730,644.58856,44.03,93818.5,1.114719
1595179314,1595156691,3997730,644.67834,44.03,93817.49,1.114707
1595390137,1595370005,3997730,644.85284,44.03,93815.5,1.1146834
1595600959,1595583320,3997730,644.6996,44.03,93817.25,1.1147041
1595761479,1595743867,3997730,644.6335,44.04,93817.99,1.114713
1595982433,1595959763,3997730,644.5648,44.04,93818.75,1.1147219
