timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
31555534,31532858,3997730,704.99725,33.94,93138.74,1.1066424
31605703,31585585,3997730,705.1532,33.95,93137.0,1.1066216
31766365,31746253,3997730,705.3091,33.94,93135.25,1.1066009
31977236,31959620,3997730,705.132,33.95,93137.24,1.1066245
32198555,32175447,3997730,705.243,33.95,93136.0,1.1066097
32358931,32336064,3997730,705.28796,33.95,93135.5,1.1066039
32569614,32549462,3997730,705.0871,33.95,93137.75,1.1066306
32780676,32763058,3997730,705.243,33.95,93136.0,1.1066097
33001638,32978969,3997730,705.04224,33.96,93138.24,1.1066364
33162206,33139575,3997730,705.177,33.96,93136.74,1.1066185
33373014,33352902,3997730,705.28796,33.96,93135.5,1.1066039
33583896,33566262,3997730,705.1981,33.96,93136.5,1.1066157
33804768,33782119,3997730,705.132,33.96,93137.24,1.1066245
33965378,33942760,3997730,705.2641,33.96,93135.76,1.1066068
34176253,34156034,3997730,705.1532,33.969997,93137.0,1.1066216
34387076,34369460,3997730,705.3091,33.969997,93135.25,1.1066009
34547713,34530108,3997730,705.354,33.969997,93134.75,1.1065949
34768478,34745861,3997730,705.22186,33.969997,93136.24,1.1066127
34979401,34959159,3997730,705.3329,33.969997,93135.0,1.1065979
35190225,35172613,3997730,705.21924,33.969997,93136.26,1.1066128
35350873,35333247,3997730,705.2641,33.969997,93135.74,1.1066067
35571761,35549103,3997730,705.4227,33.98,93134.0,1.106586
35782752,35762602,3997730,705.1981,33.98,93136.5,1.1066157
35993674,35976037,3997730,705.39886,33.98,93134.24,1.1065888
36154275,36136670,3997730,705.177,33.98,93136.74,1.1066185
36375314,36352694,3997730,705.22186,33.98,93136.24,1.1066127
36586244,36566052,3997730,705.3751,33.989998,93134.5,1.1065919
36796943,36779324,3997730,705.1981,33.989998,93136.5,1.1066157
