timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
58908518,58885865,3997730,706.7148,32.3,93119.49,1.1064136
58958765,58938607,3997730,706.4902,32.3,93122.0,1.1064434
59119450,59099329,3997730,706.46906,32.309998,93122.25,1.1064464
59330493,59312891,3997730,706.62494,32.309998,93120.49,1.1064255
59491196,59473573,3997730,706.6038,32.32,93120.74,1.1064285
59712081,59689419,3997730,706.40295,32.32,93123.0,1.1064553
59923051,59902811,3997730,706.62494,32.329998,93120.49,1.1064255
60133905,60116249,3997730,706.5589,32.329998,93121.25,1.1064345
60294530,60276819,3997730,706.5801,32.34,93121.0,1.1064315
60515331,60492679,3997730,706.3343,32.34,93123.75,1.1064641
60726346,60706162,3997730,706.62494,32.34,93120.49,1.1064255
60937133,60919465,3997730,706.5351,32.34,93121.5,1.1064374
61097870,61080216,3997730,706.42413,32.35,93122.75,1.1064523
61318934,61296178,3997730,706.5801,32.36,93121.0,1.1064315
61529724,61509581,3997730,706.514,32.36,93121.75,1.1064404
61690418,61670255,3997730,706.7808,32.36,93118.74,1.1064047
61901334,61883688,3997730,706.5589,32.37,93121.25,1.1064345
62122236,62099620,3997730,706.26825,32.37,93124.5,1.1064731
62332996,62312885,3997730,706.7148,32.38,93119.49,1.1064136
62493756,62473543,3997730,706.62494,32.38,93120.49,1.1064255
62704699,62687078,3997730,706.46906,32.39,93122.25,1.1064464
62925500,62902880,3997730,706.6038,32.39,93120.74,1.1064285
63136500,63116236,3997730,706.5589,32.399998,93121.25,1.1064345
63297472,63276979,3997730,706.5351,32.399998,93121.5,1.1064374
63508116,63490409,3997730,706.5589,32.399998,93121.25,1.1064345
63729086,63706305,3997730,706.514,32.41,93121.75,1.1064404
63889723,63867086,3997730,706.7148,32.41,93119.49,1.1064136
64100623,64080512,3997730,706.5351,32.42,93121.5,1.1064374
64311380,64293748,3997730,706.64606,32.42,93120.24,1.1064225
64532280,64509649,3997730,706.3343,32.42,93123.75,1.1064641
64692897,64670254,3997730,706.46906,32.43,93122.25,1.1064464
64903781,64883670,3997730,706.5351,32.43,93121.5,1.1064374
65114793,65096989,3997730,706.69366,32.43,93119.74,1.1064166
65335592,65312964,3997730,706.46906,32.44,93122.25,1.1064464
65496229,65473593,3997730,706.4902,32.44,93122.0,1.1064434
65707133,65687019,3997730,706.42413,32.45,93122.75,1.1064523
65918095,65900389,3997730,706.4902,32.45,93122.0,1.1064434
66138876,66116219,3997730,706.5801,32.45,93121.0,1.1064315
66299529,66276907,3997730,706.42413,32.46,93122.75,1.1064523
66510398,66490199,3997730,706.5801,32.46,93121.0,1.1064315
66721263,66703654,3997730,706.40295,32.469997,93123.0,1.1064553
66881851,66864198,3997730,706.24445,32.469997,93124.75,1.1064761
67102661,67080045,3997730,706.514,32.48,93121.75,1.1064404
67313581,67293426,3997730,706.66986,32.48,93119.99,1.1064196
67524388,67506739,3997730,706.3581,32.48,93123.5,1.1064613
67684927,67667318,3997730,706.4453,32.489998,93122.5,1.1064494
67905780,67883129,3997730,706.4453,32.489998,93122.5,1.1064494
68116756,68096575,3997730,706.5589,32.489998,93121.25,1.1064345
68327570,68309964,3997730,706.46906,32.5,93122.25,1.1064464
68488360,68470586,3997730,706.6038,32.5,93120.74,1.1064285
68709305,68686615,3997730,706.2894,32.51,93124.25,1.1064701
68930420,68905975,3997730,706.2947,32.51,93124.2,1.1064696
69090858,69073143,3997730,706.2233,32.51,93125.0,1.106479
69311906,69289253,3997730,706.42413,32.52,93122.75,1.1064523
69522716,69502606,3997730,706.3343,32.52,93123.75,1.1064641
69733545,69715940,3997730,706.46906,32.52,93122.25,1.1064464
69894341,69876602,3997730,706.3343,32.53,93123.75,1.1064641
