timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
42043131,1621791140800191,-235560986,-467302413,722861,717588,0.083000004,2.853196,0.67600006,1.077,0.81,1.27,116,12,0.007,-0.001,0.007,-0.002,0.0,0,nan,0.0,3,1,13
42266029,1621791141000191,-235560987,-467302414,722868,717595,0.178,2.853196,0.675,1.074,0.81,1.27,123,8,0.003,-0.002,0.002,0.010000001,0.0,0,nan,0.0,3,1,13
43248038,1621791142000191,-235560990,-467302417,722885,717612,0.192,2.853196,0.66700006,1.0610001,0.81,1.27,123,10,0.007,-0.007,-0.001,0.027,0.0,0,nan,0.0,3,1,13
44244033,1621791143000190,-235560992,-467302420,722938,717666,0.18800001,2.853196,0.66,1.049,0.81,1.27,123,12,0.018000001,-0.014,-0.012,0.025,0.0,0,nan,0.0,3,1,13
45255033,1621791144000190,-235560994,-467302423,723009,717736,0.192,2.853196,0.65400004,1.0370001,0.81,1.27,123,4,0.013,-0.013,0.0,0.026,0.0,0,nan,0.0,3,1,13
46254033,1621791145000190,-235560996,-467302424,723071,717798,0.177,2.853196,0.64900005,1.026,0.81,1.27,123,3,0.011000001,-0.008,0.007,0.031000001,0.0,0,nan,0.0,3,1,13
47247666,1621791146000190,-235560997,-467302425,723123,717851,0.18300001,2.853196,0.64400005,1.0150001,0.81,1.27,123,4,0.016,-0.015000001,0.006,0.034,0.0,0,nan,0.0,3,1,13
48247032,1621791147000190,-235560999,-467302426,723155,717882,0.18900001,2.853196,0.63900006,1.005,0.81,1.27,123,5,0.031000001,-0.027,-0.015000001,0.060000002,0.0,0,nan,0.0,3,1,13
49230032,1621791148000189,-235560999,-467302426,723189,717917,0.148,2.853196,0.63500005,0.99600005,0.81,1.27,123,6,0.008,-0.008,-0.001,0.003,0.0,0,nan,0.0,3,1,13
50238360,1621791149000189,-235561000,-467302427,723206,717933,0.18300001,2.853196,0.63000005,0.98700005,0.81,1.27,123,9,0.012,-0.010000001,-0.006,0.05,0.0,0,nan,0.0,3,1,13
51260425,1621791150000189,-235561000,-467302429,723242,717969,0.16800001,2.853196,0.62600005,0.97800004,0.81,1.27,123,7,0.023000002,-0.010000001,-0.021000002,0.022000002,0.0,0,nan,0.0,3,1,13
52239037,1621791151000189,-235560999,-467302432,723257,717984,0.186,2.853196,0.62200004,0.97,0.81,1.27,123,6,0.017,-0.012,-0.012,0.034,0.0,0,nan,0.0,3,1,13
53232034,1621791152000189,-235560999,-467302434,723246,717973,0.193,2.853196,0.619,0.96400005,0.81,1.27,123,6,0.024,-0.024,-0.002,0.071,0.0,0,nan,0.0,3,1,13
54240040,1621791153000188,-235560999,-467302437,723242,717969,0.194,2.853196,0.61600006,0.95900005,0.81,1.27,123,6,0.030000001,-0.028,-0.011000001,0.047000002,0.0,0,nan,0.0,3,1,13
55258066,1621791154000188,-235561000,-467302439,723226,717953,0.185,2.853196,0.61300004,0.95400006,0.81,1.27,123,6,0.011000001,-0.010000001,0.0050000004,0.052,0.0,0,nan,0.0,3,1,13
56238030,1621791155000188,-235561001,-467302441,723233,717960,0.18,2.853196,0.61,0.95000005,0.81,1.27,123,5,0.022000002,-0.021000002,0.0050000004,0.020000001,0.0,0,nan,0.0,3,1,13
57255033,1621791156000188,-235561003,-467302445,723214,717941,0.162,2.853196,0.606,0.94600004,0.81,1.27,123,8,0.045,-0.024,-0.038000003,0.023000002,0.0,0,nan,0.0,3,1,13
58237029,1621791157000188,-235561006,-467302446,723163,717890,0.16000001,2.853196,0.60400003,0.94200003,0.81,1.27,123,6,0.05,-0.026,0.043,0.058000002,0.0,0,nan,0.0,3,1,13
59237030,1621791158000187,-235561007,-467302444,723098,717826,0.141,2.853196,0.60200006,0.93900007,0.81,1.27,123,9,0.072000004,0.002,0.072000004,0.079,0.0,0,nan,0.0,3,1,13
60235091,1621791159000187,-235561007,-467302443,723043,717771,0.109000005,2.853196,0.6,0.93600005,0.81,1.27,122,15,0.063,0.009000001,0.062000003,0.011000001,0.0,0,nan,0.0,3,1,13
61243376,1621791160000187,-235561002,-467302422,722941,717668,0.14,0.60504806,0.59900004,0.934,0.81,1.27,122,10,0.16700001,0.029000001,0.164,0.143,1.2068464,0,nan,0.0,3,1,13
62243350,1621791161000187,-235560972,-467302354,723014,717741,0.11800001,0.069057964,0.597,0.934,0.81,1.27,122,5,1.5580001,1.2,0.994,-0.216,0.848156,0,nan,0.0,3,1,13
63251025,1621791162000186,-235560897,-467302280,722837,717565,0.12100001,0.13991274,0.597,0.934,0.81,1.27,122,5,0.069000006,0.015000001,0.068,0.05,0.57173616,0,nan,0.0,3,1,13
64243309,1621791163000186,-235560918,-467302299,722727,717454,0.259,0.47119823,0.6,0.94100004,0.94,1.55,122,6,0.22500001,-0.21100001,-0.078,0.193,3.7779536,0,nan,0.0,3,1,11
65245044,1621791164000186,-235560918,-467302293,722802,717529,0.23200001,0.47120517,0.61,0.95600003,0.84,1.36,122,8,0.004,-0.003,0.001,0.041,3.7779536,0,nan,0.0,3,1,12
66241052,1621791165000186,-235560918,-467302287,722890,717617,0.172,0.47121167,0.61800003,0.96700007,0.84,1.36,122,5,0.025,0.017,0.018000001,0.052,3.7779536,0,nan,0.0,3,1,12
67238034,1621791166000186,-235560920,-467302282,722976,717703,0.21300001,0.47121826,0.62700003,0.97900003,0.84,1.36,122,4,0.013,-0.0050000004,0.012,0.059000004,3.7779536,0,nan,0.0,3,1,12
68229221,1621791167000185,-235560923,-467302277,723086,717813,0.21900001,0.47122455,0.637,0.99100006,0.84,1.36,122,5,0.011000001,-0.008,0.008,0.021000002,3.7779536,0,nan,0.0,3,1,12
69255031,1621791168000185,-235560927,-467302273,723211,717938,0.24300002,0.47123083,0.64500004,1.003,0.84,1.36,122,16,0.043,-0.043,-0.004,0.108,3.7779536,0,nan,0.0,3,1,12
70237069,1621791169000185,-235560933,-467302270,723359,718086,0.246,0.47123763,0.656,1.0200001,0.84,1.36,121,9,0.0,0.0,0.0,0.089,3.7779536,0,nan,0.0,3,1,12
71243199,1621791170000185,-235560941,-467302267,723392,718119,0.298,0.47124448,0.67,1.042,0.84,1.36,113,11,0.036000002,-0.035,-0.008,0.07300001,3.7779536,0,nan,0.0,3,1,12
72237058,1621791171000184,-235560947,-467302265,723475,718202,0.307,0.47125283,0.694,1.088,0.84,1.36,113,9,0.013,-0.007,0.011000001,0.076000005,3.7779536,0,nan,0.0,3,1,12
73258031,1621791172000184,-235560950,-467302254,723432,718159,0.293,0.47126123,0.731,1.171,0.89,1.4399999,106,12,0.135,-0.085,0.105000004,0.093,3.7779536,0,nan,0.0,3,1,11
74240034,1621791173000184,-235560931,-467302235,723636,718364,0.18300001,0.68046266,0.734,1.1630001,0.84,1.36,106,8,0.22200002,0.22000001,0.027,-0.016,0.98731756,0,nan,0.0,3,1,12
