timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
172255809,1628802668799741,-235560116,-467301038,726665,721392,0.21100001,0.7728195,0.697,1.1600001,0.83,1.51,76,61,0.008,-0.0050000004,-0.006,-0.096,6.2403994,0,nan,0.0,3,0,1,12,0
172438903,1628802668999742,-235560116,-467301039,726671,721398,0.208,0.77282023,0.697,1.1580001,0.83,1.51,76,61,0.023000002,0.022000002,-0.007,-0.056,6.2403994,0,nan,0.0,3,0,1,12,0
172840883,1628802669399741,-235560116,-467301040,726674,721401,0.185,0.7728215,0.69500005,1.154,0.83,1.51,76,61,0.002,0.002,0.0,0.0050000004,6.2403994,0,nan,0.0,3,0,1,12,0
173238912,1628802669799742,-235560115,-467301040,726696,721423,0.18400002,0.77282274,0.68200004,1.1370001,0.83,1.51,75,65,0.012,-0.007,-0.010000001,0.033,6.2403994,0,nan,0.0,3,0,1,12,0
173841868,1628802670399742,-235560114,-467301042,726707,721434,0.209,0.772825,0.684,1.1370001,0.83,1.51,75,65,0.07700001,0.042000003,0.064,0.046000004,6.2403994,0,nan,0.0,3,0,1,12,0
174238882,1628802670799743,-235560115,-467301043,726718,721445,0.21300001,0.77282655,0.68200004,1.131,0.83,1.51,88,50,0.008,-0.008,0.002,0.068,6.2403994,0,nan,0.0,3,0,1,12,0
174840923,1628802671399743,-235560115,-467301046,726736,721463,0.16700001,0.7728284,0.68100005,1.1220001,0.83,1.51,88,50,0.018000001,0.002,-0.018000001,-0.013,6.2403994,0,nan,0.0,3,0,1,12,0
175238890,1628802671799744,-235560115,-467301047,726733,721460,0.16700001,0.77282965,0.68,1.1170001,0.83,1.51,88,51,0.020000001,0.012,-0.016,-0.015000001,6.2403994,0,nan,0.0,3,0,1,12,0
175840913,1628802672399744,-235560115,-467301050,726741,721468,0.20500001,0.7728318,0.67800003,1.11,0.83,1.51,88,51,0.017,-0.016,-0.0050000004,-0.044000003,6.2403994,0,nan,0.0,3,0,1,12,0
176239912,1628802672799744,-235560116,-467301052,726780,721507,0.187,0.77283305,0.67,1.098,0.83,1.51,82,53,0.024,0.017,0.016,-0.018000001,6.2403994,0,nan,0.0,3,0,1,12,0
176839873,1628802673399745,-235560114,-467301054,726738,721465,0.18400002,0.7728351,0.66800004,1.09,0.83,1.51,82,53,0.003,-0.001,0.003,-0.006,6.2403994,0,nan,0.0,3,0,1,12,0
177238900,1628802673799745,-235560114,-467301056,726723,721449,0.20700002,0.7728363,0.66800004,1.0860001,0.83,1.51,82,35,0.013,0.013,0.002,0.030000001,6.2403994,0,nan,0.0,3,0,1,12,0
177839903,1628802674399746,-235560117,-467301056,726898,721625,0.22200002,0.77283925,0.66700006,1.0830001,0.83,1.51,82,35,0.076000005,-0.054,0.054,-0.44900003,6.2403994,0,nan,0.0,3,0,1,12,0
178237920,1628802674799746,-235560116,-467301062,727313,722040,0.22700001,0.77284575,0.669,1.0860001,0.83,1.51,82,59,0.16900001,0.07,-0.15400001,-1.087,6.2403994,0,nan,0.0,3,0,1,12,0
178840872,1628802675399747,-235560114,-467301061,728433,723160,0.22600001,0.3563283,0.666,1.0860001,0.83,1.51,82,59,0.377,0.246,0.286,-1.644,0.70299834,0,nan,0.0,3,0,1,12,0
179239886,1628802675799747,-235560115,-467301064,728704,723431,0.24200001,0.35634542,0.66300005,1.0840001,0.83,1.51,77,51,0.071,0.041,0.058000002,-0.90500003,0.70299834,0,nan,0.0,3,0,1,12,0
179839882,1628802676399748,-235560117,-467301071,728627,723354,0.238,0.3563519,0.66,1.0830001,0.83,1.51,77,51,0.05,-0.049000002,-0.010000001,-0.19100001,0.70299834,0,nan,0.0,3,0,1,12,0
180240242,1628802676799748,-235560120,-467301073,728556,723283,0.208,0.35635537,0.66300005,1.088,0.83,1.51,77,51,0.051000003,-0.039,-0.033,-0.015000001,0.70299834,0,nan,0.0,3,0,1,12,0
180839875,1628802677399749,-235560132,-467301078,728478,723205,0.126,0.35635906,0.652,1.075,0.83,1.51,77,51,0.11100001,0.093,-0.060000002,0.028,0.70299834,0,nan,0.0,3,0,1,12,0
181240917,1628802677799749,-235560136,-467301085,728483,723210,0.18200001,0.35636202,0.64500004,1.067,0.83,1.51,82,36,0.19100001,0.18800001,-0.032,0.091000006,0.70299834,0,nan,0.0,3,0,1,12,0
181838945,1628802678399750,-235560137,-467301084,728730,723457,0.223,0.356369,0.643,1.067,0.83,1.51,82,36,0.082,0.062000003,0.054,-0.47200003,0.70299834,0,nan,0.0,3,0,1,12,0
182241870,1628802678799750,-235560139,-467301084,728931,723658,0.23500001,0.35637754,0.64500004,1.0710001,0.83,1.51,82,46,0.035,0.032,0.015000001,-0.572,0.70299834,0,nan,0.0,3,0,1,12,0
182837202,1628802679399751,-235560135,-467301079,729268,723995,0.224,0.7705326,0.638,1.0680001,0.83,1.51,82,46,0.21900001,0.186,0.115,-0.43600002,0.6409205,0,nan,0.0,3,0,1,12,0
183241880,1628802679799751,-235560135,-467301078,729399,724126,0.215,0.7705353,0.633,1.0660001,0.83,1.51,83,53,0.19500001,0.158,0.11400001,-0.22800002,0.6409205,0,nan,0.0,3,0,1,12,0
183841998,1628802680399751,-235560127,-467301076,729448,724175,0.193,0.69004923,0.629,1.0660001,0.83,1.51,83,53,0.231,0.18800001,0.135,-0.12900001,0.5859637,0,nan,0.0,3,0,1,12,0
184241881,1628802680799752,-235560123,-467301073,729484,724211,0.20300001,0.71194875,0.63000005,1.0710001,0.83,1.51,88,55,0.163,0.15100001,0.061000004,-0.083000004,0.6579413,0,nan,0.0,3,0,1,12,0
184844001,1628802681399752,-235560114,-467301076,729469,724196,0.18800001,0.7327226,0.632,1.08,0.83,1.51,88,55,0.224,0.223,-0.025,0.052,0.12113056,0,nan,0.0,3,0,1,12,0
185239876,1628802681799753,-235560109,-467301079,729450,724177,0.20400001,0.72183514,0.633,1.0860001,0.83,1.51,88,37,0.12900001,0.12900001,-0.001,0.068,6.270542,0,nan,0.0,3,0,1,12,0
185839876,1628802682399753,-235560107,-467301074,729435,724162,0.156,0.7218372,0.63500005,1.0960001,0.83,1.51,88,37,0.156,0.018000001,0.155,0.024,6.270542,0,nan,0.0,3,0,1,12,0
186239876,1628802682799754,-235560108,-467301070,729403,724130,0.19700001,0.72183865,0.63600004,1.102,0.83,1.51,88,46,0.13900001,0.010000001,0.13900001,0.12900001,6.270542,0,nan,0.0,3,0,1,12,0
186841879,1628802683399754,-235560112,-467301063,729291,724018,0.17400001,0.7218411,0.63500005,1.1040001,0.83,1.51,88,46,0.164,-0.032,0.16100001,0.123,6.270542,0,nan,0.0,3,0,1,12,0
187243005,1628802683799755,-235560112,-467301055,729205,723932,0.20300001,0.72184247,0.628,1.0990001,0.83,1.51,82,57,0.09,0.0,0.09,0.17,6.270542,0,nan,0.0,3,0,1,12,0
187842313,1628802684399755,-235560115,-467301051,729165,723892,0.19800001,0.72184473,0.62700003,1.102,0.83,1.51,82,57,0.085,-0.067,0.052,0.07,6.270542,0,nan,0.0,3,0,1,12,0
188241881,1628802684799755,-235560116,-467301050,729139,723866,0.223,0.7218463,0.629,1.107,0.83,1.51,82,55,0.023000002,-0.002,0.023000002,0.087000005,6.270542,0,nan,0.0,3,0,1,12,0
188841213,1628802685399756,-235560114,-467301052,729024,723751,0.215,0.72184896,0.63000005,1.1120001,0.83,1.51,82,55,0.07,0.060000002,-0.036000002,0.120000005,6.270542,0,nan,0.0,3,0,1,12,0
189238916,1628802685799756,-235560113,-467301054,728936,723663,0.22700001,0.7218507,0.629,1.1140001,0.83,1.51,82,44,0.042000003,0.027,-0.032,0.16800001,6.270542,0,nan,0.0,3,0,1,12,0
189839947,1628802686399757,-235560114,-467301055,728824,723551,0.238,0.7218535,0.632,1.1220001,0.83,1.51,82,44,0.011000001,-0.006,0.009000001,0.28,6.270542,0,nan,0.0,3,0,1,12,0
190242869,1628802686799757,-235560113,-467301053,728765,723492,0.223,0.7218552,0.632,1.125,0.83,1.51,82,53,0.091000006,-0.011000001,0.091000006,0.22200002,6.270542,0,nan,0.0,3,0,1,12,0
190841878,1628802687399758,-235560113,-467301059,728665,723392,0.20700002,0.721858,0.63100004,1.1290001,0.83,1.51,82,53,0.14600001,0.05,-0.13700001,0.18200001,6.270542,0,nan,0.0,3,0,1,12,0
191243383,1628802687799758,-235560102,-467301092,728594,723321,0.17400001,0.17392798,0.632,1.133,0.83,1.51,82,56,1.136,0.437,-1.0480001,0.23700002,5.1574235,0,nan,0.0,3,0,1,12,0
191841873,1628802688399759,-235560066,-467301206,728513,723240,0.18300001,0.09302168,0.63500005,1.1400001,0.83,1.51,82,56,2.193,0.75600004,-2.059,0.17300001,5.076113,0,nan,0.0,3,0,1,12,0
