timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1728901855,1628804225400155,-235560272,-467301650,724747,719474,0.148,0.6968379,0.528,1.2040001,0.76,1.37,79,35,0.022000002,-0.018000001,-0.013,-0.004,4.2904434,0,nan,0.0,4,0,1,14,0
1729104880,1628804225600155,-235560272,-467301650,724757,719484,0.22000001,0.69683874,0.52900004,1.205,0.76,1.37,79,37,0.009000001,0.001,0.009000001,0.024,4.2904434,0,nan,0.0,4,0,1,14,0
1729302750,1628804225800155,-235560272,-467301651,724776,719503,0.19900002,0.69683945,0.53000003,1.2060001,0.76,1.37,79,37,0.015000001,-0.004,-0.015000001,0.018000001,4.2904434,0,nan,0.0,4,0,1,14,0
1729905877,1628804226400156,-235560272,-467301652,724839,719566,0.22800002,0.69684243,0.53400004,1.2110001,0.76,1.37,79,37,0.013,0.002,-0.013,0.029000001,4.2904434,0,nan,0.0,4,0,1,14,0
1730304176,1628804226800156,-235560272,-467301653,724877,719604,0.162,0.696844,0.536,1.2140001,0.76,1.37,79,38,0.009000001,0.002,0.009000001,0.003,4.2904434,0,nan,0.0,4,0,1,14,0
1730903999,1628804227400157,-235560271,-467301656,724947,719674,0.17300001,0.69684625,0.53900003,1.2190001,0.76,1.37,79,38,0.024,-0.020000001,0.013,0.003,4.2904434,0,nan,0.0,4,0,1,14,0
1731303994,1628804227800157,-235560272,-467301658,725011,719738,0.22900002,0.696848,0.54200006,1.2240001,0.76,1.37,78,25,0.065000005,-0.044000003,-0.048,-0.11000001,4.2904434,0,nan,0.0,4,0,1,14,0
1731899195,1628804228400157,-235560277,-467301650,725368,720095,0.19600001,0.4638186,0.54800004,1.235,0.76,1.37,78,25,0.33900002,-0.13700001,0.31,-0.18800001,2.4111636,0,nan,0.0,4,0,1,14,0
1732302885,1628804228800158,-235560284,-467301637,725147,719874,0.24300002,0.34010324,0.55300003,1.2440001,0.76,1.37,78,17,0.505,-0.18400002,0.47000003,0.411,2.0637553,0,nan,0.0,4,0,1,14,0
1732903756,1628804229400158,-235560310,-467301568,725719,720446,0.21200001,0.10423385,0.56,1.2570001,0.76,1.37,78,17,1.6760001,-0.58900005,1.5690001,-1.246,1.9613813,0,nan,0.0,4,0,1,14,0
1733303282,1628804229800159,-235560315,-467301550,726422,721149,0.32700002,0.20102406,0.569,1.274,0.76,1.37,73,32,0.275,-0.136,0.23900001,-1.3230001,1.9231781,0,nan,0.0,4,0,1,14,0
1733902638,1628804230400159,-235560204,-467301580,725977,720704,0.546,0.23246005,0.609,1.3280001,0.88,2.04,73,32,2.6320002,2.5170002,0.767,0.892,6.077266,0,nan,0.0,4,0,1,12,0
1734302214,1628804230800160,-235560171,-467301648,725907,720634,0.75100005,0.3276318,0.638,1.3770001,0.76,1.52,73,46,2.2470002,1.422,-1.7390001,0.13100001,5.568639,0,nan,0.0,4,0,1,13,0
1734904878,1628804231400160,-235560163,-467301653,725704,720431,0.609,0.3276505,0.67,1.4330001,0.76,1.52,73,46,0.109000005,-0.067,0.085,0.23,5.568639,0,nan,0.0,4,0,1,13,0
1735302887,1628804231800161,-235560164,-467301655,725788,720515,0.425,0.3276585,0.679,1.447,0.76,1.52,68,11,0.023000002,-0.008,-0.021000002,0.08400001,5.568639,0,nan,0.0,4,0,1,13,0
1735904173,1628804232400161,-235560165,-467301655,725820,720547,0.393,0.32766792,0.69100004,1.4760001,0.76,1.52,68,11,0.019000001,-0.018000001,0.008,0.062000003,5.568639,0,nan,0.0,4,0,1,13,0
1736302874,1628804232800161,-235560171,-467301659,725900,720627,0.33200002,0.3276735,0.69000006,1.4740001,0.76,1.52,68,22,0.016,0.014,-0.006,0.044000003,5.568639,0,nan,0.0,4,0,1,13,0
1736902125,1628804233400162,-235560174,-467301662,726108,720835,0.22500001,0.32767963,0.69600004,1.4890001,0.76,1.52,68,22,0.068,0.033,0.059000004,-0.030000001,5.568639,0,nan,0.0,4,0,1,13,0
1737303840,1628804233800162,-235560176,-467301659,726131,720858,0.208,0.32768348,0.70100003,1.5050001,0.76,1.52,68,18,0.135,0.134,-0.010000001,-0.006,5.568639,0,nan,0.0,4,0,1,13,0
1737901040,1628804234400163,-235560179,-467301664,726255,720982,0.186,0.3276901,0.708,1.524,0.76,1.52,68,18,0.10700001,-0.075,0.076000005,0.002,5.568639,0,nan,0.0,4,0,1,13,0
1738303025,1628804234800163,-235560184,-467301658,726610,721337,0.35500002,0.32769743,0.72,1.5530001,0.76,1.52,68,25,0.224,-0.147,0.16900001,-0.504,5.568639,0,nan,0.0,4,0,1,13,0
1738899919,1628804235400164,-235560188,-467301619,726965,721692,0.38000003,0.37697592,0.73,1.5810001,0.76,1.52,68,25,0.133,0.102000006,0.085,-0.65000004,0.9891093,0,nan,0.0,4,0,1,13,0
1739302872,1628804235800164,-235560206,-467301625,726524,721251,0.316,0.28958014,0.73800004,1.593,0.76,1.52,68,34,0.30600002,-0.25500003,-0.17,-0.011000001,2.6894817,0,nan,0.0,4,0,1,13,0
