timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
126056036,1623529718999741,-235560097,-467302298,723554,718281,0.156,0.7146699,0.614,0.96300006,0.71,1.1899999,89,16,0.019000001,-0.013,-0.014,-0.018000001,2.927213,0,nan,0.0,3,1,15
126252061,1623529719199740,-235560098,-467302297,723546,718273,0.147,0.7146705,0.614,0.96300006,0.71,1.1899999,89,14,0.016,0.012,0.011000001,-0.006,2.927213,0,nan,0.0,3,1,15
127059036,1623529719999741,-235560105,-467302292,723509,718236,0.158,0.71467304,0.61300004,0.96500003,0.71,1.1899999,89,14,0.001,0.001,0.0,-0.003,2.927213,0,nan,0.0,3,1,15
128049025,1623529720999741,-235560113,-467302284,723471,718198,0.185,0.71467686,0.61200005,0.96700007,0.71,1.1899999,89,7,0.0050000004,-0.0050000004,0.002,-0.028,2.927213,0,nan,0.0,3,1,15
129072032,1623529721999740,-235560120,-467302277,723414,718141,0.20600002,0.7146804,0.61200005,0.97,0.71,1.1899999,89,13,0.004,0.003,0.002,-0.042000003,2.927213,0,nan,0.0,3,1,15
130052028,1623529722999740,-235560128,-467302269,723331,718058,0.194,0.7146839,0.611,0.9710001,0.71,1.1899999,89,17,0.008,0.007,-0.0050000004,-0.012,2.927213,0,nan,0.0,3,1,15
131065133,1623529723999740,-235560137,-467302262,723224,717951,0.2,0.7146869,0.61,0.9710001,0.68,1.1899999,89,7,0.010000001,0.007,-0.008,-0.028,2.927213,0,nan,0.0,3,1,16
132059426,1623529724999739,-235560146,-467302256,723125,717852,0.202,0.71469027,0.609,0.97,0.68,1.1899999,89,7,0.009000001,0.007,-0.0050000004,-0.028,2.927213,0,nan,0.0,3,1,16
133061025,1623529725999739,-235560154,-467302250,723027,717754,0.19800001,0.7146938,0.60700005,0.966,0.68,1.1899999,89,12,0.019000001,0.017,-0.009000001,-0.032,2.927213,0,nan,0.0,3,1,16
134056212,1623529726999739,-235560151,-467302248,722960,717687,0.12200001,0.4711155,0.60200006,0.95900005,0.68,1.1899999,89,9,0.24400002,0.20500001,-0.13100001,-0.0050000004,4.870851,0,nan,0.0,3,1,16
135060028,1623529727999739,-235560110,-467302266,722933,717660,0.157,0.28213838,0.596,0.94600004,0.7,1.1899999,89,4,0.52500004,0.514,-0.10700001,0.20500001,5.871161,0,nan,0.0,3,1,15
136049033,1623529728999738,-235560112,-467302269,722848,717575,0.18100001,0.49360737,0.6,0.94400007,0.68,1.1899999,89,12,0.07700001,0.046000004,0.062000003,0.072000004,4.4497185,0,nan,0.0,3,1,16
137049028,1623529729999738,-235560114,-467302262,722731,717458,0.179,0.49361244,0.60300004,0.947,0.68,1.1899999,89,9,0.069000006,-0.067,-0.017,0.019000001,4.4497185,0,nan,0.0,3,1,16
138050059,1623529730999738,-235560115,-467302253,722658,717385,0.158,0.7420007,0.609,0.95000005,0.68,1.1899999,89,11,0.223,0.136,0.177,0.081,5.293273,0,nan,0.0,3,1,16
139043030,1623529731999738,-235560116,-467302251,722479,717206,0.23200001,0.7420045,0.61800003,0.961,0.7,1.1899999,95,12,0.028,-0.018000001,0.021000002,0.074,5.293273,0,nan,0.0,3,1,15
140050070,1623529732999737,-235560118,-467302251,722391,717118,0.18900001,0.74200845,0.623,0.97200006,0.7,1.1899999,95,11,0.12200001,-0.12100001,0.017,0.038000003,5.293273,0,nan,0.0,3,1,15
141061029,1623529733999737,-235560141,-467302225,722357,717085,0.128,0.3052811,0.62100005,0.966,0.7,1.1899999,95,13,0.455,-0.379,0.252,-0.05,2.6193306,0,nan,0.0,3,1,15
142054027,1623529734999737,-235560161,-467302201,722115,716842,0.147,0.75003284,0.61300004,0.95600003,0.68,1.1899999,95,11,0.064,0.039,0.05,0.055000003,2.671506,0,nan,0.0,3,1,16
143046031,1623529735999736,-235560160,-467302199,721777,716504,0.192,0.75003624,0.605,0.947,0.68,1.1899999,95,6,0.0050000004,0.004,0.003,0.052,2.671506,0,nan,0.0,3,1,16
144054156,1623529736999736,-235560163,-467302199,721480,716207,0.201,0.7500398,0.59900004,0.94100004,0.68,1.1899999,95,8,0.015000001,-0.014,-0.007,0.044000003,2.671506,0,nan,0.0,3,1,16
