timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
156552199,1623529969400438,-235560159,-467302263,729591,724318,0.14500001,0.45899594,0.597,1.0500001,0.68,1.17,91,4,0.043,-0.032,-0.028,0.011000001,2.0118494,0,nan,0.0,3,1,16
157553565,1623529970400437,-235560150,-467302278,729562,724289,0.209,0.45900187,0.595,1.0450001,0.68,1.17,91,5,0.015000001,-0.013,-0.008,0.040000003,2.0118494,0,nan,0.0,3,1,16
158553023,1623529971400437,-235560125,-467302297,729491,724218,0.187,0.614274,0.591,1.036,0.68,1.17,91,6,0.025,0.020000001,0.015000001,0.044000003,0.21709591,0,nan,0.0,3,1,16
159550028,1623529972400437,-235560130,-467302299,729320,724047,0.17,0.21569617,0.588,1.028,0.68,1.17,91,5,0.07,-0.07,-0.0050000004,0.018000001,2.4886816,0,nan,0.0,3,1,16
160552030,1623529973400436,-235560123,-467302308,729176,723903,0.22600001,0.21571028,0.586,1.021,0.68,1.17,91,5,0.004,-0.004,0.002,0.028,2.4886816,0,nan,0.0,3,1,16
161551028,1623529974400436,-235560114,-467302316,729034,723761,0.19500001,0.21572357,0.58500004,1.0150001,0.68,1.17,91,10,0.007,0.006,0.004,0.024,2.4886816,0,nan,0.0,3,1,16
162553060,1623529975400436,-235560106,-467302324,728904,723631,0.21700001,0.2157375,0.583,1.0090001,0.68,1.17,91,6,0.008,-0.008,-0.004,0.029000001,2.4886816,0,nan,0.0,3,1,16
163546029,1623529976400436,-235560099,-467302330,728796,723523,0.21900001,0.2157508,0.58100003,1.0040001,0.68,1.17,90,6,0.019000001,-0.018000001,0.0050000004,0.038000003,2.4886816,0,nan,0.0,3,1,16
164547026,1623529977400435,-235560093,-467302335,728708,723435,0.21300001,0.21576424,0.58000004,1.0,0.68,1.17,90,10,0.014,-0.011000001,-0.008,0.042000003,2.4886816,0,nan,0.0,3,1,16
165548057,1623529978400435,-235560089,-467302343,728666,723393,0.126,0.2157754,0.578,0.99500006,0.68,1.17,90,4,0.049000002,0.033,-0.037,0.009000001,2.4886816,0,nan,0.0,3,1,16
166552028,1623529979400435,-235560047,-467302407,728678,723405,0.15200001,0.108499266,0.57600003,0.989,0.68,1.17,90,4,1.131,0.78000003,-0.81900007,0.386,5.3651705,0,nan,0.0,3,1,16
167544130,1623529980400435,-235560047,-467302412,728633,723360,0.202,0.61034966,0.57600003,0.9850001,0.68,1.17,90,8,0.104,-0.102000006,-0.018000001,0.063,5.316517,0,nan,0.0,3,1,16
168548065,1623529981400434,-235560042,-467302416,728653,723380,0.17,0.6103542,0.57500005,0.98100007,0.68,1.17,90,15,0.019000001,-0.018000001,-0.003,0.008,5.316517,0,nan,0.0,3,1,16
169547037,1623529982400434,-235560039,-467302420,728616,723343,0.22100002,0.6103589,0.573,0.9760001,0.68,1.17,90,10,0.021000002,-0.019000001,0.010000001,0.036000002,5.316517,0,nan,0.0,3,1,16
170552244,1623529983400434,-235560035,-467302425,728592,723319,0.164,0.61036307,0.573,0.97300005,0.68,1.17,90,11,0.034,0.022000002,-0.025,0.027,5.316517,0,nan,0.0,3,1,16
171563024,1623529984400433,-235560034,-467302429,728550,723277,0.215,0.6103678,0.573,0.97,0.68,1.17,91,18,0.006,-0.0050000004,-0.003,0.057000004,5.316517,0,nan,0.0,3,1,16
172548397,1623529985400433,-235560032,-467302433,728500,723227,0.21200001,0.61037254,0.574,0.96700007,0.68,1.17,97,14,0.004,0.002,0.003,0.043,5.316517,0,nan,0.0,3,1,16
173551028,1623529986400433,-235560032,-467302437,728519,723246,0.179,0.61037654,0.577,0.97200006,0.68,1.17,97,13,0.027,-0.001,-0.027,0.028,5.316517,0,nan,0.0,3,1,16
174548546,1623529987400433,-235560034,-467302442,728508,723235,0.22700001,0.6103814,0.58400005,0.98100007,0.72999996,1.22,97,16,0.025,-0.023000002,-0.010000001,0.087000005,5.316517,0,nan,0.0,3,1,15
