timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
557478891,1628794700599644,-235560361,-467302154,725806,720533,0.2,0.77127093,0.68200004,1.1960001,0.62,0.91999996,81,30,0.078,0.040000003,0.067,0.025,2.168739,0,nan,0.0,4,0,1,16,0
557680880,1628794700799644,-235560362,-467302153,725803,720530,0.21900001,0.77127177,0.683,1.197,0.62,0.91999996,81,30,0.037,-0.001,0.037,0.030000001,2.168739,0,nan,0.0,4,0,1,16,0
558080885,1628794701199645,-235560362,-467302151,725830,720557,0.238,0.7712733,0.684,1.1980001,0.62,0.91999996,81,25,0.015000001,-0.003,0.014,0.029000001,2.168739,0,nan,0.0,4,0,1,16,0
558479867,1628794701599645,-235560364,-467302145,725875,720602,0.20700002,0.77127475,0.68,1.192,0.62,0.91999996,81,25,0.019000001,-0.019000001,0.001,0.026,2.168739,0,nan,0.0,4,0,1,16,0
559081073,1628794702199646,-235560369,-467302141,725922,720649,0.156,0.77127653,0.67600006,1.1850001,0.62,0.91999996,87,24,0.040000003,0.016,-0.036000002,-0.011000001,2.168739,0,nan,0.0,4,0,1,16,0
559481073,1628794702599646,-235560372,-467302141,725925,720652,0.156,0.77127784,0.674,1.1800001,0.62,0.91999996,87,24,0.031000001,-0.001,-0.031000001,0.014,2.168739,0,nan,0.0,4,0,1,16,0
560075878,1628794703199646,-235560377,-467302141,725930,720657,0.224,0.7712798,0.67300004,1.179,0.64,0.93,93,15,0.009000001,0.009000001,0.001,0.014,2.168739,0,nan,0.0,4,0,1,15,0
560479019,1628794703599647,-235560378,-467302142,725947,720674,0.21300001,0.77128136,0.67700005,1.1850001,0.64,0.93,93,15,0.024,-0.019000001,-0.016,-0.017,2.168739,0,nan,0.0,4,0,1,15,0
561079875,1628794704199647,-235560387,-467302141,725948,720675,0.20500001,0.7712835,0.66800004,1.1750001,0.62,0.91999996,93,32,0.014,0.014,0.001,0.020000001,2.168739,0,nan,0.0,4,0,1,16,0
561477967,1628794704599648,-235560388,-467302141,725995,720722,0.18200001,0.77128476,0.669,1.176,0.62,0.91999996,93,32,0.055000003,0.05,0.024,-0.001,2.168739,0,nan,0.0,4,0,1,16,0
562077953,1628794705199648,-235560389,-467302142,726069,720796,0.178,0.7712866,0.671,1.177,0.62,0.91999996,93,31,0.045,0.010000001,-0.044000003,-0.013,2.168739,0,nan,0.0,4,0,1,16,0
562477925,1628794705599648,-235560389,-467302141,726099,720826,0.208,0.77128804,0.67200005,1.176,0.62,0.91999996,93,31,0.013,0.012,-0.003,-0.012,2.168739,0,nan,0.0,4,0,1,16,0
563082320,1628794706199649,-235560389,-467302143,726157,720884,0.20600002,0.7712903,0.675,1.179,0.62,0.91999996,93,21,0.036000002,-0.014,0.033,0.024,2.168739,0,nan,0.0,4,0,1,16,0
563481860,1628794706599649,-235560390,-467302145,726179,720906,0.215,0.7712917,0.67800003,1.184,0.62,0.91999996,93,21,0.015000001,-0.004,0.015000001,0.010000001,2.168739,0,nan,0.0,4,0,1,16,0
564075907,1628794707199650,-235560389,-467302142,726355,721082,0.22600001,0.7712936,0.67300004,1.1750001,0.62,0.91999996,93,34,0.012,-0.012,-0.001,0.034,2.168739,0,nan,0.0,4,0,1,16,0
564478881,1628794707599650,-235560389,-467302143,726392,721119,0.18200001,0.77129483,0.675,1.1780001,0.62,0.91999996,93,34,0.033,0.021000002,-0.024,-0.013,2.168739,0,nan,0.0,4,0,1,16,0
565079855,1628794708199651,-235560391,-467302143,726413,721140,0.172,0.7712969,0.67800003,1.1830001,0.62,0.91999996,93,32,0.035,-0.002,-0.035,-0.001,2.168739,0,nan,0.0,4,0,1,16,0
565480099,1628794708599651,-235560392,-467302143,726435,721162,0.192,0.77129835,0.68100005,1.1860001,0.62,0.91999996,93,32,0.008,-0.004,0.007,0.007,2.168739,0,nan,0.0,4,0,1,16,0
566079400,1628794709199652,-235560393,-467302145,726453,721180,0.17,0.77130044,0.68500006,1.189,0.62,0.91999996,93,28,0.026,-0.015000001,0.022000002,0.006,2.168739,0,nan,0.0,4,0,1,16,0
566477893,1628794709599652,-235560394,-467302149,726508,721236,0.216,0.7713016,0.68,1.182,0.59,0.91999996,93,28,0.019000001,0.015000001,0.011000001,-0.041,2.168739,0,nan,0.0,4,0,1,17,0
567077483,1628794710199652,-235560391,-467302144,726612,721339,0.19900002,0.7713039,0.675,1.1750001,0.59,0.91999996,87,26,0.020000001,-0.015000001,0.014,-0.039,2.168739,0,nan,0.0,4,0,1,17,0
567480869,1628794710599653,-235560390,-467302145,726626,721353,0.19800001,0.7713053,0.675,1.176,0.59,0.91999996,87,26,0.021000002,0.020000001,-0.007,-0.018000001,2.168739,0,nan,0.0,4,0,1,17,0
568076616,1628794711199653,-235560390,-467302146,726666,721393,0.17500001,0.7713074,0.67600006,1.177,0.62,0.91999996,86,21,0.014,-0.013,-0.006,0.006,2.168739,0,nan,0.0,4,0,1,16,0
