timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
208461773,1623530893000230,-235560282,-467302247,733765,728492,0.164,0.526678,0.74100006,1.4790001,0.76,1.43,105,7,0.0050000004,0.004,0.004,-0.004,3.392303,0,nan,0.0,3,1,14
208646441,1623530893200230,-235560281,-467302248,733707,728434,0.163,0.5266789,0.74100006,1.4790001,0.76,1.43,105,7,0.020000001,0.003,-0.019000001,0.011000001,3.392303,0,nan,0.0,3,1,14
209452028,1623530894000230,-235560277,-467302249,733519,728246,0.20400001,0.52668345,0.739,1.4770001,0.76,1.43,105,23,0.018000001,0.013,-0.012,0.017,3.392303,0,nan,0.0,3,1,14
210448200,1623530895000230,-235560277,-467302248,733288,728015,0.22100002,0.5266889,0.73700005,1.475,0.85999995,2.03,106,15,0.020000001,-0.020000001,-0.002,-0.025,3.392303,0,nan,0.0,3,1,13
211455100,1623530896000229,-235560278,-467302248,733073,727800,0.18,0.52669394,0.735,1.4740001,0.85999995,2.03,106,9,0.018000001,-0.009000001,-0.015000001,-0.009000001,3.392303,0,nan,0.0,3,1,13
212438039,1623530897000229,-235560279,-467302247,732851,727579,0.18800001,0.52669954,0.73300004,1.4740001,0.85999995,2.03,106,9,0.006,-0.003,0.0050000004,0.004,3.392303,0,nan,0.0,3,1,13
213462046,1623530898000229,-235560279,-467302245,732630,727357,0.18100001,0.52670455,0.73200005,1.4740001,0.85999995,2.03,106,18,0.022000002,-0.010000001,0.020000001,-0.015000001,3.392303,0,nan,0.0,3,1,13
214448031,1623530899000229,-235560275,-467302247,732413,727141,0.215,0.5267105,0.731,1.475,0.85999995,2.03,106,19,0.022000002,0.020000001,-0.007,-0.018000001,3.392303,0,nan,0.0,3,1,13
215452668,1623530900000228,-235560270,-467302249,732174,726901,0.246,0.5267154,0.73,1.4760001,0.85999995,2.03,106,16,0.002,0.001,0.001,0.031000001,3.392303,0,nan,0.0,3,1,13
216450139,1623530901000228,-235560264,-467302252,731941,726668,0.23900001,0.5267212,0.72800004,1.475,0.85999995,2.03,106,16,0.013,0.012,-0.0050000004,0.031000001,3.392303,0,nan,0.0,3,1,13
217468035,1623530902000228,-235560257,-467302255,731684,726411,0.21400002,0.52672637,0.72700006,1.4770001,0.85999995,2.03,106,18,0.019000001,-0.016,-0.010000001,0.024,3.392303,0,nan,0.0,3,1,13
218449033,1623530903000228,-235560249,-467302259,731429,726156,0.26000002,0.5267325,0.726,1.48,0.85999995,2.03,113,19,0.015000001,-0.004,0.015000001,0.059000004,3.392303,0,nan,0.0,3,1,13
219468039,1623530904000227,-235560244,-467302263,731241,725968,0.259,0.5267391,0.72900003,1.4870001,0.85999995,2.03,113,19,0.026,0.015000001,0.022000002,0.07,3.392303,0,nan,0.0,3,1,13
