timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
788112316,1628794931199845,-235560458,-467302287,726443,721170,0.18800001,0.65677524,0.66200006,1.2290001,0.62,0.95,79,37,0.022000002,-0.013,-0.017,0.015000001,3.7018497,0,nan,0.0,4,0,1,16,0
788289876,1628794931399845,-235560457,-467302288,726464,721191,0.164,0.6567758,0.65900004,1.2240001,0.62,0.95,79,37,0.015000001,0.010000001,0.011000001,0.0050000004,3.7018497,0,nan,0.0,4,0,1,16,0
788490887,1628794931599846,-235560457,-467302291,726488,721215,0.23300001,0.6567768,0.66,1.225,0.62,0.95,79,37,0.018000001,0.0,-0.018000001,-0.035,3.7018497,0,nan,0.0,4,0,1,16,0
789090884,1628794932199846,-235560454,-467302295,726595,721322,0.24200001,0.6567794,0.65500003,1.2140001,0.65,1.03,85,30,0.018000001,0.010000001,-0.015000001,-0.049000002,3.7018497,0,nan,0.0,4,0,1,15,0
789490872,1628794932599846,-235560453,-467302298,726611,721338,0.186,0.6567813,0.65800005,1.218,0.65,1.03,85,30,0.037,0.037,0.003,-0.019000001,3.7018497,0,nan,0.0,4,0,1,15,0
790089881,1628794933199847,-235560450,-467302305,726753,721480,0.18800001,0.59818244,0.648,1.202,0.65,1.03,85,43,0.043,0.028,0.033,-0.033,4.4996486,0,nan,0.0,4,0,1,15,0
790491877,1628794933599847,-235560452,-467302303,726815,721542,0.21300001,0.5981845,0.64500004,1.197,0.65,1.03,85,43,0.039,-0.008,0.039,0.038000003,4.4996486,0,nan,0.0,4,0,1,15,0
791087230,1628794934199848,-235560450,-467302302,727089,721816,0.21300001,0.59818715,0.638,1.187,0.65,1.03,91,33,0.082,0.0050000004,0.082,-0.20400001,4.4996486,0,nan,0.0,4,0,1,15,0
791485019,1628794934599848,-235560447,-467302297,727374,722101,0.23500001,0.5981926,0.64000005,1.189,0.65,1.03,91,33,0.17600001,0.113000005,0.134,-0.67300004,4.4996486,0,nan,0.0,4,0,1,15,0
792087878,1628794935199849,-235560448,-467302292,728054,722782,0.256,0.5982056,0.64500004,1.1980001,0.65,1.03,91,50,0.11400001,-0.061000004,0.096,-1.033,4.4996486,0,nan,0.0,4,0,1,15,0
792488885,1628794935599849,-235560446,-467302288,728443,723170,0.25800002,0.5982144,0.648,1.202,0.62,0.97999996,91,50,0.044000003,0.031000001,0.031000001,-0.845,4.4996486,0,nan,0.0,4,0,1,16,0
793085337,1628794936199850,-235560448,-467302285,728434,723161,0.272,0.5982192,0.65900004,1.217,0.62,0.97999996,90,32,0.008,-0.006,-0.0050000004,0.038000003,4.4996486,0,nan,0.0,4,0,1,16,0
793487929,1628794936599850,-235560451,-467302283,728569,723296,0.24700001,0.5982221,0.661,1.2190001,0.62,0.97999996,90,32,0.054,-0.054,0.002,-0.42100003,4.4996486,0,nan,0.0,4,0,1,16,0
794082949,1628794937199850,-235560453,-467302281,728974,723701,0.259,0.59823024,0.66400003,1.225,0.61,0.95,84,27,0.030000001,-0.007,-0.029000001,-0.509,4.4996486,0,nan,0.0,4,0,1,16,0
794489044,1628794937599851,-235560454,-467302280,729126,723853,0.117000006,0.7656694,0.65800005,1.2110001,0.59999996,0.9,84,27,0.186,-0.109000005,0.15100001,-0.032,3.6260214,0,nan,0.0,4,0,1,16,0
795085955,1628794938199851,-235560482,-467302242,729224,723951,0.17400001,0.13077927,0.65800005,1.21,0.59,0.9,84,37,1.378,-1.0040001,0.943,0.057000004,2.395225,0,nan,0.0,4,0,1,17,0
795491436,1628794938599852,-235560538,-467302183,729188,723915,0.19600001,0.084959835,0.66200006,1.218,0.59,0.9,84,37,2.3360002,-1.6400001,1.6630001,0.13900001,2.367301,0,nan,0.0,4,0,1,17,0
796090911,1628794939199852,-235560637,-467302074,729040,723767,0.193,0.082574315,0.665,1.2240001,0.61,0.95,78,29,2.463,-1.8140001,1.667,0.23600002,2.3792377,0,nan,0.0,4,0,1,16,0
796486680,1628794939599853,-235560712,-467302029,729015,723742,0.18100001,0.08703206,0.669,1.23,0.61,0.95,78,29,2.3730001,-2.141,1.0250001,0.134,2.5850153,0,nan,0.0,4,0,1,16,0
797093880,1628794940199853,-235560817,-467301989,728890,723617,0.208,0.11325337,0.674,1.24,0.61,0.95,78,23,1.705,-1.649,0.43400002,0.194,2.8154168,0,nan,0.0,4,0,1,16,0
797489877,1628794940599853,-235560853,-467301971,728835,723562,0.209,0.2146083,0.67800003,1.2440001,0.59,0.9,78,23,0.85700005,-0.76400006,0.38700002,0.155,2.7851818,0,nan,0.0,4,0,1,17,0
798089890,1628794941199854,-235560865,-467301956,728997,723724,0.238,0.5826668,0.68200004,1.248,0.59,0.9,73,29,0.089,-0.007,0.08800001,-0.23900001,2.6048303,0,nan,0.0,4,0,1,17,0
798493199,1628794941599854,-235560866,-467301954,729117,723844,0.26900002,0.58266926,0.68500006,1.253,0.59,0.9,73,29,0.042000003,0.042000003,-0.002,-0.26900002,2.6048303,0,nan,0.0,4,0,1,17,0
799088660,1628794942199855,-235560865,-467301953,729421,724148,0.273,0.58267415,0.689,1.261,0.62,0.95,73,33,0.108,0.018000001,-0.106000006,-0.42100003,2.6048303,0,nan,0.0,4,0,1,16,0
799492101,1628794942599855,-235560865,-467301952,729675,724402,0.259,0.5826778,0.69100004,1.2620001,0.59,0.9,73,33,0.066,-0.048,-0.045,-0.342,2.6048303,0,nan,0.0,4,0,1,17,0
800090880,1628794943199856,-235560871,-467301953,729780,724507,0.246,0.5826822,0.694,1.2650001,0.62,0.9,73,30,0.13100001,-0.108,-0.07300001,-0.27400002,2.6048303,0,nan,0.0,4,0,1,16,0
800490980,1628794943599856,-235560873,-467301953,729774,724501,0.245,0.5826846,0.697,1.266,0.62,0.9,73,30,0.056,-0.053000003,-0.017,-0.20500001,2.6048303,0,nan,0.0,4,0,1,16,0
801090869,1628794944199857,-235560878,-467301949,730010,724737,0.24900001,0.5826881,0.698,1.2670001,0.59,0.9,73,26,0.036000002,-0.024,-0.027,-0.22500001,2.6048303,0,nan,0.0,4,0,1,17,0
801490904,1628794944599857,-235560882,-467301947,730266,724993,0.246,0.5826916,0.70000005,1.269,0.59,0.9,73,26,0.105000004,-0.076000005,-0.07300001,-0.395,2.6048303,0,nan,0.0,4,0,1,17,0
802090876,1628794945199857,-235560883,-467301942,731091,725818,0.25,0.58270586,0.703,1.269,0.62,0.95,73,31,0.074,-0.059000004,0.044000003,-1.338,2.6048303,0,nan,0.0,4,0,1,16,0
802489009,1628794945599858,-235560883,-467301940,731671,726398,0.266,0.58271915,0.70600003,1.276,0.64,0.95,73,31,0.081,0.081,0.004,-1.417,2.6048303,0,nan,0.0,4,0,1,15,0
