timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
154750869,1628793036999612,-235560568,-467302061,713966,708693,0.223,0.7394751,0.95100003,2.1190002,0.71,1.4599999,63,25,0.017,-0.016,-0.006,0.011000001,1.4011534,0,nan,0.0,3,0,1,13,0
154916021,1628793037199611,-235560565,-467302059,713928,708655,0.186,0.7394758,0.95000005,2.1190002,0.66999996,1.25,63,35,0.032,0.007,-0.032,0.008,1.4011534,0,nan,0.0,3,0,1,14,0
155121921,1628793037399611,-235560568,-467302056,713943,708670,0.264,0.7394768,0.94100004,2.1090002,0.66999996,1.25,63,35,0.009000001,-0.006,-0.007,0.041,1.4011534,0,nan,0.0,3,0,1,14,0
155717579,1628793037999613,-235560566,-467302056,713866,708593,0.266,0.7394796,0.94200003,2.107,0.66999996,1.25,63,35,0.028,-0.027,0.003,0.019000001,1.4011534,0,nan,0.0,3,0,1,14,0
156116952,1628793038399612,-235560562,-467302058,713812,708539,0.358,0.73948187,0.952,2.1160002,0.72999996,1.26,64,19,0.020000001,-0.018000001,0.009000001,0.063,1.4011534,0,nan,0.0,3,0,1,12,0
156716314,1628793038999614,-235560555,-467302062,713797,708524,0.316,0.73948497,0.957,2.115,0.66999996,1.25,64,19,0.020000001,-0.020000001,0.001,0.024,1.4011534,0,nan,0.0,3,0,1,14,0
157116140,1628793039399613,-235560553,-467302063,713798,708525,0.231,0.73948693,0.96400005,2.124,0.66999996,1.25,63,15,0.028,0.028,-0.007,0.007,1.4011534,0,nan,0.0,3,0,1,14,0
157719363,1628793039999614,-235560548,-467302068,713706,708433,0.31800002,0.73949003,0.96900004,2.1330001,0.66999996,1.25,63,15,0.037,0.036000002,-0.011000001,-0.046000004,1.4011534,0,nan,0.0,3,0,1,14,0
158118876,1628793040399614,-235560544,-467302068,713678,708405,0.21300001,0.73949164,0.966,2.128,0.66999996,1.25,59,24,0.019000001,-0.018000001,-0.003,-0.017,1.4011534,0,nan,0.0,3,0,1,14,0
158721876,1628793040999615,-235560540,-467302072,713614,708341,0.31100002,0.73949456,0.9710001,2.1330001,0.7,1.26,59,24,0.021000002,0.017,-0.012,-0.027,1.4011534,0,nan,0.0,3,0,1,13,0
159119877,1628793041399615,-235560538,-467302074,713612,708340,0.287,0.7394968,0.9760001,2.141,0.66999996,1.25,59,20,0.016,-0.015000001,0.0050000004,-0.05,1.4011534,0,nan,0.0,3,0,1,14,0
159719880,1628793041999616,-235560533,-467302072,713614,708341,0.287,0.7394998,0.97400004,2.147,0.66999996,1.25,59,20,0.013,0.010000001,0.008,0.018000001,1.4011534,0,nan,0.0,3,0,1,14,0
160119874,1628793042399616,-235560530,-467302069,713569,708296,0.34800002,0.7395021,0.97700006,2.157,0.7,1.26,59,14,0.013,0.001,-0.013,-0.020000001,1.4011534,0,nan,0.0,3,0,1,13,0
160718043,1628793042999617,-235560528,-467302065,713574,708301,0.31100002,0.73950535,0.9760001,2.1690001,0.66999996,1.25,59,14,0.010000001,0.010000001,-0.001,0.025,1.4011534,0,nan,0.0,3,0,1,14,0
161120989,1628793043399616,-235560526,-467302060,713432,708159,0.24400002,0.739507,0.97700006,2.176,0.66999996,1.25,59,13,0.08800001,0.080000006,-0.039,0.006,1.4011534,0,nan,0.0,3,0,1,14,0
161719877,1628793043999618,-235560535,-467302040,713066,707793,0.15,0.574525,0.96800005,2.17,0.66999996,1.25,59,13,0.10300001,0.098000005,-0.031000001,0.019000001,2.2576275,0,nan,0.0,3,0,1,14,0
162118004,1628793044399617,-235560532,-467302045,713173,707900,0.35300002,0.57452816,0.9760001,2.1910002,0.66999996,1.25,59,20,0.08400001,-0.012,-0.083000004,-0.124000005,2.2576275,0,nan,0.0,3,0,1,14,0
162720879,1628793044999619,-235560533,-467302038,713133,707860,0.36600003,0.5745332,0.97900003,2.207,0.66999996,1.25,59,20,0.031000001,0.010000001,-0.029000001,-0.120000005,2.2576275,0,nan,0.0,3,0,1,14,0
163120056,1628793045399618,-235560531,-467302038,713162,707889,0.374,0.5745369,0.98600006,2.2240002,0.66999996,1.25,59,15,0.053000003,0.016,-0.05,-0.105000004,2.2576275,0,nan,0.0,3,0,1,14,0
163719888,1628793045999620,-235560534,-467302029,713253,707980,0.29900002,0.57454073,0.975,2.214,0.66999996,1.25,59,15,0.029000001,0.029000001,0.001,-0.048,2.2576275,0,nan,0.0,3,0,1,14,0
164118131,1628793046399619,-235560534,-467302026,713255,707982,0.26200002,0.574543,0.9710001,2.214,0.66999996,1.25,59,23,0.028,-0.023000002,0.016,-0.05,2.2576275,0,nan,0.0,3,0,1,14,0
164718889,1628793046999620,-235560534,-467302024,713055,707782,0.194,0.57454634,0.975,2.2220001,0.66999996,1.25,59,23,0.037,-0.036000002,-0.007,-0.012,2.2576275,0,nan,0.0,3,0,1,14,0
165118877,1628793047399620,-235560533,-467302020,712995,707722,0.238,0.57454824,0.9620001,2.206,0.65,1.1899999,59,14,0.032,-0.028,0.017,0.020000001,2.2576275,0,nan,0.0,3,0,1,15,0
