timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
78651040,1623529671599753,-235560097,-467302331,721588,716315,0.136,0.72164404,0.564,0.87000006,0.68,1.1899999,97,15,0.0050000004,-0.0050000004,-0.002,-0.004,2.7132227,0,nan,0.0,3,1,16
78851027,1623529671799753,-235560097,-467302331,721550,716277,0.147,0.7216446,0.564,0.87000006,0.68,1.1899999,97,15,0.018000001,-0.018000001,0.004,-0.012,2.7132227,0,nan,0.0,3,1,16
79650027,1623529672599753,-235560099,-467302332,721391,716118,0.2,0.721647,0.563,0.87100005,0.68,1.1899999,97,26,0.0050000004,0.0050000004,0.0,-0.037,2.7132227,0,nan,0.0,3,1,16
80650048,1623529673599752,-235560102,-467302332,721197,715924,0.155,0.72165,0.563,0.87100005,0.68,1.1899999,97,23,0.0050000004,-0.004,-0.003,-0.011000001,2.7132227,0,nan,0.0,3,1,16
81661029,1623529674599752,-235560103,-467302330,721025,715752,0.19700001,0.7216535,0.56200004,0.87000006,0.68,1.1899999,97,7,0.001,0.001,-0.001,-0.029000001,2.7132227,0,nan,0.0,3,1,16
82650032,1623529675599752,-235560104,-467302328,720869,715596,0.15,0.7216566,0.56200004,0.87100005,0.68,1.1899999,97,17,0.003,0.0,-0.003,0.002,2.7132227,0,nan,0.0,3,1,16
83652028,1623529676599752,-235560106,-467302323,720733,715460,0.171,0.7216596,0.56100005,0.87100005,0.68,1.1899999,97,18,0.006,0.004,0.004,0.019000001,2.7132227,0,nan,0.0,3,1,16
84644299,1623529677599751,-235560107,-467302317,720585,715312,0.13100001,0.7216624,0.559,0.87000006,0.68,1.1899999,97,9,0.0050000004,0.0,0.0050000004,0.002,2.7132227,0,nan,0.0,3,1,16
85652026,1623529678599751,-235560110,-467302310,720443,715170,0.18800001,0.7216657,0.559,0.869,0.68,1.1899999,97,15,0.013,-0.012,0.0050000004,0.016,2.7132227,0,nan,0.0,3,1,16
86651034,1623529679599751,-235560111,-467302302,720346,715073,0.18100001,0.72166884,0.559,0.87000006,0.68,1.1899999,97,10,0.008,-0.007,0.004,-0.036000002,2.7132227,0,nan,0.0,3,1,16
87651127,1623529680599751,-235560113,-467302292,720220,714947,0.18100001,0.721672,0.56100005,0.87000006,0.68,1.1899999,98,10,0.012,0.003,0.012,0.026,2.7132227,0,nan,0.0,3,1,16
88640027,1623529681599750,-235560113,-467302282,720100,714827,0.149,0.72167516,0.56200004,0.869,0.68,1.1899999,98,7,0.011000001,0.006,0.009000001,0.009000001,2.7132227,0,nan,0.0,3,1,16
89649079,1623529682599750,-235560111,-467302274,719991,714718,0.16800001,0.6598606,0.55700004,0.864,0.68,1.1899999,98,10,0.049000002,-0.048,0.009000001,0.046000004,4.258905,0,nan,0.0,3,1,16
90650036,1623529683599750,-235560118,-467302260,719844,714571,0.164,0.32392088,0.55700004,0.86300004,0.68,1.1899999,98,13,0.022000002,-0.019000001,-0.011000001,0.012,2.8159437,0,nan,0.0,3,1,16
91654023,1623529684599750,-235560118,-467302255,719695,714422,0.14600001,0.3239282,0.558,0.86700004,0.68,1.1899999,97,13,0.017,-0.017,0.0,-0.008,2.8159437,0,nan,0.0,3,1,16
92650071,1623529685599749,-235560118,-467302251,719491,714218,0.202,0.3239359,0.558,0.87000006,0.68,1.1899999,97,15,0.011000001,-0.011000001,0.002,0.067,2.8159437,0,nan,0.0,3,1,16
