timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1233702732,1628803730199706,-235559959,-467301345,737451,732178,0.15400001,0.74829763,0.559,1.156,0.65,0.96999997,73,59,0.019000001,-0.018000001,-0.006,-0.004,4.0205383,0,nan,0.0,3,0,1,16,0
1233881322,1628803730399706,-235559959,-467301348,737435,732162,0.16900001,0.74829817,0.559,1.1550001,0.65,0.96999997,73,59,0.004,-0.001,0.004,-0.008,4.0205383,0,nan,0.0,3,0,1,16,0
1234081211,1628803730599707,-235559959,-467301350,737418,732145,0.22500001,0.74829906,0.558,1.153,0.65,0.96999997,73,61,0.010000001,-0.010000001,0.0,0.020000001,4.0205383,0,nan,0.0,3,0,1,16,0
1234684003,1628803731199707,-235559959,-467301358,737341,732068,0.21800001,0.7483013,0.558,1.1500001,0.65,0.96999997,73,61,0.006,-0.006,0.002,0.014,4.0205383,0,nan,0.0,3,0,1,16,0
1235084012,1628803731599707,-235559959,-467301360,737333,732060,0.231,0.7483029,0.563,1.1550001,0.65,0.96999997,102,29,0.036000002,0.0,0.036000002,0.002,4.0205383,0,nan,0.0,3,0,1,16,0
1235679910,1628803732199708,-235559962,-467301364,737282,732009,0.25,0.7483054,0.572,1.166,0.65,0.96999997,102,29,0.028,-0.027,0.007,0.071,4.0205383,0,nan,0.0,3,0,1,16,0
1236082880,1628803732599708,-235559962,-467301368,737297,732024,0.24400002,0.7483072,0.57500005,1.171,0.7,1.05,88,41,0.012,-0.010000001,-0.007,0.049000002,4.0205383,0,nan,0.0,3,0,1,15,0
1236685875,1628803733199709,-235559965,-467301374,737324,732051,0.21700001,0.7483095,0.578,1.177,0.65,0.96999997,88,41,0.016,-0.016,-0.001,0.013,4.0205383,0,nan,0.0,3,0,1,16,0
1237084887,1628803733599709,-235559966,-467301378,737314,732041,0.23200001,0.7483111,0.58000004,1.1780001,0.65,0.96999997,82,63,0.014,-0.009000001,0.011000001,0.014,4.0205383,0,nan,0.0,3,0,1,16,0
1237682992,1628803734199710,-235559967,-467301385,737305,732032,0.22500001,0.7483134,0.582,1.1810001,0.65,0.96999997,82,63,0.006,0.002,0.006,0.025,4.0205383,0,nan,0.0,3,0,1,16,0
1238085872,1628803734599710,-235559968,-467301392,737308,732035,0.23300001,0.748315,0.583,1.182,0.65,0.96999997,77,55,0.012,-0.009000001,0.008,0.016,4.0205383,0,nan,0.0,3,0,1,16,0
1238679901,1628803735199711,-235559967,-467301402,737338,732065,0.22000001,0.74831754,0.583,1.1810001,0.65,0.96999997,77,55,0.014,0.010000001,-0.010000001,-0.012,4.0205383,0,nan,0.0,3,0,1,16,0
1239081878,1628803735599711,-235559968,-467301405,737256,731983,0.17,0.7483188,0.583,1.1810001,0.65,0.96999997,76,49,0.009000001,-0.009000001,0.0,0.001,4.0205383,0,nan,0.0,3,0,1,16,0
1239684007,1628803736199712,-235559969,-467301412,737143,731870,0.22100002,0.74832094,0.582,1.1800001,0.65,0.96999997,76,49,0.008,0.004,-0.007,0.038000003,4.0205383,0,nan,0.0,3,0,1,16,0
1240082884,1628803736599712,-235559970,-467301418,737074,731801,0.208,0.7483225,0.58100003,1.179,0.65,0.96999997,76,71,0.024,-0.024,-0.002,0.022000002,4.0205383,0,nan,0.0,3,0,1,16,0
1240684349,1628803737199712,-235559971,-467301425,736974,731701,0.224,0.74832475,0.57900006,1.177,0.65,0.96999997,76,71,0.016,-0.016,-0.001,0.034,4.0205383,0,nan,0.0,3,0,1,16,0
1241081894,1628803737599713,-235559971,-467301428,736879,731606,0.22200002,0.7483262,0.57900006,1.176,0.65,0.96999997,76,51,0.010000001,-0.007,0.007,0.012,4.0205383,0,nan,0.0,3,0,1,16,0
1241682881,1628803738199713,-235559972,-467301434,736744,731471,0.23900001,0.74832857,0.578,1.1750001,0.65,0.96999997,76,51,0.014,0.012,-0.007,-0.034,4.0205383,0,nan,0.0,3,0,1,16,0
1242080902,1628803738599714,-235559973,-467301438,736594,731321,0.23500001,0.7483301,0.57600003,1.174,0.65,0.96999997,71,47,0.020000001,-0.018000001,0.008,0.037,4.0205383,0,nan,0.0,3,0,1,16,0
1242684873,1628803739199714,-235559972,-467301449,736450,731177,0.193,0.74833226,0.573,1.172,0.65,0.96999997,71,47,0.018000001,0.009000001,-0.015000001,0.026,4.0205383,0,nan,0.0,3,0,1,16,0
