timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
670864738,1628803167400196,-235560247,-467300986,726670,721397,0.178,0.7586054,0.683,1.366,0.74,1.29,63,41,0.013,-0.0050000004,0.012,0.003,1.0692211,0,nan,0.0,4,0,1,14,0
671061932,1628803167600196,-235560246,-467300984,726691,721418,0.20500001,0.7586061,0.684,1.368,0.74,1.29,63,30,0.014,0.007,0.012,0.012,1.0692211,0,nan,0.0,4,0,1,14,0
671461947,1628803168000196,-235560245,-467300981,726754,721481,0.17500001,0.7586075,0.68500006,1.3700001,0.74,1.29,63,30,0.045,0.036000002,0.027,0.011000001,1.0692211,0,nan,0.0,4,0,1,14,0
671861953,1628803168400196,-235560245,-467300978,726796,721523,0.25800002,0.7586093,0.68700004,1.3740001,0.74,1.29,63,30,0.019000001,-0.018000001,0.006,0.053000003,1.0692211,0,nan,0.0,4,0,1,14,0
672462067,1628803169000197,-235560244,-467300973,726878,721605,0.25,0.75861156,0.69000006,1.381,0.74,1.29,63,31,0.020000001,-0.007,0.018000001,0.027,1.0692211,0,nan,0.0,4,0,1,14,0
672862930,1628803169400197,-235560245,-467300969,726918,721645,0.23400001,0.7586134,0.69200003,1.3850001,0.74,1.29,63,31,0.025,-0.003,0.025,0.027,1.0692211,0,nan,0.0,4,0,1,14,0
673462872,1628803170000198,-235560243,-467300962,727023,721750,0.22100002,0.7586157,0.694,1.388,0.74,1.29,64,37,0.015000001,-0.004,0.014,0.013,1.0692211,0,nan,0.0,4,0,1,14,0
673858942,1628803170400198,-235560242,-467300959,727092,721819,0.18200001,0.7586171,0.694,1.3900001,0.74,1.29,64,37,0.016,-0.013,0.009000001,0.001,1.0692211,0,nan,0.0,4,0,1,14,0
674461892,1628803171000199,-235560242,-467300948,727106,721833,0.22600001,0.7586192,0.68100005,1.3700001,0.74,1.29,63,40,0.0050000004,0.004,-0.003,-0.013,1.0692211,0,nan,0.0,4,0,1,14,0
674860879,1628803171400199,-235560242,-467300941,727093,721820,0.22900002,0.75862074,0.66700006,1.3520001,0.74,1.29,63,40,0.025,0.025,0.004,-0.035,1.0692211,0,nan,0.0,4,0,1,14,0
675460881,1628803172000200,-235560241,-467300932,727131,721858,0.186,0.7586229,0.661,1.3410001,0.74,1.29,73,45,0.010000001,-0.010000001,-0.001,-0.006,1.0692211,0,nan,0.0,4,0,1,14,0
675862241,1628803172400200,-235560239,-467300929,727220,721947,0.185,0.75862426,0.665,1.3460001,0.74,1.29,73,45,0.034,0.031000001,0.014,0.012,1.0692211,0,nan,0.0,4,0,1,14,0
676461881,1628803173000201,-235560238,-467300925,727315,722042,0.23600002,0.7586265,0.671,1.3540001,0.74,1.29,72,41,0.029000001,0.029000001,-0.007,-0.016,1.0692211,0,nan,0.0,4,0,1,14,0
676860363,1628803173400201,-235560233,-467300921,727463,722190,0.24100001,0.75862825,0.675,1.358,0.74,1.29,72,41,0.040000003,0.038000003,0.013,-0.036000002,1.0692211,0,nan,0.0,4,0,1,14,0
677463991,1628803174000202,-235560226,-467300917,727714,722441,0.261,0.7586307,0.679,1.363,0.74,1.29,72,40,0.024,0.018000001,-0.016,-0.034,1.0692211,0,nan,0.0,4,0,1,14,0
677862873,1628803174400202,-235560220,-467300915,727974,722701,0.263,0.758633,0.68200004,1.3670001,0.74,1.29,72,40,0.093,0.058000002,-0.07300001,-0.38900003,1.0692211,0,nan,0.0,4,0,1,14,0
678462893,1628803175000202,-235560211,-467300910,728715,723442,0.24700001,0.75864136,0.68600005,1.3720001,0.74,1.29,67,27,0.15300001,0.074,0.133,-0.87700003,1.0692211,0,nan,0.0,4,0,1,14,0
678864120,1628803175400203,-235560203,-467300910,729257,723984,0.24700001,0.75864834,0.68600005,1.3720001,0.74,1.29,67,27,0.07,0.068,0.018000001,-0.975,1.0692211,0,nan,0.0,4,0,1,14,0
679463633,1628803176000203,-235560194,-467300909,729526,724253,0.178,0.7586524,0.68200004,1.3690001,0.74,1.29,67,49,0.13100001,0.115,-0.062000003,0.09200001,1.0692211,0,nan,0.0,4,0,1,14,0
679862939,1628803176400204,-235560190,-467300913,729598,724325,0.17400001,0.7586536,0.683,1.3720001,0.74,1.29,67,49,0.125,0.029000001,-0.12100001,0.040000003,1.0692211,0,nan,0.0,4,0,1,14,0
680461914,1628803177000204,-235560193,-467300920,730326,725053,0.24200001,0.7243525,0.684,1.371,0.74,1.29,67,37,0.22900002,-0.18300001,-0.13800001,-1.059,4.7806892,0,nan,0.0,4,0,1,14,0
