timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
211612046,1621791485199893,-235560908,-467302146,724183,718910,0.104,0.6178329,0.536,0.80300003,0.78,1.1999999,116,10,0.007,-0.001,-0.007,-0.009000001,3.1577203,0,nan,0.0,3,1,14
211811029,1621791485399893,-235560908,-467302146,724175,718902,0.148,0.6178336,0.536,0.80300003,0.78,1.1999999,116,10,0.006,0.001,0.006,-0.003,3.1577203,0,nan,0.0,3,1,14
212624028,1621791486199893,-235560908,-467302144,724155,718882,0.16600001,0.6178366,0.537,0.80300003,0.78,1.1999999,116,9,0.010000001,0.004,0.010000001,-0.023000002,3.1577203,0,nan,0.0,3,1,14
213617099,1621791487199893,-235560908,-467302142,724139,718866,0.18100001,0.61784005,0.53800005,0.80300003,0.78,1.1999999,116,9,0.008,0.008,0.001,-0.031000001,3.1577203,0,nan,0.0,3,1,14
214621076,1621791488199892,-235560908,-467302141,724126,718853,0.177,0.6178434,0.53900003,0.80300003,0.78,1.1999999,115,9,0.017,-0.014,-0.010000001,0.019000001,3.1577203,0,nan,0.0,3,1,14
215622061,1621791489199892,-235560906,-467302139,724137,718864,0.162,0.61784655,0.53900003,0.80200005,0.78,1.1999999,115,12,0.024,0.020000001,-0.012,-0.022000002,3.1577203,0,nan,0.0,3,1,14
216614186,1621791490199892,-235560904,-467302138,724156,718883,0.11000001,0.6178492,0.53900003,0.8,0.78,1.1999999,115,9,0.025,0.008,-0.024,-0.008,3.1577203,0,nan,0.0,3,1,14
217611028,1621791491199892,-235560902,-467302136,724159,718886,0.094000004,0.6178518,0.53900003,0.799,0.78,1.1999999,115,12,0.010000001,0.010000001,0.001,0.003,3.1577203,0,nan,0.0,3,1,14
218611052,1621791492199891,-235560900,-467302135,724168,718895,0.18200001,0.6178551,0.53900003,0.79800004,0.78,1.1999999,115,13,0.017,-0.017,0.001,0.029000001,3.1577203,0,nan,0.0,3,1,14
219612027,1621791493199891,-235560897,-467302132,724176,718903,0.119,0.6178587,0.54,0.79800004,0.78,1.1999999,115,10,0.011000001,-0.0050000004,-0.010000001,-0.009000001,3.1577203,0,nan,0.0,3,1,14
220621073,1621791494199891,-235560895,-467302131,724177,718904,0.16600001,0.6178624,0.54,0.799,0.78,1.1999999,115,7,0.011000001,-0.007,-0.009000001,0.010000001,3.1577203,0,nan,0.0,3,1,14
221612394,1621791495199891,-235560893,-467302130,724177,718905,0.142,0.61786574,0.54,0.799,0.78,1.1999999,115,6,0.014,0.004,0.013,-0.009000001,3.1577203,0,nan,0.0,3,1,14
222614029,1621791496199890,-235560891,-467302129,724166,718893,0.178,0.61786973,0.54,0.80100006,0.78,1.1999999,115,7,0.026,-0.023000002,0.012,0.039,3.1577203,0,nan,0.0,3,1,14
223618056,1621791497199890,-235560890,-467302128,724164,718892,0.095000006,0.6178729,0.54,0.80200005,0.78,1.1899999,115,7,0.008,-0.002,0.008,0.001,3.1577203,0,nan,0.0,3,1,14
224610069,1621791498199890,-235560891,-467302126,724167,718894,0.163,0.6178765,0.54,0.80200005,0.78,1.1899999,115,8,0.057000004,-0.055000003,0.014,0.041,3.1577203,0,nan,0.0,3,1,14
225617490,1621791499199890,-235560892,-467302123,724155,718882,0.142,0.6178797,0.53900003,0.8,0.66999996,1.05,115,9,0.031000001,-0.017,0.026,0.027,3.1577203,0,nan,0.0,3,1,15
226616334,1621791500199889,-235560894,-467302119,724131,718858,0.17400001,0.617883,0.53800005,0.79800004,0.66999996,1.05,115,10,0.025,-0.025,0.002,0.030000001,3.1577203,0,nan,0.0,3,1,15
227617233,1621791501199889,-235560894,-467302116,724137,718864,0.069000006,0.61788595,0.537,0.79600006,0.66999996,1.05,115,9,0.017,-0.009000001,0.014,-0.002,3.1577203,0,nan,0.0,3,1,15
228617029,1621791502199889,-235560896,-467302112,724130,718857,0.165,0.61788875,0.535,0.794,0.66999996,1.05,115,10,0.027,-0.022000002,0.015000001,0.067,3.1577203,0,nan,0.0,3,1,15
229617087,1621791503199888,-235560898,-467302105,724114,718841,0.09200001,0.6178914,0.53300005,0.79200006,0.66999996,1.05,115,10,0.11100001,-0.013,0.11000001,0.024,3.1577203,0,nan,0.0,3,1,15
230635040,1621791504199888,-235560899,-467302096,724095,718822,0.10300001,0.53967863,0.532,0.79,0.66999996,1.05,115,9,0.21300001,-0.027,0.21100001,0.07,2.3292043,0,nan,0.0,3,1,15
231618094,1621791505199888,-235560917,-467302065,724302,719029,0.09200001,0.2046861,0.532,0.79200006,0.66999996,1.05,115,6,0.61300004,-0.349,0.504,-0.35000002,2.1699004,0,nan,0.0,3,1,15
232617032,1621791506199888,-235560957,-467301990,724101,718828,0.15100001,0.11980759,0.53300005,0.79700005,0.66999996,1.05,115,10,1.008,-0.43800002,0.90800005,0.85300004,2.0488,0,nan,0.0,3,1,15
233614075,1621791507199887,-235561013,-467301930,723904,718631,0.142,0.18576744,0.53300005,0.799,0.66999996,1.05,115,6,0.648,-0.28,0.58400005,0.40300003,2.3518753,0,nan,0.0,3,1,15
234615062,1621791508199887,-235561033,-467301911,723764,718491,0.192,0.1699853,0.535,0.80300003,0.66999996,1.05,116,3,0.052,-0.019000001,-0.049000002,0.11400001,2.2713509,0,nan,0.0,3,1,15
235610194,1621791509199887,-235561041,-467301907,723833,718560,0.142,0.16999717,0.537,0.804,0.66999996,1.05,116,4,0.004,0.0,-0.004,0.026,2.2713509,0,nan,0.0,3,1,15
236613028,1621791510199887,-235561053,-467301902,723930,718657,0.18,0.17000902,0.69000006,1.031,0.66999996,1.05,115,4,0.020000001,-0.019000001,-0.007,0.024,2.2713509,0,nan,0.0,3,1,15
237613046,1621791511199886,-235561066,-467301896,724061,718788,0.17400001,0.17002125,0.74700004,1.113,0.66999996,1.05,115,4,0.010000001,-0.010000001,0.002,0.029000001,2.2713509,0,nan,0.0,3,1,15
238617737,1621791512199886,-235561080,-467301889,724216,718943,0.16600001,0.17003398,0.84000003,1.25,0.66999996,1.05,115,6,0.014,-0.007,-0.012,0.018000001,2.2713509,0,nan,0.0,3,1,15
239605032,1621791513199886,-235561095,-467301879,724402,719129,0.17,0.17004621,0.88400006,1.315,0.66999996,1.05,115,4,0.007,-0.004,-0.006,0.041,2.2713509,0,nan,0.0,3,1,15
240633064,1621791514199885,-235561111,-467301869,724600,719327,0.171,0.1700586,0.9480001,1.4080001,0.66999996,1.05,115,7,0.017,-0.011000001,-0.013,0.025,2.2713509,0,nan,0.0,3,1,15
