timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
75213034,1621791348799929,-235560815,-467302103,722572,717299,0.17400001,2.6612852,0.528,0.8,0.66999996,1.05,106,12,0.019000001,-0.017,-0.009000001,0.039,0.0,0,nan,0.0,3,1,15
75414031,1621791348999930,-235560815,-467302102,722585,717312,0.17300001,2.6612852,0.528,0.8,0.66999996,1.05,106,12,0.014,-0.014,-0.002,0.032,0.0,0,nan,0.0,3,1,15
76215033,1621791349799929,-235560815,-467302098,722640,717367,0.171,2.6612859,0.528,0.799,0.66999996,1.05,106,11,0.014,-0.013,-0.004,0.040000003,0.0,0,nan,0.0,3,1,15
77213038,1621791350799929,-235560815,-467302093,722712,717439,0.16100001,2.661287,0.526,0.79600006,0.66999996,1.05,105,11,0.015000001,-0.015000001,0.001,0.015000001,0.0,0,nan,0.0,3,1,15
78207098,1621791351799929,-235560814,-467302091,722754,717481,0.105000004,2.6612878,0.52500004,0.795,0.66999996,1.05,105,9,0.007,0.003,0.007,0.013,0.0,0,nan,0.0,3,1,15
79204036,1621791352799928,-235560814,-467302089,722784,717511,0.135,2.6612883,0.52400005,0.79300004,0.66999996,1.05,105,8,0.031000001,-0.015000001,-0.026,0.010000001,0.0,0,nan,0.0,3,1,15
80214125,1621791353799928,-235560815,-467302089,722786,717513,0.164,2.661289,0.523,0.79200006,0.66999996,1.05,105,7,0.022000002,-0.013,-0.017,0.026,0.0,0,nan,0.0,3,1,15
81212109,1621791354799928,-235560815,-467302088,722796,717523,0.148,2.66129,0.523,0.79,0.66999996,1.05,105,8,0.008,-0.008,-0.004,0.0050000004,0.0,0,nan,0.0,3,1,15
82217035,1621791355799928,-235560823,-467302083,722860,717587,0.075,0.2792956,0.523,0.79,0.66999996,1.05,105,9,0.439,-0.377,0.224,-0.15100001,2.577083,0,nan,0.0,3,1,15
83204031,1621791356799927,-235560858,-467302079,722927,717654,0.18900001,0.5358639,0.52400005,0.791,0.66999996,1.05,105,7,0.19900002,0.19900002,-0.002,-0.27,3.5700514,0,nan,0.0,3,1,15
84217092,1621791357799927,-235560794,-467302027,722857,717584,0.108,0.13801906,0.52400005,0.791,0.66999996,1.05,105,8,0.67200005,0.504,0.44500002,0.089,0.60921293,0,nan,0.0,3,1,15
85217496,1621791358799927,-235560820,-467302046,722844,717571,0.12900001,0.09423748,0.523,0.791,0.66999996,1.05,105,8,0.080000006,-0.001,0.080000006,-0.07300001,3.5266683,0,nan,0.0,3,1,15
86214330,1621791359799926,-235560821,-467302046,722808,717535,0.165,0.58707863,0.521,0.79,0.66999996,1.05,106,6,0.025,-0.015000001,0.020000001,0.061000004,3.4684021,0,nan,0.0,3,1,15
87216130,1621791360799926,-235560822,-467302050,722809,717536,0.17,0.5870823,0.52000004,0.78900003,0.66999996,1.05,106,6,0.014,-0.014,0.004,0.026,3.4684021,0,nan,0.0,3,1,15
88215050,1621791361799926,-235560825,-467302054,722820,717547,0.17500001,0.58708566,0.518,0.78800005,0.66999996,1.05,113,5,0.009000001,-0.009000001,-0.003,0.024,3.4684021,0,nan,0.0,3,1,15
89216712,1621791362799926,-235560829,-467302059,722824,717551,0.16600001,0.5870891,0.517,0.78700006,0.66999996,1.05,113,5,0.012,-0.011000001,-0.004,0.012,3.4684021,0,nan,0.0,3,1,15
